particle_node,event_idx,rank,particle_idx,true_label,pred_label,conf,super_score,pt,energy,deltaR_from_axis,deta,dphi,charge,is_charged_hadron,is_neutral_hadron,is_photon,is_electron,is_muon
particle:3097:3,3097,10,3,label_Hqql,label_Hqql,0.9995713829994202,2.4470415115356445,15.991099755649731,20.932931900024414,0.07233111126688557,-0.0721282958984375,-0.0054128170013427734,1.0,1.0,0.0,0.0,0.0,0.0
particle:3097:22,3097,11,22,label_Hqql,label_Hqql,0.9995713829994202,2.3513262271881104,2.897917548005602,4.890843868255615,0.34791049884457087,0.2744216322898865,0.21385622024536133,1.0,1.0,0.0,0.0,0.0,0.0
particle:3097:32,3097,12,32,label_Hqql,label_Hqql,0.9995713829994202,2.2865145206451416,1.112305735497365,1.7602027654647827,0.19647911004754692,0.1934996247291565,-0.034087181091308594,0.0,0.0,0.0,1.0,0.0,0.0
particle:3097:23,3097,13,23,label_Hqql,label_Hqql,0.9995713829994202,2.27079701423645,2.6922141021924126,3.5080132484436035,0.14962895933264125,-0.08048999309539795,-0.12613558769226074,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3097:5,3097,14,5,label_Hqql,label_Hqql,0.9995713829994202,2.2354793548583984,11.217260183524646,14.444948196411133,0.10974689514263192,-0.09788483381271362,-0.04962801933288574,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3097:10,3097,15,10,label_Hqql,label_Hqql,0.9995713829994202,2.214010000228882,6.705348411291927,8.506863594055176,0.12201684426930713,-0.12199270725250244,-0.0024268627166748047,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3097:28,3097,16,28,label_Hqql,label_Hqql,0.9995713829994202,2.2057061195373535,2.3220109572210608,2.63358736038208,0.35498730803054834,-0.32689642906188965,0.13840055465698242,0.0,0.0,0.0,1.0,0.0,0.0
particle:3099:0,3099,1,0,label_Hqql,label_Hqql,0.9999996423721313,4.8318634033203125,378.64829226926105,566.5582275390625,0.017136534664508634,-0.01451796293258667,-0.009104371070861816,-1.0,0.0,0.0,0.0,1.0,0.0
particle:3099:1,3099,2,1,label_Hqql,label_Hqql,0.9999996423721313,2.816744804382324,48.35616112964084,76.09649658203125,0.15511148450615347,0.051998019218444824,-0.14613616466522217,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3099:10,3099,3,10,label_Hqql,label_Hqql,0.9999996423721313,2.666247606277466,7.919431681709416,12.47833251953125,0.07771964427255039,0.053557753562927246,-0.0563197135925293,1.0,1.0,0.0,0.0,0.0,0.0
particle:3099:9,3099,4,9,label_Hqql,label_Hqql,0.9999996423721313,2.6060445308685303,12.551224673462148,20.90131950378418,0.1679183449183757,0.12397909164428711,0.11325085163116455,0.0,0.0,1.0,0.0,0.0,0.0
particle:3099:7,3099,5,7,label_Hqql,label_Hqql,0.9999996423721313,2.5790114402770996,13.334387759483688,17.81702423095703,0.4507508022222676,-0.17501795291900635,0.415385365486145,0.0,0.0,1.0,0.0,0.0,0.0
particle:3099:6,3099,6,6,label_Hqql,label_Hqql,0.9999996423721313,2.52976131439209,16.437001346773187,26.031421661376953,0.11139706639632596,0.06020188331604004,-0.09372854232788086,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3099:5,3099,7,5,label_Hqql,label_Hqql,0.9999996423721313,2.5268983840942383,16.89389459463493,23.681001663208008,0.38099167528786315,-0.1048206090927124,0.36628854274749756,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3099:12,3099,8,12,label_Hqql,label_Hqql,0.9999996423721313,2.5169718265533447,1.470089857878086,2.6608376502990723,0.2374019169099464,0.22430753707885742,0.07775473594665527,1.0,1.0,0.0,0.0,0.0,0.0
particle:3099:3,3099,9,3,label_Hqql,label_Hqql,0.9999996423721313,2.4859554767608643,19.219700352887195,27.307464599609375,0.35638271784638886,-0.08567631244659424,0.34593093395233154,1.0,1.0,0.0,0.0,0.0,0.0
particle:3099:11,3099,10,11,label_Hqql,label_Hqql,0.9999996423721313,2.4341914653778076,2.0316084713627016,3.1886894702911377,0.1794748288177777,0.048595547676086426,-0.17277061939239502,0.0,0.0,0.0,1.0,0.0,0.0
particle:3099:2,3099,11,2,label_Hqql,label_Hqql,0.9999996423721313,2.4276692867279053,19.79050039043095,31.031124114990234,0.1259083846487761,0.04729306697845459,-0.11668884754180908,1.0,1.0,0.0,0.0,0.0,0.0
particle:3099:4,3099,12,4,label_Hqql,label_Hqql,0.9999996423721313,2.335550308227539,18.288021811829207,28.250045776367188,0.1384022789715553,0.027808308601379395,-0.13557982444763184,0.0,0.0,0.0,1.0,0.0,0.0
particle:3099:8,3099,13,8,label_Hqql,label_Hqql,0.9999996423721313,2.3057150840759277,13.295189703859497,20.16421890258789,0.1421447211511426,0.0035805106163024902,-0.14209961891174316,0.0,0.0,0.0,1.0,0.0,0.0
particle:3101:0,3101,1,0,label_Hqql,label_Hqql,0.9999512434005737,5.009812831878662,423.72146530459173,423.8704833984375,0.02868935396274646,0.021809302270412445,0.018639564514160156,1.0,0.0,0.0,0.0,1.0,0.0
particle:3101:1,3101,2,1,label_Hqql,label_Hqql,0.9999512434005737,2.8584096431732178,121.9587073696433,122.9513168334961,0.13594511337742976,-0.1322091966867447,-0.03165125846862793,0.0,0.0,0.0,1.0,0.0,0.0
particle:3101:13,3101,3,13,label_Hqql,label_Hqql,0.9999512434005737,2.788682699203491,2.5096944836922903,2.5292370319366455,0.11620496189811289,0.1070447638630867,-0.045221805572509766,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3101:7,3101,4,7,label_Hqql,label_Hqql,0.9999512434005737,2.7476117610931396,9.244472526000223,9.250917434692383,0.04682778218460286,-0.04205070436000824,0.02060532569885254,0.0,0.0,1.0,0.0,0.0,0.0
particle:3101:8,3101,5,8,label_Hqql,label_Hqql,0.9999512434005737,2.5671565532684326,8.717123492338123,8.71826171875,0.07217538964040836,-0.006932142656296492,-0.07184171676635742,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3101:2,3101,6,2,label_Hqql,label_Hqql,0.9999512434005737,2.339876413345337,21.2995122351172,21.359766006469727,0.08012017762511497,-0.0796254500746727,-0.008889913558959961,1.0,1.0,0.0,0.0,0.0,0.0
particle:3101:20,3101,7,20,label_Hqql,label_Hqql,0.9999512434005737,2.289537191390991,1.118400266248171,1.1787022352218628,0.32741824817773274,0.32221537828445435,0.05813741683959961,0.0,0.0,0.0,1.0,0.0,0.0
particle:3101:18,3101,8,18,label_Hqql,label_Hqql,0.9999512434005737,2.2824790477752686,1.3241990792503398,1.3532389402389526,0.20895063396117863,0.20433640480041504,0.04366922378540039,0.0,0.0,0.0,1.0,0.0,0.0
particle:3101:19,3101,9,19,label_Hqql,label_Hqql,0.9999512434005737,2.264941930770874,1.212689909722292,1.2245547771453857,0.15786756914308614,-0.14448252320289612,-0.06361579895019531,0.0,0.0,0.0,1.0,0.0,0.0
particle:3101:16,3101,10,16,label_Hqql,label_Hqql,0.9999512434005737,2.249873638153076,1.9390236245323653,1.9515588283538818,0.11915955367949674,-0.11835746467113495,-0.013802528381347656,0.0,0.0,0.0,1.0,0.0,0.0
particle:3101:3,3101,11,3,label_Hqql,label_Hqql,0.9999512434005737,2.2181057929992676,20.36682205910524,20.553085327148438,0.1432830443369015,-0.13968056440353394,-0.03192758560180664,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3101:17,3101,12,17,label_Hqql,label_Hqql,0.9999512434005737,2.17537522315979,1.475490539788027,1.5063467025756836,0.2078727360342542,0.1994456648826599,-0.05858755111694336,0.0,0.0,0.0,1.0,0.0,0.0
particle:3101:14,3101,13,14,label_Hqql,label_Hqql,0.9999512434005737,2.114621877670288,2.4984203485911034,2.545494556427002,0.3294402349287925,-0.19050298631191254,-0.26877403259277344,1.0,1.0,0.0,0.0,0.0,0.0
particle:3101:6,3101,14,6,label_Hqql,label_Hqql,0.9999512434005737,2.089561700820923,9.884685484758931,10.062541961669922,0.190208856972339,0.18470630049705505,0.045420169830322266,0.0,0.0,1.0,0.0,0.0,0.0
particle:3101:4,3101,15,4,label_Hqql,label_Hqql,0.9999512434005737,2.080098867416382,14.27755274645818,14.594331741333008,0.20307286494798327,0.19531778991222382,-0.05558371543884277,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3101:11,3101,16,11,label_Hqql,label_Hqql,0.9999512434005737,2.0612473487854004,3.6529133955999,3.8522346019744873,0.3250010135084994,0.3241533637046814,-0.02345752716064453,0.0,0.0,0.0,1.0,0.0,0.0
particle:3113:0,3113,1,0,label_Hqql,label_Hqql,0.9980555772781372,4.863282203674316,345.65957358883014,1136.392822265625,0.04250629744621171,-0.04234135150909424,-0.003741025924682617,-1.0,0.0,0.0,0.0,0.0,1.0
particle:3113:31,3113,2,31,label_Hqql,label_Hqql,0.9980555772781372,2.821786642074585,0.8516016554616042,4.120516777038574,0.696267923178592,0.3566499948501587,0.5979881286621094,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3113:1,3113,3,1,label_Hqql,label_Hqql,0.9980555772781372,2.7450432777404785,59.85991553919668,217.59152221679688,0.1057970380655197,0.0626068115234375,0.08528423309326172,0.0,0.0,1.0,0.0,0.0,0.0
particle:3113:26,3113,4,26,label_Hqql,label_Hqql,0.9980555772781372,2.724940061569214,1.4244721935692444,8.390979766845703,0.6296443368383758,0.557407021522522,0.2928299903869629,1.0,1.0,0.0,0.0,0.0,0.0
particle:3113:21,3113,5,21,label_Hqql,label_Hqql,0.9980555772781372,2.544504404067993,2.163854314931873,7.2676286697387695,0.17488226530367024,-0.019922971725463867,0.17374372482299805,0.0,0.0,0.0,1.0,0.0,0.0
particle:3113:2,3113,6,2,label_Hqql,label_Hqql,0.9980555772781372,2.5350255966186523,52.104126040098954,176.80279541015625,0.09613478246482078,-0.009189724922180176,0.09569454193115234,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3113:8,3113,7,8,label_Hqql,label_Hqql,0.9980555772781372,2.3792099952697754,9.923334341651753,34.601688385009766,0.11497635613222688,0.019253849983215332,0.11335277557373047,1.0,1.0,0.0,0.0,0.0,0.0
particle:3113:30,3113,8,30,label_Hqql,label_Hqql,0.9980555772781372,2.36124849319458,0.9159814107836768,2.810316324234009,0.4513315345685332,-0.11515200138092041,-0.43639451265335083,0.0,0.0,0.0,1.0,0.0,0.0
particle:3113:24,3113,9,24,label_Hqql,label_Hqql,0.9980555772781372,2.349860429763794,1.6481718722916177,4.813984394073486,0.19660324745480695,-0.1673499345779419,0.10318350791931152,0.0,0.0,0.0,1.0,0.0,0.0
particle:3113:27,3113,10,27,label_Hqql,label_Hqql,0.9980555772781372,2.329404592514038,1.0296483963050387,3.608339309692383,0.5725215901629412,0.0244978666305542,-0.5719972252845764,0.0,0.0,0.0,1.0,0.0,0.0
particle:3113:17,3113,11,17,label_Hqql,label_Hqql,0.9980555772781372,2.327785015106201,3.9555814507795835,13.934528350830078,0.1016701371697656,0.02993464469909668,0.09716343879699707,0.0,0.0,0.0,1.0,0.0,0.0
particle:3113:29,3113,12,29,label_Hqql,label_Hqql,0.9980555772781372,2.322910785675049,0.9685308530805412,2.512413263320923,0.45630292081910034,-0.2947181463241577,0.3483583927154541,0.0,0.0,1.0,0.0,0.0,0.0
particle:3113:7,3113,13,7,label_Hqql,label_Hqql,0.9980555772781372,2.3142316341400146,10.04914994286664,35.111473083496094,0.08169330527391616,0.02137744426727295,0.07884669303894043,0.0,0.0,0.0,1.0,0.0,0.0
particle:3113:15,3113,14,15,label_Hqql,label_Hqql,0.9980555772781372,2.2886722087860107,5.388544380301007,20.646804809570312,0.12468115905074159,0.1172562837600708,-0.042383432388305664,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3113:19,3113,15,19,label_Hqql,label_Hqql,0.9980555772781372,2.2577500343322754,3.421699920730133,12.158913612365723,0.1615329537880535,0.03898656368255615,0.15675759315490723,0.0,0.0,0.0,1.0,0.0,0.0
particle:3113:22,3113,16,22,label_Hqql,label_Hqql,0.9980555772781372,2.1986470222473145,1.966832076027636,7.668877124786377,0.6114206531426307,0.1351848840713501,-0.5962887406349182,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3114:0,3114,1,0,label_Hqql,label_Hqql,0.9612221717834473,4.781396865844727,382.879130574527,486.12457275390625,0.057230213953337467,0.03655010461807251,-0.044038474559783936,-1.0,0.0,0.0,0.0,0.0,1.0
particle:3114:19,3114,2,19,label_Hqql,label_Hqql,0.9612221717834473,2.757631540298462,3.582671027364111,5.020428657531738,0.2881500115838719,0.18609637022018433,-0.21999675035476685,0.0,0.0,1.0,0.0,0.0,0.0
particle:3114:6,3114,3,6,label_Hqql,label_Hqql,0.9612221717834473,2.7566721439361572,19.447353092387424,19.794248580932617,0.5046740031424,-0.49378702044487,-0.1042603850364685,-1.0,1.0,0.0,0.0,0.0,0.0
particle:3114:9,3114,4,9,label_Hqql,label_Hqql,0.9612221717834473,2.6872031688690186,6.6354961921183175,8.240609169006348,0.2504138351525342,-7.212162017822266e-06,0.25041383504867554,0.0,0.0,1.0,0.0,0.0,0.0
particle:3114:4,3114,5,4,label_Hqql,label_Hqql,0.9612221717834473,2.6215853691101074,26.831715819349334,27.253393173217773,0.5247582869182289,-0.505195677280426,-0.1419457197189331,0.0,0.0,1.0,0.0,0.0,0.0
particle:3114:14,3114,6,14,label_Hqql,label_Hqql,0.9612221717834473,2.527010440826416,4.511840255706287,5.492791175842285,0.03592068952001586,-0.03479808568954468,0.008910059928894043,1.0,1.0,0.0,0.0,0.0,0.0
particle:3114:27,3114,7,27,label_Hqql,label_Hqql,0.9612221717834473,2.5037922859191895,0.9211055766166185,1.088285207748413,0.09689722811807074,-0.08851951360702515,0.03941279649734497,0.0,0.0,0.0,1.0,0.0,0.0
particle:3114:28,3114,8,28,label_Hqql,label_Hqql,0.9612221717834473,2.485628128051758,0.8703603582040197,1.039189338684082,0.12435907032410712,-0.06904774904251099,-0.10342913866043091,0.0,0.0,0.0,1.0,0.0,0.0
particle:3114:26,3114,9,26,label_Hqql,label_Hqql,0.9612221717834473,2.4792227745056152,1.2994455293405398,1.676544189453125,0.15775193774892385,0.062271058559417725,0.1449413299560547,0.0,0.0,0.0,1.0,0.0,0.0
particle:3114:2,3114,10,2,label_Hqql,label_Hqql,0.9612221717834473,2.4341917037963867,43.45366623407779,55.391029357910156,0.0902865992282502,0.0429835319519043,0.0793982744216919,0.0,0.0,1.0,0.0,0.0,0.0
particle:3114:24,3114,11,24,label_Hqql,label_Hqql,0.9612221717834473,2.3013579845428467,1.8141816961918835,2.3653576374053955,0.20666866019518426,0.07875651121139526,0.1910741925239563,0.0,0.0,0.0,1.0,0.0,0.0
particle:3114:25,3114,12,25,label_Hqql,label_Hqql,0.9612221717834473,2.298003673553467,1.3376289633318896,1.529646873474121,0.16112885795715534,-0.1526452898979187,0.0515938401222229,0.0,0.0,0.0,1.0,0.0,0.0
particle:3114:1,3114,13,1,label_Hqql,label_Hqql,0.9612221717834473,2.2653610706329346,45.515329536378886,59.917945861816406,0.16545413642740317,0.09366625547409058,0.13638806343078613,0.0,0.0,0.0,1.0,0.0,0.0
particle:3114:17,3114,14,17,label_Hqql,label_Hqql,0.9612221717834473,2.2530410289764404,3.79188346997816,4.785441875457764,0.1589669859728878,0.026714861392974854,0.15670615434646606,0.0,0.0,0.0,1.0,0.0,0.0
particle:3114:21,3114,15,21,label_Hqql,label_Hqql,0.9612221717834473,2.2504374980926514,2.4705567855814663,2.529527187347412,0.5016402412410782,-0.47141122817993164,-0.17150622606277466,1.0,1.0,0.0,0.0,0.0,0.0
particle:3114:18,3114,16,18,label_Hqql,label_Hqql,0.9612221717834473,2.243084669113159,3.692810822927528,4.503241062164307,0.08297642881133709,-0.0321345329284668,0.07650136947631836,1.0,1.0,0.0,0.0,0.0,0.0
particle:3150:0,3150,1,0,label_Hqql,label_Hqql,0.9993769526481628,4.748589038848877,382.67256615819235,382.80267333984375,0.07261693058116495,-0.07141152769327164,-0.013176202774047852,-1.0,0.0,0.0,0.0,1.0,0.0
particle:3150:11,3150,2,11,label_Hqql,label_Hqql,0.9993769526481628,2.7778890132904053,7.5323806659604156,7.563861846923828,0.08808834476564631,0.04605922847986221,0.07508730888366699,0.0,0.0,1.0,0.0,0.0,0.0
particle:3150:1,3150,3,1,label_Hqql,label_Hqql,0.9993769526481628,2.6901485919952393,50.28219222534119,50.45804977416992,0.040649561071362736,0.03822898864746094,-0.013817787170410156,1.0,1.0,0.0,0.0,0.0,0.0
particle:3150:22,3150,4,22,label_Hqql,label_Hqql,0.9993769526481628,2.418250799179077,1.4321741452739485,1.5214934349060059,0.5919092473821782,-0.3967008888721466,0.439300537109375,0.0,0.0,0.0,1.0,0.0,0.0
particle:3150:20,3150,5,20,label_Hqql,label_Hqql,0.9993769526481628,2.3028390407562256,2.3122767846613557,2.329685688018799,0.08308654030418262,0.07729682326316833,-0.030472517013549805,0.0,0.0,0.0,1.0,0.0,0.0
particle:3150:14,3150,6,14,label_Hqql,label_Hqql,0.9993769526481628,2.24564266204834,5.611108811626861,5.629523277282715,0.03648631889440602,0.03565730154514313,-0.007733583450317383,0.0,0.0,0.0,1.0,0.0,0.0
particle:3150:10,3150,7,10,label_Hqql,label_Hqql,0.9993769526481628,2.193462610244751,7.8590820137816095,7.874862194061279,0.021730586587384415,0.018022939562797546,-0.012140512466430664,0.0,0.0,0.0,1.0,0.0,0.0
particle:3150:6,3150,8,6,label_Hqql,label_Hqql,0.9993769526481628,2.190244674682617,10.065397910784327,10.081511497497559,0.020014092680464668,0.011239912360906601,-0.016559839248657227,0.0,0.0,0.0,1.0,0.0,0.0
particle:3150:16,3150,9,16,label_Hqql,label_Hqql,0.9993769526481628,2.185068130493164,3.720270513833153,3.7398176193237305,0.06879236092046581,0.05712997168302536,-0.038321733474731445,0.0,0.0,0.0,1.0,0.0,0.0
particle:3150:5,3150,10,5,label_Hqql,label_Hqql,0.9993769526481628,2.170375347137451,10.07844736518801,10.100520133972168,0.022436721254487174,0.019374452531337738,-0.011315345764160156,1.0,1.0,0.0,0.0,0.0,0.0
particle:3150:12,3150,11,12,label_Hqql,label_Hqql,0.9993769526481628,2.163750648498535,6.753366947671839,6.781468391418457,0.047609529992203234,0.04349896311759949,-0.019352197647094727,-1.0,1.0,0.0,0.0,0.0,0.0
