source,target,kind,weight,formula,dim,objective,group,mean_abs,B_flip,action,rules,score,tensor
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.09918359096627682,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.29144715378060937,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.029680536390515044,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.5555725377053022,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.029680514562642202,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.5555724818259478,,,,,
residual_particle:mod.blocks.3,classifier:mod.fc,residual_to_classifier,-0.09945216932101175,,,signed_hqql_tbl,C_Tbl_correct,0.21715369867160916,,,,,
residual_particle:mod.blocks.5,classifier:mod.fc,residual_to_classifier,-0.10703653172822669,,,signed_hqql_tbl,C_Tbl_correct,0.17321934434585273,,,,,
residual_particle:mod.blocks.4,classifier:mod.fc,residual_to_classifier,-0.08507892604393419,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.19035663176327944,,,,,
residual_particle:mod.blocks.4,classifier:mod.fc,residual_to_classifier,-0.08507892410852946,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.19035661593079567,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.10358945233747363,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.10358945233747363,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.10358389210887253,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.10358389210887253,,,,,
residual_particle:mod.blocks.0,classifier:mod.fc,residual_to_classifier,-0.018199652433395386,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.42145851720124483,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.06136408864404075,,,signed_hqql_tbl,C_Tbl_correct,0.24575461633503437,,,,,
residual_particle:mod.blocks.5,classifier:mod.fc,residual_to_classifier,-0.08057847988675348,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.1555906319990754,,,,,
residual_particle:mod.blocks.5,classifier:mod.fc,residual_to_classifier,-0.0805784800031688,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.15559062641113997,,,,,
residual_particle:mod.blocks.3,classifier:mod.fc,residual_to_classifier,-0.05426796025130898,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.22311047930270433,,,,,
residual_particle:mod.blocks.3,classifier:mod.fc,residual_to_classifier,-0.05426794505910948,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.22311051189899445,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.08437455852981657,,,signed_hqql_tbl,C_Tbl_correct,0.09030075476039201,,,,,
residual_particle:mod.blocks.4,classifier:mod.fc,residual_to_classifier,0.07095669663976878,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.12252605170942843,,,,,
residual_particle:mod.blocks.4,classifier:mod.fc,residual_to_classifier,0.05857077264226973,,,signed_hqql_tbl,A_Hqql_correct,0.11124277766793966,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.02609657635912299,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.23407685477286577,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.026096562694874592,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.23407683381810784,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.036382202204549685,,,signed_hqql_tbl,A_Hqql_correct,0.1761525934562087,,,,,
residual_particle:mod.blocks.5,classifier:mod.fc,residual_to_classifier,0.05378001305507496,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.1019106563180685,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.02198468876304105,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.2217577574774623,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.021984671911923215,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.22175772860646248,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,0.049502195630338974,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.10808027547318488,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,0.05312764615518972,,,signed_hqql_tbl,A_Hqql_correct,0.09033120074309409,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.03257415286498144,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.15866781445220113,,,,,
residual_particle:mod.blocks.7,classifier:mod.fc,residual_to_classifier,0.03253273229347542,,,signed_hqql_tbl,A_Hqql_correct,0.14814318879507482,,,,,
residual_particle:mod.blocks.5,classifier:mod.fc,residual_to_classifier,0.041526585366227664,,,signed_hqql_tbl,A_Hqql_correct,0.09996840148232877,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,0.04507044982165098,,,signed_hqql_tbl,C_Tbl_correct,0.07343176985159516,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,0.0241873498307541,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.15667136991396546,,,,,
residual_particle:mod.blocks.1,classifier:mod.fc,residual_to_classifier,-0.005267705942969769,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.2004448724910617,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,0.014125701884040609,,,signed_hqql_tbl,C_Tbl_correct,0.1468349660281092,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,-0.012450484442524612,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.12382018170319498,,,,,
residual_particle:mod.blocks.6,classifier:mod.fc,residual_to_classifier,-0.012450470821931958,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.123820188222453,,,,,
residual_particle:mod.blocks.3,classifier:mod.fc,residual_to_classifier,0.004233725136145949,,,signed_hqql_tbl,A_Hqql_correct,0.13195354538038373,,,,,
residual_particle:mod.blocks.2,classifier:mod.fc,residual_to_classifier,-0.005181888336664997,,,signed_hqql_tbl,A_Hqql_correct,0.1207389843184501,,,,,
residual_particle:mod.blocks.3,classifier:mod.fc,residual_to_classifier,0.0043420886067906395,,,signed_hqql_tbl,D_Tbl_to_Hqql,0.11916033620946109,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.019444002071395516,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.05118149193003774,,,,,
residual_cls:mod.cls_blocks.1,classifier:mod.fc,residual_to_classifier,-0.019444001838564873,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.05118148517794907,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,-0.006045872054528445,,,signed_hqql_tbl,B_Hqql_to_Tbl,0.05441528995288536,,,,,
residual_cls:mod.cls_blocks.0,classifier:mod.fc,residual_to_classifier,-0.006045862915925682,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,0.054415289661847055,,,,,
attention_pair:mod.cls_blocks.0.attn.h4|neutral_hadron<-charged_hadron,residual_block:mod.cls_blocks.0,validated_pair_to_residual,-0.719895601272583,,,,,,0.0,down,0,0.5616069035604596,
attention_pair:mod.cls_blocks.0.attn.h4|neutral_hadron<-photon,residual_block:mod.cls_blocks.0,validated_pair_to_residual,-0.6278860569000244,,,,,,0.0,down,0,0.5152762504294515,
attention_pair:mod.cls_blocks.0.attn.h4|neutral_hadron<-neutral_hadron,residual_block:mod.cls_blocks.0,validated_pair_to_residual,-0.6431043818593025,,,,,,0.0,up,0,0.431916369125247,
attention_pair:mod.cls_blocks.0.attn.h4|neutral_hadron<-charged_hadron,residual_block:mod.cls_blocks.0,validated_pair_to_residual,0.43699362128973007,,,,,,0.0,up,0,0.31750630866736174,
attention_pair:mod.cls_blocks.0.attn.h4|neutral_hadron<-photon,residual_block:mod.cls_blocks.0,validated_pair_to_residual,0.4670666679739952,,,,,,0.0,up,0,0.28905924689024687,
attention_pair:mod.cls_blocks.0.attn.h4|neutral_hadron<-neutral_hadron,residual_block:mod.cls_blocks.0,validated_pair_to_residual,0.42396707832813263,,,,,,0.0,down,0,0.2753525236621499,
attention_pair:mod.cls_blocks.0.attn.h0|charged_hadron<-muon,residual_block:mod.cls_blocks.0,validated_pair_to_residual,0.1019609272480011,,,,,,0.0,up,0,0.10196087043732405,
attention_pair:mod.cls_blocks.0.attn.h0|CLS<-muon,residual_block:mod.cls_blocks.0,validated_pair_to_residual,0.11584767699241638,,,,,,0.0,up,0,0.010364494286477566,
attention_pair:mod.cls_blocks.0.attn.h0|charged_hadron<-muon,residual_block:mod.cls_blocks.0,validated_pair_to_residual,-0.010057389736175537,,,,,,0.0,down,0,0.010057332925498486,
attention_pair:mod.cls_blocks.0.attn.h0|CLS<-muon,residual_block:mod.cls_blocks.0,validated_pair_to_residual,-0.010842561721801758,,,,,,0.0,down,0,0.005995103158056736,
attention_pair:mod.cls_blocks.0.attn.h4|charged_hadron<-CLS,residual_block:mod.cls_blocks.0,validated_pair_to_residual,-2.682209014892578e-07,,,,,,0.0,up,0,2.1141022443771362e-07,
attention_pair:mod.cls_blocks.0.attn.h4|CLS<-CLS,residual_block:mod.cls_blocks.0,validated_pair_to_residual,-2.682209014892578e-07,,,,,,0.0,up,0,2.1141022443771362e-07,
attention_pair:mod.cls_blocks.0.attn.h4|neutral_hadron<-CLS,residual_block:mod.cls_blocks.0,validated_pair_to_residual,-2.682209014892578e-07,,,,,,0.0,up,0,2.1141022443771362e-07,
residual_role:mod.cls_blocks.0|neutral_hadron|A_Hqql_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.18343144158522287,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.1|neutral_hadron|A_Hqql_correct,residual_block:mod.cls_blocks.1,role_to_residual,-0.1798874040444692,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.1|muon|C_Tbl_correct,residual_block:mod.cls_blocks.1,role_to_residual,-0.15471632778644562,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.1|CLS|A_Hqql_correct,residual_block:mod.cls_blocks.1,role_to_residual,-0.1459988218266517,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.0|CLS|A_Hqql_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.14379422552883625,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.1|charged_hadron|A_Hqql_correct,residual_block:mod.cls_blocks.1,role_to_residual,-0.14055079594254494,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.0|charged_hadron|A_Hqql_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.1363778594467375,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.1|photon|A_Hqql_correct,residual_block:mod.cls_blocks.1,role_to_residual,-0.13284044340252876,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.0|photon|A_Hqql_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.13075313717126846,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.0|charged_hadron|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.0,role_to_residual,0.12434545478650502,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.1|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.1,role_to_residual,-0.1238789688795805,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.1|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.1,role_to_residual,-0.12387896329164505,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.3|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.3,role_to_residual,-0.12179457768797874,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.3|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.3,role_to_residual,-0.12179456651210785,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.1|charged_hadron|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.1,role_to_residual,-0.11608880385756493,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.cls_blocks.1|photon|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.1,role_to_residual,-0.1077197218934695,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.0|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.0,role_to_residual,-0.10661068465560675,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.0|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.0,role_to_residual,-0.10661067580804229,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.0|CLS|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.0,role_to_residual,0.10358945233747363,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.cls_blocks.1|CLS|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.1,role_to_residual,-0.10358389210887253,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.0|muon|C_Tbl_correct,residual_block:mod.blocks.0,role_to_residual,-0.08656675089150667,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.0|photon|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.0,role_to_residual,0.08892765268683434,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.cls_blocks.1|CLS|C_Tbl_correct,residual_block:mod.cls_blocks.1,role_to_residual,-0.08437455852981657,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.0|neutral_hadron|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.0,role_to_residual,0.08448237925767899,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.cls_blocks.1|neutral_hadron|C_Tbl_correct,residual_block:mod.cls_blocks.1,role_to_residual,-0.08330770023167133,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.1|photon|C_Tbl_correct,residual_block:mod.cls_blocks.1,role_to_residual,-0.08059095156689484,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.2|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.2,role_to_residual,-0.08131576143205166,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.2|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.2,role_to_residual,-0.08131575863808393,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.0|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.0,role_to_residual,-0.07357832044363022,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.0|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.0,role_to_residual,-0.07357829576358199,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.1|charged_hadron|C_Tbl_correct,residual_block:mod.cls_blocks.1,role_to_residual,-0.07379809953272343,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.1|muon|C_Tbl_correct,residual_block:mod.blocks.1,role_to_residual,-0.07114020362496376,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.1|neutral_hadron|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.1,role_to_residual,-0.07001621036657266,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.1|neutral_hadron|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.1,role_to_residual,-0.07001620238380772,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.7|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.7,role_to_residual,0.06872843205928802,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.7|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.7,role_to_residual,0.06872842833399773,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.0|photon|C_Tbl_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.06406186210612456,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.1|neutral_hadron|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.1,role_to_residual,-0.06613410512606303,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.3|muon|C_Tbl_correct,residual_block:mod.blocks.3,role_to_residual,-0.05638072360306978,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.0|electron|C_Tbl_correct,residual_block:mod.blocks.0,role_to_residual,0.05528892509173602,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.2|electron|C_Tbl_correct,residual_block:mod.blocks.2,role_to_residual,-0.054299938352778555,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.0|photon|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.0,role_to_residual,-0.05125974118709564,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.0|photon|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.0,role_to_residual,-0.05125972628593445,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.0|charged_hadron|C_Tbl_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.04117277264595032,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.0|CLS|C_Tbl_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.04507044982165098,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.5|muon|C_Tbl_correct,residual_block:mod.blocks.5,role_to_residual,-0.04892120198928751,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.3|electron|C_Tbl_correct,residual_block:mod.blocks.3,role_to_residual,-0.04740711906924844,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.0|charged_hadron|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.0,role_to_residual,-0.04467961739283055,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.0|charged_hadron|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.0,role_to_residual,-0.04467960842885077,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.0|neutral_hadron|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.0,role_to_residual,0.04456611456615584,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.0|neutral_hadron|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.0,role_to_residual,0.04456610179373196,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.2|muon|C_Tbl_correct,residual_block:mod.blocks.2,role_to_residual,-0.044300497305812314,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.5|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.5,role_to_residual,-0.04077639151364565,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.5|muon|B_Hqql_to_Tbl,residual_block:mod.blocks.5,role_to_residual,-0.04077638313174248,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.0|neutral_hadron|C_Tbl_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.03397696614265442,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.2|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.2,role_to_residual,0.03212060686200857,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.2|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.2,role_to_residual,0.032120595686137676,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.7|muon|C_Tbl_correct,residual_block:mod.blocks.7,role_to_residual,0.03102659247815609,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.1|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.1,role_to_residual,-0.02629972482100129,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.1|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.1,role_to_residual,-0.026299718068912625,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.7|electron|C_Tbl_correct,residual_block:mod.blocks.7,role_to_residual,0.025838507059961557,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.0|electron|D_Tbl_to_Hqql,residual_block:mod.blocks.0,role_to_residual,0.02613468188792467,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.4|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.4,role_to_residual,0.023270774516277015,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.4|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.4,role_to_residual,0.023270752397365868,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.1|CLS|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.1,role_to_residual,-0.019444002071395516,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.1|CLS|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.1,role_to_residual,-0.019444001838564873,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.4|electron|C_Tbl_correct,residual_block:mod.blocks.4,role_to_residual,-0.02451150994747877,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.1|photon|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.1,role_to_residual,0.024228086695075035,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.1|photon|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.1,role_to_residual,0.024228064343333244,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.1|electron|C_Tbl_correct,residual_block:mod.blocks.1,role_to_residual,0.022817360563203694,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.cls_blocks.1|charged_hadron|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.1,role_to_residual,0.019347671885043383,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.cls_blocks.1|charged_hadron|B_Hqql_to_Tbl,residual_block:mod.cls_blocks.1,role_to_residual,0.019347662571817636,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.5|electron|C_Tbl_correct,residual_block:mod.blocks.5,role_to_residual,-0.021962362236808985,,,signed_hqql_tbl,C_Tbl_correct,,,,,,
residual_role:mod.blocks.2|electron|D_Tbl_to_Hqql,residual_block:mod.blocks.2,role_to_residual,0.018176847137510777,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.0|electron|A_Hqql_correct,residual_block:mod.blocks.0,role_to_residual,0.01772906444966793,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
