step,token,token_id,component,layer,head,group,base_logit,patched_logit,causal_logit_contribution,logit_rel,kl_orig_to_patch,top1_match,patched_top1_token,neuron_ids,neuron_score_sum,neuron_score_max
0, To,2014,mlp_group,4,,top32_neurons,19.875,19.859375,0.015625,0.035556428134441376,0.005815088748931885,1.0, To,"[3699, 3461, 3340, 2973, 3116, 2444, 883, 1668, 358, 2897, 3435, 215, 2600, 3988, 2415, 1082, 591, 1469, 3195, 4633, 1360, 2328, 1872, 4748, 4797, 2432, 3331, 2665, 1351, 690, 1156, 1587]",10.408195286989212,0.6449137926101685
0, To,2014,mlp_group,5,,top32_neurons,19.875,19.578125,0.296875,0.06790116429328918,0.019742660224437714,1.0, To,"[3298, 429, 4091, 2879, 2055, 1618, 2614, 4086, 3182, 2400, 2706, 79, 1336, 419, 2186, 3475, 189, 2579, 2284, 753, 718, 3804, 2760, 1042, 4737, 2341, 4642, 314, 858, 1136, 3705, 4600]",17.53098425269127,1.2151877880096436
0, To,2014,mlp_group,6,,top32_neurons,19.875,19.5625,0.3125,0.06389793008565903,0.048087287694215775,1.0, To,"[1893, 3308, 2043, 2110, 3702, 3856, 2363, 1525, 3258, 2928, 3029, 1590, 2575, 3412, 4144, 1129, 2713, 904, 32, 3352, 122, 2193, 476, 412, 730, 4145, 3781, 4052, 1161, 4494, 3447, 3868]",15.23015096783638,1.8378657102584839
0, To,2014,mlp_group,7,,top32_neurons,19.875,19.234375,0.640625,0.0859207734465599,0.05556732043623924,1.0, To,"[1605, 1731, 1780, 3734, 3429, 1975, 624, 301, 4072, 4841, 2826, 281, 723, 875, 2327, 186, 1338, 4745, 1305, 17, 3460, 4025, 3494, 3391, 2469, 2364, 3309, 383, 2039, 3886, 1943, 4856]",13.798971354961395,1.547299861907959
0, To,2014,mlp_group,8,,top32_neurons,19.875,19.84375,0.03125,0.07090651988983154,0.02693295106291771,1.0, To,"[3196, 3807, 1167, 1681, 591, 660, 79, 2486, 1493, 2962, 2009, 1413, 2500, 3482, 942, 3217, 508, 726, 1272, 2030, 2158, 2627, 3895, 952, 2196, 411, 4339, 283, 4670, 2057, 3884, 3546]",11.802302062511444,1.816347599029541
0, To,2014,mlp_group,9,,top32_neurons,19.875,20.078125,-0.203125,0.060542032122612,0.022240210324525833,1.0, To,"[2452, 804, 2894, 3587, 975, 1402, 4681, 4088, 1898, 4838, 4353, 1734, 311, 2850, 3701, 3465, 169, 3838, 2152, 1186, 4090, 3774, 1894, 1895, 3582, 4371, 1632, 190, 172, 1559, 3841, 3046]",14.511017143726349,0.7311115264892578
0, To,2014,mlp_group,10,,top32_neurons,19.875,19.75,0.125,0.05393742769956589,0.009274091571569443,1.0, To,"[1643, 3542, 1460, 1756, 2296, 2954, 2841, 1963, 4736, 3943, 3609, 3731, 540, 1793, 813, 1827, 2401, 3238, 4221, 2554, 1775, 4004, 2618, 208, 1376, 3763, 2054, 1850, 3722, 2832, 2686, 4334]",10.58388575911522,0.5319267511367798
0, To,2014,mlp_group,11,,top32_neurons,19.875,19.375,0.5,0.0727761760354042,0.022515876218676567,1.0, To,"[3660, 2965, 2308, 3096, 2635, 3900, 1911, 2239, 3101, 4809, 3145, 1995, 4568, 583, 2776, 2594, 789, 1974, 1825, 2641, 184, 280, 2882, 3588, 2922, 4654, 4063, 2379, 1513, 3459, 1331, 2253]",11.89838594198227,0.9059227705001831
0, To,2014,mlp_group,12,,top32_neurons,19.875,19.75,0.125,0.07645458728075027,0.022561080753803253,1.0, To,"[2676, 4232, 1311, 1762, 4715, 1721, 1941, 544, 4658, 3653, 2402, 4362, 3554, 1836, 3316, 2871, 3025, 3285, 3550, 1918, 1271, 4176, 3297, 417, 447, 109, 3061, 3039, 2446, 490, 2469, 3367]",11.333771049976349,0.6595558524131775
0, To,2014,mlp_group,13,,top32_neurons,19.875,19.703125,0.171875,0.09029222279787064,0.022527307271957397,1.0, To,"[1633, 3358, 2176, 2962, 2538, 4339, 4255, 1721, 2219, 682, 881, 562, 4163, 3944, 3738, 1072, 3162, 448, 2722, 1277, 3580, 267, 4532, 2139, 2334, 3648, 3192, 2870, 3850, 1776, 4840, 3558]",13.52318948507309,1.069305658340454
0, To,2014,mlp_group,14,,top32_neurons,19.875,19.046875,0.828125,0.13952961564064026,0.05332379788160324,1.0, To,"[2333, 231, 628, 2108, 1933, 2591, 3226, 4541, 2470, 3618, 2740, 2485, 4245, 3647, 174, 2534, 2804, 3994, 583, 450, 3573, 1133, 970, 1341, 1261, 2695, 1704, 2615, 3937, 918, 2823, 4652]",16.90043419599533,1.5543873310089111
0, To,2014,mlp_group,15,,top32_neurons,19.875,19.5625,0.3125,0.2019043266773224,0.1277512013912201,1.0, To,"[4323, 1440, 3417, 4692, 4407, 387, 3506, 2329, 561, 3980, 1967, 4859, 4569, 4559, 1504, 3481, 3053, 2458, 1205, 2187, 4048, 1249, 4447, 295, 4688, 3111, 3110, 3419, 1096, 2760, 1994, 3603]",25.478855550289154,3.040428638458252
0, To,2014,mlp_group,16,,top32_neurons,19.875,19.625,0.25,0.17901162803173065,0.12059696018695831,1.0, To,"[3608, 3511, 1930, 897, 2725, 585, 2744, 1929, 3490, 1561, 3273, 4702, 364, 745, 3700, 1981, 3911, 4059, 3524, 4217, 4668, 3342, 3635, 3733, 4539, 4113, 208, 4750, 51, 2329, 4087, 3984]",29.32021141052246,2.811875820159912
0, To,2014,mlp_group,17,,top32_neurons,19.875,18.78125,1.09375,0.18156421184539795,0.359134316444397,1.0, To,"[3687, 4821, 3579, 4787, 2000, 2156, 2321, 4722, 196, 4857, 408, 4314, 1314, 2546, 2647, 2888, 2204, 779, 2309, 283, 688, 606, 2267, 1359, 1904, 4104, 2801, 4756, 4683, 2688, 3050, 2885]",29.846014499664307,1.9709553718566895
0, To,2014,mlp_group,18,,top32_neurons,19.875,18.765625,1.109375,0.1423005312681198,0.20368173718452454,1.0, To,"[2668, 309, 1718, 3231, 3209, 4054, 2729, 2929, 1711, 4494, 4724, 3173, 996, 1514, 3849, 1019, 1438, 2701, 4212, 3688, 1140, 3993, 847, 1990, 2098, 316, 597, 2981, 4509, 4574, 2705, 3380]",28.940812706947327,4.378106594085693
0, To,2014,mlp_group,19,,top32_neurons,19.875,20.015625,-0.140625,0.13029584288597107,0.02413511648774147,1.0, To,"[63, 1112, 345, 569, 1778, 4794, 907, 2738, 4498, 1763, 3070, 1690, 1153, 2683, 3467, 4265, 2525, 3468, 3623, 2866, 615, 4691, 3986, 822, 3778, 1714, 2454, 544, 2159, 1370, 4237, 48]",36.47964555025101,2.4528615474700928
0, To,2014,mlp_group,20,,top32_neurons,19.875,19.34375,0.53125,0.1972712278366089,0.12149739265441895,1.0, To,"[3237, 764, 2925, 1095, 93, 408, 1756, 4045, 4595, 1942, 3722, 601, 718, 4011, 1317, 637, 2464, 4024, 3673, 2846, 3406, 3366, 3296, 407, 2849, 3303, 422, 1333, 2753, 4575, 1775, 3076]",48.693771839141846,3.3517889976501465
0, To,2014,mlp_group,21,,top32_neurons,19.875,18.28125,1.59375,0.19306449592113495,0.12631648778915405,1.0, To,"[2930, 1507, 4663, 2594, 679, 2940, 3264, 3134, 4830, 3936, 3051, 2278, 2990, 1008, 3103, 566, 652, 587, 1666, 1848, 2379, 664, 751, 426, 3398, 535, 3152, 3658, 3558, 3875, 4721, 591]",46.92819106578827,4.008584499359131
0, To,2014,mlp_group,22,,top32_neurons,19.875,20.203125,-0.328125,0.34139469265937805,0.19315236806869507,1.0, To,"[1222, 1057, 82, 1082, 1944, 3286, 1336, 4017, 1904, 3035, 3358, 3911, 3064, 4453, 4862, 3027, 811, 1439, 3099, 1059, 4271, 3298, 3967, 1954, 1069, 4024, 3250, 23, 2482, 611, 435, 2215]",61.6449316740036,4.761658191680908
0, To,2014,mlp_group,23,,top32_neurons,19.875,17.96875,1.90625,0.47308531403541565,0.5178748965263367,1.0, To,"[2539, 1121, 4144, 900, 1843, 1926, 537, 2505, 1863, 4861, 3728, 4283, 891, 779, 3383, 768, 42, 4396, 2788, 2455, 4297, 4749, 4101, 3467, 246, 4391, 2964, 2345, 2607, 4452, 3159, 3424]",138.77675986289978,13.067753791809082
1, solve,11625,head,3,6,,28.921875,28.921875,0.0,0.014023161493241787,0.0004086048575118184,1.0, solve,,,
1, solve,11625,head,4,8,,28.921875,29.078125,-0.15625,0.014266863465309143,0.00015067636559251696,1.0, solve,,,
1, solve,11625,head,11,11,,28.921875,28.890625,0.03125,0.0031279458198696375,2.4722530724829994e-05,1.0, solve,,,
1, solve,11625,head,16,1,,28.921875,28.921875,0.0,0.0030121321324259043,6.283739821810741e-06,1.0, solve,,,
1, solve,11625,head,21,9,,28.921875,28.5,0.421875,0.09209471940994263,0.006339456886053085,1.0, solve,,,
1, solve,11625,head,23,1,,28.921875,28.59375,0.328125,0.09599103033542633,0.0158372912555933,1.0, solve,,,
1, solve,11625,head,23,4,,28.921875,29.34375,-0.421875,0.035922858864068985,5.594057074631564e-05,1.0, solve,,,
1, solve,11625,head,23,8,,28.921875,28.90625,0.015625,0.028562108054757118,0.00010049744741991162,1.0, solve,,,
1, solve,11625,mlp_group,0,,top32_neurons,28.921875,23.328125,5.59375,0.39152780175209045,0.03900952637195587,1.0, solve,"[1349, 3763, 3852, 2640, 2551, 589, 3652, 4342, 1422, 1993, 4288, 2537, 4162, 10, 229, 927, 3086, 1982, 2650, 4091, 1257, 1097, 997, 629, 4600, 2966, 2274, 3910, 2117, 4538, 2208, 1364]",10.376526281237602,2.381561279296875
1, solve,11625,mlp_group,1,,top32_neurons,28.921875,27.640625,1.28125,0.1495560109615326,0.03379899263381958,1.0, solve,"[3861, 2314, 2874, 1578, 2662, 1996, 1567, 3384, 3938, 93, 4441, 1993, 2091, 3266, 2889, 2374, 2810, 3275, 75, 671, 3379, 392, 151, 1985, 2001, 2340, 974, 3574, 2898, 1554, 301, 1625]",12.37170895934105,2.067701578140259
1, solve,11625,mlp_group,2,,top32_neurons,28.921875,28.953125,-0.03125,0.038241080939769745,0.006913663819432259,1.0, solve,"[1630, 3122, 1319, 777, 4296, 1810, 4468, 2591, 2978, 2542, 4219, 2329, 1554, 4419, 3109, 4163, 1777, 3956, 4286, 275, 1853, 4158, 548, 2749, 2262, 488, 326, 3407, 4418, 3516, 1797, 3440]",13.668903917074203,1.1800847053527832
1, solve,11625,mlp_group,3,,top32_neurons,28.921875,28.3125,0.609375,0.06601157039403915,0.010138653218746185,1.0, solve,"[2215, 4627, 1142, 4746, 2761, 123, 393, 2686, 4827, 4101, 1206, 2066, 902, 1519, 3222, 2673, 1265, 3781, 2011, 2425, 4290, 2373, 773, 3851, 257, 640, 2147, 2429, 2762, 2625, 3220, 3519]",11.255187332630157,1.1931902170181274
1, solve,11625,mlp_group,4,,top32_neurons,28.921875,27.5625,1.359375,0.14152799546718597,0.0056343888863921165,1.0, solve,"[1251, 4210, 1433, 4648, 1466, 358, 1248, 1749, 1777, 1587, 3530, 284, 2966, 2309, 4296, 1082, 2897, 762, 2037, 2973, 285, 3551, 2315, 4541, 1015, 2554, 623, 1002, 1351, 2826, 1156, 1872]",13.282008290290833,1.2962749004364014
1, solve,11625,mlp_group,5,,top32_neurons,28.921875,29.21875,-0.296875,0.05907085910439491,0.0013356172712519765,1.0, solve,"[3906, 858, 1907, 2055, 392, 413, 2579, 4425, 1824, 135, 3807, 79, 303, 3715, 4266, 4642, 2436, 1643, 492, 3320, 1253, 3298, 2732, 3475, 1162, 4501, 2337, 4264, 2706, 4451, 3011, 2341]",14.020614862442017,0.8218579888343811
1, solve,11625,mlp_group,6,,top32_neurons,28.921875,29.515625,-0.59375,0.1321161836385727,0.028074517846107483,1.0, solve,"[3308, 494, 2223, 3412, 4811, 2043, 1321, 2765, 1760, 476, 1741, 2745, 4541, 4085, 3788, 1480, 3266, 3725, 638, 3310, 3858, 289, 3833, 1590, 2593, 414, 3813, 3250, 1893, 1811, 4345, 378]",19.14446371793747,2.7685699462890625
1, solve,11625,mlp_group,7,,top32_neurons,28.921875,27.109375,1.8125,0.1374415159225464,0.009547692723572254,1.0, solve,"[1731, 3208, 584, 2449, 3739, 1239, 2690, 2039, 1555, 2005, 1550, 771, 3065, 3565, 1827, 4471, 1030, 281, 3429, 2572, 1338, 1040, 3849, 4661, 4303, 3303, 586, 301, 3227, 2779, 1830, 4510]",17.05584865808487,2.4970057010650635
1, solve,11625,mlp_group,8,,top32_neurons,28.921875,27.609375,1.3125,0.07369367778301239,0.014638847671449184,1.0, solve,"[68, 2790, 109, 3440, 894, 2327, 4431, 3895, 4847, 3441, 2777, 4019, 1672, 3250, 2587, 3225, 216, 2325, 2355, 3157, 2233, 4658, 3728, 2241, 3911, 2165, 79, 634, 1389, 1101, 1788, 3917]",12.977912336587906,1.052834391593933
1, solve,11625,mlp_group,9,,top32_neurons,28.921875,28.875,0.046875,0.07947827130556107,0.0003506984212435782,1.0, solve,"[3339, 4424, 3832, 1123, 166, 2850, 4660, 2519, 3229, 604, 2923, 3248, 2973, 336, 1052, 1855, 2092, 3652, 4168, 247, 3482, 190, 1243, 2290, 3897, 4431, 1111, 461, 3649, 3410, 607, 383]",14.786677122116089,1.3990148305892944
1, solve,11625,mlp_group,10,,top32_neurons,28.921875,27.78125,1.140625,0.10748234391212463,0.03089234232902527,1.0, solve,"[4072, 2815, 3943, 3738, 933, 2542, 868, 1567, 1775, 2728, 926, 1513, 1801, 1370, 1848, 3999, 3799, 2782, 3850, 2484, 4736, 4117, 3174, 762, 1086, 3609, 1380, 2573, 2685, 2189, 3525, 3978]",15.80486798286438,1.3447633981704712
1, solve,11625,mlp_group,11,,top32_neurons,28.921875,27.0625,1.859375,0.1999705731868744,0.004312782548367977,1.0, solve,"[2846, 2965, 3660, 2131, 657, 4032, 1911, 3562, 3458, 4079, 1949, 4407, 3652, 490, 3706, 664, 3599, 4809, 2922, 899, 90, 2100, 406, 1914, 1539, 315, 4305, 2506, 1139, 3252, 3038, 3787]",15.105076164007187,0.7318216562271118
1, solve,11625,mlp_group,12,,top32_neurons,28.921875,27.859375,1.0625,0.15679307281970978,0.001212990377098322,1.0, solve,"[765, 1805, 4806, 1035, 3794, 2402, 1673, 3423, 4201, 3923, 4247, 537, 1822, 2423, 4346, 3061, 2751, 2636, 4777, 59, 4503, 4464, 1221, 3586, 2154, 937, 2715, 1292, 2024, 4493, 625, 2333]",14.873394012451172,1.0051045417785645
1, solve,11625,mlp_group,13,,top32_neurons,28.921875,28.046875,0.875,0.16341213881969452,0.004032431170344353,1.0, solve,"[1166, 234, 2219, 4189, 107, 2731, 275, 3474, 2618, 2923, 1757, 3358, 638, 1863, 4332, 2283, 208, 489, 1401, 3193, 2133, 1965, 15, 3211, 3588, 1633, 2534, 2813, 562, 3576, 1819, 1852]",16.967493057250977,2.129650831222534
1, solve,11625,mlp_group,14,,top32_neurons,28.921875,27.71875,1.203125,0.0907590389251709,0.000865757348947227,1.0, solve,"[619, 1181, 2108, 2333, 1586, 1460, 320, 940, 2296, 2855, 4860, 660, 3980, 1984, 4858, 4248, 3475, 2903, 402, 499, 4833, 4563, 4278, 1840, 2783, 1157, 4339, 1768, 3087, 4776, 1077, 1911]",15.339010834693909,1.0482509136199951
1, solve,11625,mlp_group,15,,top32_neurons,28.921875,29.296875,-0.375,0.15241160988807678,0.0003955035062972456,1.0, solve,"[1440, 3451, 4508, 842, 4740, 2856, 4750, 1456, 915, 2370, 4407, 1012, 260, 3334, 1478, 628, 4674, 4323, 2725, 3584, 124, 2482, 3239, 1024, 3506, 1526, 924, 2771, 2157, 3989, 658, 349]",25.993361949920654,1.7116639614105225
1, solve,11625,mlp_group,16,,top32_neurons,28.921875,28.21875,0.703125,0.1543540507555008,0.0044682202860713005,1.0, solve,"[4056, 1927, 1000, 2360, 1267, 293, 4802, 2566, 2886, 174, 1873, 3114, 4444, 516, 83, 4329, 4034, 1650, 465, 1452, 2098, 4825, 2985, 4421, 3699, 1616, 1552, 4857, 2323, 1582, 1978, 4636]",36.105185985565186,4.479395866394043
1, solve,11625,mlp_group,17,,top32_neurons,28.921875,29.0625,-0.140625,0.10690964758396149,0.004463100340217352,1.0, solve,"[4274, 811, 3018, 2704, 4240, 3074, 779, 776, 500, 881, 3973, 820, 623, 1975, 4073, 1427, 3034, 3150, 3184, 879, 907, 2888, 4524, 3985, 1529, 3059, 808, 1153, 3910, 4643, 2103, 1182]",32.67050260305405,1.6970734596252441
1, solve,11625,mlp_group,18,,top32_neurons,28.921875,28.296875,0.625,0.11488431692123413,0.0004593515768647194,1.0, solve,"[27, 4165, 4493, 2939, 1028, 3647, 2643, 2729, 4355, 609, 541, 4037, 2431, 4361, 1007, 3897, 1754, 4492, 1252, 2318, 3938, 4212, 3537, 4348, 1705, 4054, 250, 192, 1462, 1724, 1718, 3177]",32.885004103183746,1.7866795063018799
1, solve,11625,mlp_group,19,,top32_neurons,28.921875,29.03125,-0.109375,0.134871244430542,0.0006675366894342005,1.0, solve,"[1230, 1736, 2852, 4399, 826, 1822, 3451, 3326, 3615, 569, 3677, 639, 3869, 1333, 1036, 2264, 709, 3232, 3716, 3384, 838, 1060, 3172, 4273, 544, 2614, 870, 1367, 2525, 3406, 4498, 1542]",41.097292721271515,3.355952024459839
1, solve,11625,mlp_group,20,,top32_neurons,28.921875,29.15625,-0.234375,0.1905079483985901,0.033168528228998184,1.0, solve,"[2513, 1317, 3237, 23, 2824, 1441, 1942, 3733, 1415, 1434, 3004, 1247, 1095, 4435, 675, 1200, 4073, 1588, 705, 2937, 4595, 191, 4783, 1710, 2925, 915, 4242, 1272, 1000, 7, 4577, 4249]",63.156631112098694,4.938188076019287
1, solve,11625,mlp_group,21,,top32_neurons,28.921875,30.171875,-1.25,0.20503832399845123,0.07832933962345123,1.0, solve,"[2594, 2930, 3910, 3082, 2940, 679, 3191, 687, 1114, 513, 4006, 3103, 2063, 652, 3264, 2880, 4663, 1507, 3500, 3163, 426, 4533, 587, 1374, 1178, 4721, 4351, 3790, 2362, 946, 3438, 3051]",68.57988369464874,5.269042491912842
1, solve,11625,mlp_group,22,,top32_neurons,28.921875,28.84375,0.078125,0.16435661911964417,0.011180227622389793,1.0, solve,"[1222, 82, 1336, 1846, 1904, 3027, 1444, 2172, 1665, 1071, 1834, 3385, 3669, 1944, 1888, 2931, 4021, 3234, 3286, 4399, 1138, 522, 4521, 4573, 2853, 1830, 1162, 1318, 4524, 4024, 1249, 1415]",64.61360347270966,5.570781707763672
1, solve,11625,mlp_group,23,,top32_neurons,28.921875,22.75,6.171875,0.45293596386909485,0.00704824086278677,1.0, solve,"[4861, 2539, 3972, 4144, 4391, 1396, 425, 4484, 537, 3980, 1121, 900, 1926, 4283, 246, 1341, 4101, 3994, 3383, 4284, 3757, 1032, 896, 2607, 1343, 43, 1843, 4860, 1352, 4749, 2777, 3935]",132.361590385437,12.93105697631836
2, the,279,head,3,6,,27.1875,27.21875,-0.03125,0.011753818020224571,9.37085787882097e-05,1.0, the,,,
2, the,279,head,4,8,,27.1875,27.203125,-0.015625,0.006238049827516079,7.466228271368891e-05,1.0, the,,,
2, the,279,head,11,11,,27.1875,27.1875,0.0,0.002802272094413638,6.470211815212679e-07,1.0, the,,,
2, the,279,head,16,1,,27.1875,27.171875,0.015625,0.0027330154553055763,1.100583801871835e-07,1.0, the,,,
2, the,279,head,21,9,,27.1875,27.515625,-0.328125,0.1283651888370514,0.002156471833586693,1.0, the,,,
2, the,279,head,23,1,,27.1875,25.671875,1.515625,0.15469136834144592,0.015759669244289398,1.0, the,,,
2, the,279,head,23,4,,27.1875,27.3125,-0.125,0.09106693416833878,0.00011711906699929386,1.0, the,,,
2, the,279,head,23,8,,27.1875,27.171875,0.015625,0.027682291343808174,4.405727668199688e-05,1.0, the,,,
2, the,279,mlp_group,0,,top32_neurons,27.1875,26.71875,0.46875,0.09478899836540222,0.04465028643608093,1.0, the,"[870, 706, 3407, 4826, 6, 999, 2787, 2537, 4552, 70, 1364, 3083, 3799, 1974, 4507, 2907, 13, 1881, 3798, 2932, 2678, 453, 339, 2608, 4288, 16, 3529, 3991, 3652, 76, 4198, 3913]",11.152464419603348,0.7425273060798645
2, the,279,mlp_group,1,,top32_neurons,27.1875,27.0625,0.125,0.03176335617899895,0.003172969911247492,1.0, the,"[1575, 2874, 51, 2662, 3073, 3163, 1160, 1057, 55, 2162, 772, 4536, 2387, 3180, 2418, 2340, 2626, 1711, 3099, 1893, 3260, 2064, 451, 3861, 4558, 2951, 392, 2705, 2263, 671, 1619, 787]",10.839465200901031,0.9200899600982666
2, the,279,mlp_group,2,,top32_neurons,27.1875,27.15625,0.03125,0.04450557380914688,0.008658484555780888,1.0, the,"[678, 3800, 1039, 4815, 1124, 2329, 2565, 1218, 1737, 2705, 1228, 2016, 1905, 4175, 4555, 1253, 20, 2915, 3861, 1896, 4062, 1894, 3791, 1653, 44, 952, 1857, 3615, 826, 1473, 423, 2638]",10.906115233898163,1.915770173072815
2, the,279,mlp_group,3,,top32_neurons,27.1875,27.265625,-0.078125,0.040172822773456573,0.0016199182718992233,1.0, the,"[3996, 3194, 25, 1301, 1787, 2686, 658, 1383, 4222, 2061, 4572, 503, 3367, 4646, 3921, 2673, 3499, 4163, 2809, 2215, 1757, 381, 2956, 4310, 3098, 370, 4785, 3016, 3861, 2625, 2948, 2247]",12.176698505878448,0.8177653551101685
2, the,279,mlp_group,4,,top32_neurons,27.1875,26.46875,0.71875,0.09341872483491898,0.07014486938714981,1.0, the,"[2882, 462, 2162, 1129, 3198, 2357, 216, 4210, 3928, 1587, 2194, 4862, 3792, 1385, 1468, 591, 3310, 3351, 1580, 4777, 4294, 263, 173, 3951, 4138, 1018, 2558, 863, 3080, 4848, 3903, 1301]",14.364273056387901,2.629110336303711
2, the,279,mlp_group,5,,top32_neurons,27.1875,26.59375,0.59375,0.08672238886356354,0.040780920535326004,1.0, the,"[1138, 758, 4311, 3474, 4383, 1253, 4769, 510, 409, 2871, 4625, 1907, 413, 3906, 1162, 615, 521, 2268, 2436, 512, 3385, 882, 4361, 59, 1420, 2284, 3884, 2204, 3331, 2341, 116, 833]",16.957812398672104,2.4185752868652344
2, the,279,mlp_group,6,,top32_neurons,27.1875,26.734375,0.453125,0.06596282869577408,0.0507919117808342,1.0, the,"[3727, 4852, 3385, 3080, 2478, 1321, 1711, 3369, 4659, 4016, 3268, 433, 1590, 1143, 2803, 4811, 3412, 3999, 3924, 3202, 2265, 387, 51, 1007, 4056, 4453, 4145, 4778, 3022, 378, 3856, 2745]",17.58895355463028,1.4587702751159668
2, the,279,mlp_group,7,,top32_neurons,27.1875,27.234375,-0.046875,0.04639813303947449,0.0029055119957774878,1.0, the,"[4785, 3665, 4810, 2376, 2204, 1519, 14, 4286, 3876, 2876, 1165, 3048, 2620, 1987, 3829, 4179, 3931, 2701, 4189, 4317, 4692, 3948, 4072, 3009, 3743, 4507, 4169, 798, 4340, 1431, 3356, 3739]",13.232746213674545,0.6017362475395203
2, the,279,mlp_group,8,,top32_neurons,27.1875,27.03125,0.15625,0.0548422709107399,0.001124622649513185,1.0, the,"[3737, 1541, 3962, 894, 102, 68, 4812, 1532, 1299, 905, 4491, 2412, 4065, 4033, 3445, 4084, 3559, 772, 3613, 3103, 2777, 3200, 2308, 4649, 2689, 523, 2450, 276, 3576, 1833, 4247, 2634]",16.650689393281937,2.3230698108673096
2, the,279,mlp_group,9,,top32_neurons,27.1875,27.1875,0.0,0.035450756549835205,0.0007456689490936697,1.0, the,"[3301, 148, 2978, 2519, 4353, 1855, 3248, 2962, 1408, 770, 2309, 582, 1316, 4468, 309, 1697, 2843, 2290, 1848, 253, 3297, 1489, 2771, 4088, 1904, 2935, 845, 804, 3355, 288, 3105, 568]",11.836419731378555,0.7037893533706665
2, the,279,mlp_group,10,,top32_neurons,27.1875,26.984375,0.203125,0.07789389789104462,0.00047970798914320767,1.0, the,"[4592, 4072, 2618, 1692, 4051, 4827, 922, 4026, 1058, 530, 3605, 2082, 2296, 1290, 1137, 3850, 2685, 1116, 4612, 2705, 4116, 4678, 452, 2121, 4692, 2610, 4289, 460, 368, 3225, 2542, 1962]",12.354218065738678,0.8953830003738403
2, the,279,mlp_group,11,,top32_neurons,27.1875,26.78125,0.40625,0.07457973062992096,0.0019427620572969317,1.0, the,"[2846, 2965, 2308, 2666, 2695, 1911, 4052, 1085, 3660, 3599, 138, 3455, 1685, 4829, 3952, 1366, 3405, 2506, 1488, 1646, 1932, 4828, 3706, 1130, 2594, 3459, 583, 2609, 1287, 3661, 1076, 561]",14.794383943080902,1.8489718437194824
2, the,279,mlp_group,12,,top32_neurons,27.1875,27.21875,-0.03125,0.06224198266863823,0.0064071002416312695,1.0, the,"[1785, 4851, 3289, 1435, 1805, 1674, 1673, 4381, 4372, 3041, 3423, 2528, 154, 2543, 4715, 2155, 2333, 3211, 3708, 4392, 145, 2622, 2998, 1131, 3017, 1466, 363, 765, 326, 2060, 2784, 2177]",13.360694110393524,1.2899394035339355
