step,token,token_id,component,layer,head,group,base_logit,patched_logit,causal_logit_contribution,logit_rel,kl_orig_to_patch,top1_match,patched_top1_token,neuron_ids,neuron_score_sum,neuron_score_max
0, The,576,mlp_group,8,,top32_neurons,22.796875,22.765625,0.03125,0.0629640519618988,0.004746154882013798,1.0, The,"[4062, 66, 4673, 2436, 3546, 707, 2528, 2500, 4754, 2352, 2325, 2611, 2606, 2861, 3482, 3900, 1413, 3253, 4352, 1441, 3416, 3541, 1650, 1111, 2493, 2486, 7, 4528, 3341, 120, 591, 4670]",11.027398332953453,0.5961664319038391
0, The,576,mlp_group,9,,top32_neurons,22.796875,22.8125,-0.015625,0.06227298453450203,0.006598605774343014,1.0, The,"[3169, 1064, 3046, 1052, 647, 1186, 4054, 2160, 740, 4677, 1589, 208, 2277, 825, 2437, 1513, 3704, 2949, 4144, 1200, 1789, 145, 1472, 3841, 3377, 3893, 2309, 975, 3667, 1432, 1734, 2583]",12.501666605472565,0.6216216087341309
0, The,576,mlp_group,10,,top32_neurons,22.796875,23.25,-0.453125,0.05733426660299301,0.005340902134776115,1.0, The,"[3978, 1551, 540, 1306, 1824, 1492, 3897, 2666, 822, 3020, 2833, 1362, 4290, 3738, 4420, 462, 901, 3525, 2227, 3374, 460, 3710, 4126, 2978, 784, 1850, 4004, 2946, 3315, 3341, 930, 3875]",10.590953916311264,0.7225673794746399
0, The,576,mlp_group,11,,top32_neurons,22.796875,22.546875,0.25,0.07589942961931229,0.012654836289584637,1.0, The,"[3900, 1089, 2909, 1610, 1130, 83, 3660, 303, 4063, 3673, 2506, 89, 268, 2609, 289, 216, 1843, 1333, 2776, 3145, 4209, 3973, 3592, 1911, 4218, 2308, 899, 2713, 317, 2009, 3577, 4555]",10.995687499642372,1.1952402591705322
0, The,576,mlp_group,12,,top32_neurons,22.796875,21.921875,0.875,0.1732577532529831,0.06054651364684105,1.0, The,"[765, 2855, 1311, 4201, 2402, 1491, 3653, 189, 662, 4039, 4563, 2800, 23, 565, 1482, 4778, 186, 1842, 4715, 3367, 1941, 1291, 3868, 2257, 69, 4607, 3396, 4381, 1602, 2922, 3713, 1920]",11.296786814928055,0.9016379117965698
0, The,576,mlp_group,13,,top32_neurons,22.796875,22.484375,0.3125,0.10697008669376373,0.025443095713853836,1.0, The,"[2219, 3828, 3090, 3162, 1086, 682, 4637, 2119, 2277, 4013, 1721, 3787, 681, 25, 2235, 4535, 2222, 3759, 1761, 4682, 833, 1674, 4537, 4532, 2970, 844, 1064, 1257, 2398, 4255, 1519, 1157]",13.759978294372559,1.2791361808776855
0, The,576,mlp_group,14,,top32_neurons,22.796875,23.3125,-0.515625,0.12700100243091583,0.03016839548945427,1.0, The,"[1489, 705, 2561, 2018, 2947, 3212, 4652, 1765, 999, 3791, 1922, 1774, 675, 4692, 3573, 4288, 4188, 2451, 258, 2470, 2375, 975, 1911, 2367, 562, 583, 3856, 2338, 3990, 95, 4449, 2799]",16.427976429462433,1.050512433052063
0, The,576,mlp_group,15,,top32_neurons,22.796875,22.234375,0.5625,0.21832221746444702,0.06447763741016388,1.0, The,"[4692, 4512, 1139, 2789, 2329, 1037, 3111, 4117, 1096, 4088, 849, 4387, 3651, 4802, 4153, 1681, 4155, 3836, 4323, 1841, 1392, 2154, 2088, 3891, 626, 1107, 519, 2442, 274, 4199, 4111, 602]",24.176644265651703,1.950180172920227
0, The,576,mlp_group,16,,top32_neurons,22.796875,23.3125,-0.515625,0.15353959798812866,0.036036960780620575,1.0, The,"[1561, 46, 585, 3432, 4750, 364, 3208, 2714, 1470, 1364, 2674, 1929, 3612, 2514, 3700, 4342, 3989, 3524, 2220, 4353, 1356, 4019, 1873, 4262, 2604, 1784, 1292, 4477, 3490, 1885, 3911, 3164]",23.086525559425354,1.1696091890335083
0, The,576,mlp_group,17,,top32_neurons,22.796875,23.078125,-0.28125,0.201069638133049,0.028521854430437088,1.0, The,"[4827, 1752, 3273, 1653, 887, 1074, 799, 779, 2888, 4502, 682, 3695, 408, 3898, 283, 4156, 1218, 554, 1986, 3029, 2647, 995, 462, 1545, 1784, 727, 2885, 4337, 3137, 2083, 2158, 3230]",29.406578361988068,1.8554584980010986
0, The,576,mlp_group,18,,top32_neurons,22.796875,21.984375,0.8125,0.1557644009590149,0.036650244146585464,1.0, The,"[3163, 4542, 2447, 2668, 248, 4212, 2126, 1564, 4788, 4760, 1278, 2541, 4817, 3453, 1126, 3231, 130, 2129, 2607, 1759, 916, 2188, 2139, 2849, 2643, 2631, 105, 1256, 357, 2371, 2355, 3824]",25.299566388130188,1.3336083889007568
0, The,576,mlp_group,19,,top32_neurons,22.796875,22.421875,0.375,0.2220492660999298,0.05969156697392464,1.0, The,"[48, 3306, 2399, 2738, 250, 3326, 271, 3383, 2580, 4575, 4410, 822, 63, 689, 4794, 3246, 2139, 2954, 1344, 4227, 4568, 4792, 2978, 3728, 2764, 2348, 430, 2016, 1370, 1361, 3573, 3172]",41.850591599941254,2.869079351425171
0, The,576,mlp_group,20,,top32_neurons,22.796875,22.625,0.171875,0.20568740367889404,0.019435318186879158,1.0, The,"[3366, 481, 93, 3722, 2444, 3296, 104, 2443, 3159, 660, 4575, 637, 535, 4024, 718, 221, 260, 2574, 2423, 4049, 706, 931, 2858, 1942, 1414, 3623, 2348, 3497, 3414, 1930, 2925, 4597]",51.406182527542114,4.482334613800049
0, The,576,mlp_group,21,,top32_neurons,22.796875,21.390625,1.40625,0.24306471645832062,0.10293582826852798,1.0, The,"[4663, 2930, 426, 3644, 3936, 2612, 1091, 2940, 3152, 3658, 1701, 1507, 3303, 1218, 1643, 2835, 1978, 664, 2164, 845, 1828, 2171, 4201, 1878, 4351, 2292, 4023, 1759, 3155, 4492, 680, 1472]",49.41207283735275,3.914435386657715
0, The,576,mlp_group,22,,top32_neurons,22.796875,22.796875,0.0,0.24986544251441956,0.018348420038819313,1.0, The,"[1069, 1222, 1568, 82, 1852, 3358, 2908, 1648, 219, 2765, 2763, 2507, 1904, 3029, 1101, 4212, 4486, 2710, 3688, 497, 692, 3307, 4159, 2563, 151, 1950, 1911, 1343, 3124, 3967, 3035, 811]",54.48731458187103,3.705183267593384
0, The,576,mlp_group,23,,top32_neurons,22.796875,17.296875,5.5,0.5028332471847534,0.15151511132717133,1.0, The,"[1121, 2539, 4144, 1396, 4861, 2607, 4391, 1874, 3972, 1926, 900, 3111, 2788, 537, 3383, 1863, 1843, 844, 1341, 891, 2345, 3062, 4157, 486, 4749, 4284, 2728, 2657, 470, 2964, 4101, 655]",126.6820797920227,11.278960227966309
1, function,729,head,3,6,,25.484375,25.421875,0.0625,0.01213174220174551,0.00032458483474329114,1.0, function,,,
1, function,729,head,4,8,,25.484375,25.453125,0.03125,0.013376286253333092,0.00018134122365154326,1.0, function,,,
1, function,729,head,11,11,,25.484375,25.484375,0.0,0.0032893589232116938,3.6884907785861287e-06,1.0, function,,,
1, function,729,head,16,1,,25.484375,25.46875,0.015625,0.004164157435297966,2.69744577963138e-05,1.0, function,,,
1, function,729,head,21,9,,25.484375,25.203125,0.28125,0.0766112431883812,0.004353498108685017,1.0, function,,,
1, function,729,head,23,1,,25.484375,24.375,1.109375,0.1314801275730133,0.005865988787263632,1.0, function,,,
1, function,729,head,23,4,,25.484375,25.53125,-0.046875,0.06341686099767685,0.003019152907654643,1.0, function,,,
1, function,729,head,23,8,,25.484375,25.484375,0.0,0.05196564644575119,0.0007875512237660587,1.0, function,,,
1, function,729,mlp_group,0,,top32_neurons,25.484375,22.625,2.859375,0.5286827683448792,0.15555274486541748,1.0, function,"[2290, 897, 3763, 3794, 3710, 4091, 2405, 629, 335, 342, 2382, 2845, 2650, 50, 4162, 3369, 3599, 2700, 2848, 1298, 229, 3662, 3488, 2299, 271, 4616, 2467, 1627, 4600, 1625, 3086, 3151]",9.047667376697063,2.3564538955688477
1, function,729,mlp_group,1,,top32_neurons,25.484375,25.453125,0.03125,0.03115343488752842,0.00032018235651776195,1.0, function,"[2874, 2855, 2662, 1222, 1017, 770, 2810, 671, 1253, 3516, 824, 3986, 2130, 2119, 1707, 2844, 3051, 3794, 2563, 2715, 2647, 2961, 3052, 1480, 2911, 461, 3574, 3929, 3542, 3216, 641, 392]",5.542742013931274,0.4074638783931732
1, function,729,mlp_group,2,,top32_neurons,25.484375,25.5,-0.015625,0.03350498527288437,0.00045764606329612434,1.0, function,"[488, 2387, 3218, 1411, 4418, 1266, 4318, 2329, 0, 2987, 4195, 1781, 3593, 2570, 3766, 1840, 1668, 3604, 4002, 2586, 4163, 3448, 2386, 4861, 947, 523, 735, 3894, 1737, 3693, 4797, 1448]",8.195801824331284,0.8048772811889648
1, function,729,mlp_group,3,,top32_neurons,25.484375,25.484375,0.0,0.05809282138943672,0.0022188022267073393,1.0, function,"[1077, 2761, 1506, 2249, 1081, 2149, 1683, 2955, 1677, 1862, 3499, 2215, 995, 3317, 1247, 1415, 2487, 227, 2686, 2673, 1655, 206, 2804, 1861, 2611, 1045, 793, 2745, 2290, 451, 2011, 3968]",8.587332680821419,0.7280912399291992
1, function,729,mlp_group,4,,top32_neurons,25.484375,25.6875,-0.203125,0.12775258719921112,0.017228156328201294,1.0, function,"[3160, 347, 3518, 4431, 658, 1828, 4646, 2141, 3213, 2716, 1366, 22, 1441, 2914, 671, 1865, 4079, 2868, 84, 2808, 2970, 3340, 1077, 495, 4138, 3032, 1049, 3992, 2405, 1248, 2636, 116]",17.600803017616272,2.0123512744903564
1, function,729,mlp_group,5,,top32_neurons,25.484375,25.625,-0.140625,0.11663252860307693,0.01526715885847807,1.0, function,"[2990, 678, 1868, 1601, 79, 1753, 1446, 798, 1674, 3779, 4791, 3645, 1309, 1597, 4037, 1337, 2374, 2248, 1752, 3807, 233, 663, 4169, 92, 3035, 473, 967, 2685, 1210, 1930, 4454, 817]",13.427983865141869,1.7176299095153809
1, function,729,mlp_group,6,,top32_neurons,25.484375,25.28125,0.203125,0.06446143239736557,0.004604444373399019,1.0, function,"[248, 3493, 2330, 784, 3680, 3017, 2589, 720, 2052, 4584, 4091, 1612, 2254, 3027, 3313, 2782, 2321, 926, 2202, 1893, 668, 1312, 3788, 3418, 856, 394, 1322, 4339, 2436, 2193, 1080, 1135]",12.889974907040596,1.4823369979858398
1, function,729,mlp_group,7,,top32_neurons,25.484375,25.0625,0.421875,0.0861954465508461,0.008338164538145065,1.0, function,"[978, 1661, 4284, 828, 3358, 3757, 582, 3429, 2359, 2207, 407, 3928, 652, 3258, 1281, 2073, 1983, 3763, 301, 4813, 2534, 3743, 1295, 4082, 4737, 2203, 1375, 2648, 179, 3700, 1030, 4070]",15.603641867637634,1.3209586143493652
1, function,729,mlp_group,8,,top32_neurons,25.484375,25.609375,-0.125,0.05343697965145111,0.0038792884442955256,1.0, function,"[2341, 1205, 4445, 1950, 357, 4537, 694, 321, 3982, 4302, 2561, 4852, 4029, 1299, 204, 1208, 988, 1447, 3393, 4370, 7, 4777, 3122, 1413, 3687, 840, 657, 503, 1802, 932, 4673, 161]",13.290730714797974,1.142661690711975
1, function,729,mlp_group,9,,top32_neurons,25.484375,25.40625,0.078125,0.0664333626627922,0.006258247420191765,1.0, function,"[3197, 3781, 1364, 3639, 1164, 4188, 2316, 1273, 3777, 857, 1245, 2519, 4788, 2218, 2437, 1736, 2290, 3957, 4220, 2074, 3707, 3897, 3841, 4420, 3350, 1734, 2132, 608, 1279, 1108, 3603, 1757]",13.561411678791046,1.1503384113311768
1, function,729,mlp_group,10,,top32_neurons,25.484375,25.390625,0.09375,0.07936471700668335,0.0019138532225042582,1.0, function,"[1306, 417, 251, 4484, 3073, 4087, 1551, 1903, 1052, 2859, 3897, 3055, 3320, 1342, 922, 3065, 3942, 2371, 2833, 1110, 4808, 1824, 232, 2046, 2253, 1756, 4448, 1588, 4725, 316, 1282, 222]",12.669385015964508,0.8380352854728699
1, function,729,mlp_group,11,,top32_neurons,25.484375,25.84375,-0.359375,0.09939666092395782,0.031063782051205635,1.0, function,"[1214, 2308, 2965, 2506, 1610, 3719, 3571, 4836, 3673, 2909, 4052, 2542, 315, 2263, 2379, 3489, 1366, 3660, 3356, 2594, 2727, 1106, 4063, 4128, 957, 3552, 4086, 1331, 4253, 4588, 3860, 1455]",15.032990723848343,1.8429653644561768
1, function,729,mlp_group,12,,top32_neurons,25.484375,25.140625,0.34375,0.20806795358657837,0.013824401423335075,1.0, function,"[765, 2855, 1311, 4201, 2182, 1462, 2910, 2848, 4039, 506, 1546, 2448, 3799, 904, 2902, 2960, 1589, 2251, 186, 861, 4612, 1941, 1172, 3367, 3787, 1919, 1334, 965, 3531, 4156, 2683, 923]",12.763509631156921,1.1513581275939941
1, function,729,mlp_group,13,,top32_neurons,25.484375,25.546875,-0.0625,0.12227728962898254,0.048216644674539566,1.0, function,"[2003, 3090, 2219, 1892, 2688, 3474, 307, 2277, 4281, 41, 1721, 4183, 313, 1982, 172, 3395, 4114, 1477, 594, 562, 2047, 1965, 4278, 2818, 3877, 4537, 2806, 1064, 64, 2092, 112, 3828]",17.446409553289413,2.0013906955718994
1, function,729,mlp_group,14,,top32_neurons,25.484375,25.453125,0.03125,0.13958345353603363,0.06445586681365967,1.0, function,"[1489, 2869, 705, 562, 2063, 2084, 1552, 3929, 957, 2379, 4152, 1657, 1298, 2901, 492, 39, 3922, 1263, 1970, 2525, 4586, 4459, 1972, 2018, 1586, 2947, 3475, 4603, 3791, 320, 776, 701]",19.758536726236343,1.7230842113494873
1, function,729,mlp_group,15,,top32_neurons,25.484375,25.578125,-0.09375,0.15025275945663452,0.02813909389078617,1.0, function,"[4512, 1037, 732, 1192, 4198, 3111, 3836, 1580, 1392, 2134, 1038, 1813, 4662, 626, 3982, 1154, 1507, 2560, 1103, 4387, 2812, 1096, 3707, 3144, 1844, 278, 3481, 3806, 2639, 2936, 2789, 1841]",26.720925629138947,1.7188870906829834
1, function,729,mlp_group,16,,top32_neurons,25.484375,25.515625,-0.03125,0.14179106056690216,0.008692055940628052,1.0, function,"[1473, 1105, 3432, 2514, 977, 3559, 3171, 3989, 3114, 2404, 1129, 2, 3819, 516, 1432, 3044, 2067, 4230, 7, 2379, 2535, 4368, 4724, 3411, 1899, 1499, 2515, 4776, 2925, 1066, 3985, 1215]",24.62106603384018,1.2990983724594116
1, function,729,mlp_group,17,,top32_neurons,25.484375,25.53125,-0.046875,0.15665903687477112,0.008031297475099564,1.0, function,"[3695, 2762, 4050, 2965, 2839, 2946, 727, 2158, 995, 4169, 799, 615, 1623, 4156, 2888, 3253, 1337, 1957, 3446, 4502, 646, 450, 3898, 283, 4625, 3229, 3108, 1899, 756, 431, 132, 899]",25.040995061397552,1.7281622886657715
1, function,729,mlp_group,18,,top32_neurons,25.484375,25.25,0.234375,0.12744519114494324,0.0032454414758831263,1.0, function,"[2126, 1866, 2857, 2643, 843, 3487, 89, 3504, 351, 15, 1990, 2056, 357, 513, 250, 2631, 242, 4429, 4448, 376, 2615, 706, 3489, 1063, 1845, 2301, 1568, 4610, 16, 2239, 3463, 3596]",28.791014432907104,2.0563809871673584
1, function,729,mlp_group,19,,top32_neurons,25.484375,25.28125,0.203125,0.18341876566410065,0.007372986990958452,1.0, function,"[1237, 4575, 3326, 3172, 3881, 250, 3740, 4800, 1679, 1531, 1361, 239, 4127, 4794, 4305, 1026, 4562, 2264, 2959, 4041, 1802, 2764, 3383, 4254, 3842, 3958, 2270, 544, 3738, 2398, 318, 3972]",42.93446463346481,2.4229965209960938
1, function,729,mlp_group,20,,top32_neurons,25.484375,26.0625,-0.578125,0.24100516736507416,0.010327651165425777,1.0, function,"[2443, 1942, 3722, 1026, 1077, 3865, 3545, 660, 1245, 2606, 120, 2058, 2858, 2574, 1140, 637, 2605, 137, 481, 4294, 3217, 4810, 4551, 3560, 3619, 256, 3279, 2104, 4292, 3497, 1430, 609]",43.82690477371216,2.8657028675079346
1, function,729,mlp_group,21,,top32_neurons,25.484375,25.328125,0.15625,0.208724707365036,0.11504969000816345,1.0, function,"[3644, 2767, 2930, 1598, 223, 1218, 2164, 4023, 426, 2611, 1643, 3205, 3481, 3936, 3840, 3658, 1666, 965, 121, 2940, 337, 1828, 1628, 4802, 612, 1701, 4402, 4492, 1607, 1335, 1091, 1290]",44.65896564722061,3.775674343109131
1, function,729,mlp_group,22,,top32_neurons,25.484375,25.71875,-0.234375,0.4643188416957855,0.011215602979063988,1.0, function,"[930, 82, 2763, 1222, 1439, 1834, 2736, 497, 3752, 2908, 4486, 2050, 2965, 619, 1648, 2715, 2563, 4399, 2079, 4653, 3004, 2694, 1086, 2791, 4018, 1186, 162, 2507, 3653, 450, 2977, 1852]",62.09881412982941,4.629952430725098
1, function,729,mlp_group,23,,top32_neurons,25.484375,22.015625,3.46875,0.42513221502304077,0.22081153094768524,1.0, function,"[4144, 1121, 1341, 2217, 4391, 537, 4861, 2539, 3994, 470, 4101, 3191, 4398, 2788, 4176, 2345, 900, 2027, 4484, 2607, 3972, 1843, 2337, 1889, 3076, 1863, 1605, 2287, 4492, 455, 2842, 3423]",109.73931431770325,10.606297492980957
2, should,1265,head,3,6,,27.078125,27.0625,0.015625,0.013246689923107624,4.6685290726600215e-06,1.0, should,,,
2, should,1265,head,4,8,,27.078125,27.046875,0.03125,0.019823512062430382,6.953694992262172e-06,1.0, should,,,
2, should,1265,head,11,11,,27.078125,27.0625,0.015625,0.00846375897526741,1.1043325685022864e-06,1.0, should,,,
2, should,1265,head,16,1,,27.078125,27.0625,0.015625,0.00516764959320426,2.9111217827448854e-06,1.0, should,,,
2, should,1265,head,21,9,,27.078125,26.96875,0.109375,0.11245866864919662,0.0001711630029603839,1.0, should,,,
2, should,1265,head,23,1,,27.078125,25.421875,1.65625,0.20293806493282318,0.010433053597807884,1.0, should,,,
2, should,1265,head,23,4,,27.078125,26.890625,0.1875,0.1190095841884613,0.0016912970459088683,1.0, should,,,
2, should,1265,head,23,8,,27.078125,27.109375,-0.03125,0.0431610643863678,0.0001022120050038211,1.0, should,,,
2, should,1265,mlp_group,0,,top32_neurons,27.078125,26.75,0.328125,0.12654007971286774,0.003400383284315467,1.0, should,"[939, 4517, 163, 4271, 2273, 2432, 3521, 1092, 2559, 997, 335, 2446, 182, 1968, 3573, 922, 1898, 2989, 3529, 4092, 2184, 964, 2798, 4046, 1659, 2704, 4428, 2678, 2854, 4841, 1561, 1754]",11.230187326669693,0.6922413110733032
2, should,1265,mlp_group,1,,top32_neurons,27.078125,26.984375,0.09375,0.039895202964544296,8.583149610785767e-05,1.0, should,"[2158, 55, 2474, 1850, 392, 3930, 87, 4048, 2950, 2361, 4368, 1634, 461, 1972, 2, 671, 51, 2119, 4656, 1518, 3919, 1385, 2662, 1711, 1619, 1145, 615, 2288, 4708, 4565, 735, 4694]",8.06736372411251,0.945035994052887
2, should,1265,mlp_group,2,,top32_neurons,27.078125,27.015625,0.0625,0.04497704282402992,0.0003153921861667186,1.0, should,"[2526, 624, 4318, 3445, 1905, 2632, 4113, 133, 3301, 4620, 2284, 455, 2783, 4252, 2119, 3766, 3839, 1591, 1218, 4596, 2387, 892, 4547, 4713, 4350, 4023, 1893, 2330, 3000, 216, 3854, 2749]",9.80012857913971,1.3925365209579468
2, should,1265,mlp_group,3,,top32_neurons,27.078125,26.921875,0.15625,0.04539430886507034,0.00011786904360633343,1.0, should,"[1231, 1546, 4795, 850, 1431, 3336, 4314, 3642, 820, 1077, 3247, 830, 4101, 4388, 3177, 4573, 3375, 1081, 1096, 2234, 2510, 2494, 2370, 1699, 2437, 3499, 4596, 1071, 554, 4717, 3163, 2405]",12.455642059445381,1.2538135051727295
2, should,1265,mlp_group,4,,top32_neurons,27.078125,26.875,0.203125,0.12364190071821213,0.0012268635910004377,1.0, should,"[1607, 3160, 1777, 3522, 3373, 920, 4862, 4553, 4507, 2808, 3340, 1358, 4136, 2914, 3591, 1650, 737, 1905, 1082, 2162, 2500, 4525, 1801, 2802, 1366, 4218, 4791, 3048, 2363, 1353, 4138, 782]",15.433794409036636,3.5408833026885986
2, should,1265,mlp_group,5,,top32_neurons,27.078125,27.203125,-0.125,0.08092410117387772,0.0011098224204033613,1.0, should,"[2441, 3890, 713, 3317, 4598, 2990, 2706, 1868, 79, 4222, 833, 1786, 508, 1753, 1908, 2359, 3102, 1613, 1988, 1446, 4361, 3480, 3253, 988, 624, 1674, 4536, 3359, 1052, 4788, 121, 956]",16.126764118671417,1.524296522140503
2, should,1265,mlp_group,6,,top32_neurons,27.078125,26.6875,0.390625,0.11688332259654999,0.003367588622495532,1.0, should,"[3545, 1095, 3993, 506, 784, 1135, 4759, 2983, 1576, 1125, 4398, 3386, 4778, 1590, 2286, 3357, 1100, 795, 1771, 4091, 3324, 918, 1274, 3067, 3803, 1476, 2331, 2593, 2814, 3348, 4347, 1040]",13.27712994813919,0.9604523181915283
2, should,1265,mlp_group,7,,top32_neurons,27.078125,27.15625,-0.078125,0.1689380705356598,0.0018571332329884171,1.0, should,"[4458, 3325, 2382, 2557, 2477, 1953, 200, 61, 4725, 1614, 3410, 1493, 1336, 2888, 136, 3785, 1295, 2764, 4818, 1965, 1945, 4477, 2803, 1967, 4679, 1061, 2671, 499, 1754, 4089, 2013, 2225]",18.748154431581497,1.3889744281768799
2, should,1265,mlp_group,8,,top32_neurons,27.078125,26.75,0.328125,0.14187836647033691,0.0013771208468824625,1.0, should,"[276, 4029, 4736, 2179, 4537, 666, 2173, 1532, 4136, 3855, 4048, 2462, 3204, 385, 1851, 745, 2355, 3338, 2587, 1242, 751, 2749, 477, 3763, 1484, 4509, 3160, 4821, 1618, 3922, 1187, 1038]",15.575569659471512,1.2828125953674316
2, should,1265,mlp_group,9,,top32_neurons,27.078125,26.671875,0.40625,0.0838775485754013,0.0002531306236051023,1.0, should,"[2509, 2606, 1670, 3847, 2954, 3179, 2599, 825, 3520, 857, 2686, 1867, 2536, 3008, 3377, 4788, 4584, 3568, 1736, 1632, 208, 2422, 1623, 2223, 4785, 2962, 190, 1505, 2092, 4088, 4729, 976]",15.97983404994011,1.0568255186080933
2, should,1265,mlp_group,10,,top32_neurons,27.078125,26.609375,0.46875,0.13526290655136108,0.009536548517644405,1.0, should,"[3341, 1306, 3315, 840, 3738, 681, 1628, 1260, 1990, 2358, 3055, 1551, 1951, 334, 2296, 3361, 884, 2650, 3897, 1827, 4219, 222, 811, 3457, 1567, 755, 1824, 4488, 663, 4512, 1304, 564]",13.488001495599747,0.9816358685493469
2, should,1265,mlp_group,11,,top32_neurons,27.078125,27.328125,-0.25,0.1452905535697937,0.001213284325785935,1.0, should,"[3197, 3900, 717, 1214, 289, 2062, 1366, 2542, 2609, 3706, 2666, 2574, 3413, 3497, 2617, 2594, 884, 3735, 1106, 2727, 4605, 4128, 315, 4782, 3660, 3048, 3345, 1911, 965, 3201, 3356, 75]",15.492949604988098,1.0345864295959473
2, should,1265,mlp_group,12,,top32_neurons,27.078125,26.53125,0.546875,0.3571009039878845,0.006759250070899725,1.0, should,"[864, 1165, 765, 3079, 186, 1311, 3700, 4144, 3367, 2960, 563, 4243, 850, 3708, 1486, 718, 2328, 2465, 3601, 1920, 1018, 860, 4515, 4201, 23, 480, 4275, 506, 1730, 258, 2918, 536]",13.357388019561768,1.4033490419387817
