src,dst,type,gate_abs_grad,patch_acc_drop,super_max_particle_score,conf,rank,super_score,score,pt,deltaR
event:3865,class:label_Hqql,event_predicted_as,,,,0.8702153563499451,,,,,
run:all_head_supertrace:v1:latest,event:3715,run_has_event,,,4.945679664611816,,,,,,
event:3715,class:label_Hqql,event_predicted_as,,,,0.999832272529602,,,,,
run:all_head_supertrace:v1:latest,event:3969,run_has_event,,,4.944116592407227,,,,,,
event:3969,class:label_Hqql,event_predicted_as,,,,0.9999886751174927,,,,,
run:all_head_supertrace:v1:latest,event:3484,run_has_event,,,4.9357781410217285,,,,,,
event:3484,class:label_Hqql,event_predicted_as,,,,0.9995546936988831,,,,,
run:all_head_supertrace:v1:latest,event:3799,run_has_event,,,4.9342827796936035,,,,,,
event:3799,class:label_Hqql,event_predicted_as,,,,0.9997085928916931,,,,,
run:all_head_supertrace:v1:latest,event:3806,run_has_event,,,4.932669639587402,,,,,,
event:3806,class:label_Hqql,event_predicted_as,,,,0.9992566704750061,,,,,
run:all_head_supertrace:v1:latest,event:3941,run_has_event,,,4.929831027984619,,,,,,
event:3941,class:label_Hqql,event_predicted_as,,,,0.9466289281845093,,,,,
run:all_head_supertrace:v1:latest,event:3097,run_has_event,,,4.929346561431885,,,,,,
event:3097,class:label_Hqql,event_predicted_as,,,,0.9995713829994202,,,,,
run:all_head_supertrace:v1:latest,event:3585,run_has_event,,,4.9286909103393555,,,,,,
event:3585,class:label_Hqql,event_predicted_as,,,,0.9944092631340027,,,,,
run:all_head_supertrace:v1:latest,event:3189,run_has_event,,,4.927688121795654,,,,,,
event:3189,class:label_Hqql,event_predicted_as,,,,0.9972719550132751,,,,,
run:all_head_supertrace:v1:latest,event:3552,run_has_event,,,4.925191402435303,,,,,,
event:3552,class:label_Hqql,event_predicted_as,,,,0.9999440908432007,,,,,
run:all_head_supertrace:v1:latest,event:3606,run_has_event,,,4.913609981536865,,,,,,
event:3606,class:label_Hqql,event_predicted_as,,,,0.9996222257614136,,,,,
run:all_head_supertrace:v1:latest,event:3270,run_has_event,,,4.912517547607422,,,,,,
event:3270,class:label_Hqql,event_predicted_as,,,,0.9995831847190857,,,,,
run:all_head_supertrace:v1:latest,event:3697,run_has_event,,,4.911472320556641,,,,,,
event:3697,class:label_Hqql,event_predicted_as,,,,0.9789749383926392,,,,,
run:all_head_supertrace:v1:latest,event:3257,run_has_event,,,4.906546115875244,,,,,,
event:3257,class:label_Hqql,event_predicted_as,,,,0.9530163407325745,,,,,
run:all_head_supertrace:v1:latest,event:3078,run_has_event,,,4.9013872146606445,,,,,,
event:3078,class:label_Hqql,event_predicted_as,,,,0.9999284744262695,,,,,
run:all_head_supertrace:v1:latest,event:3622,run_has_event,,,4.897593021392822,,,,,,
event:3622,class:label_Hqql,event_predicted_as,,,,0.9993982315063477,,,,,
run:all_head_supertrace:v1:latest,event:8848,run_has_event,,,4.894215106964111,,,,,,
event:8848,class:label_Zqq,event_predicted_as,,,,0.4574590027332306,,,,,
run:all_head_supertrace:v1:latest,event:3703,run_has_event,,,4.894197940826416,,,,,,
event:3703,class:label_Hqql,event_predicted_as,,,,0.999998927116394,,,,,
run:all_head_supertrace:v1:latest,event:3961,run_has_event,,,4.8925395011901855,,,,,,
event:3961,class:label_Hqql,event_predicted_as,,,,0.8424596786499023,,,,,
run:all_head_supertrace:v1:latest,event:3528,run_has_event,,,4.889524936676025,,,,,,
event:3528,class:label_Hqql,event_predicted_as,,,,0.999998927116394,,,,,
run:all_head_supertrace:v1:latest,event:3938,run_has_event,,,4.889350891113281,,,,,,
event:3938,class:label_Hqql,event_predicted_as,,,,0.9998268485069275,,,,,
run:all_head_supertrace:v1:latest,event:3497,run_has_event,,,4.887000560760498,,,,,,
event:3497,class:label_Hqql,event_predicted_as,,,,0.9984768033027649,,,,,
run:all_head_supertrace:v1:latest,event:3361,run_has_event,,,4.879865646362305,,,,,,
event:3361,class:label_Tbl,event_predicted_as,,,,0.6459043025970459,,,,,
run:all_head_supertrace:v1:latest,event:4077,run_has_event,,,4.878639221191406,,,,,,
event:4077,class:label_Hqql,event_predicted_as,,,,0.995890200138092,,,,,
run:all_head_supertrace:v1:latest,event:4080,run_has_event,,,4.877249240875244,,,,,,
event:4080,class:label_Hqql,event_predicted_as,,,,0.9999879598617554,,,,,
run:all_head_supertrace:v1:latest,event:3456,run_has_event,,,4.874866962432861,,,,,,
event:3456,class:label_Hqql,event_predicted_as,,,,0.5879793763160706,,,,,
run:all_head_supertrace:v1:latest,event:3167,run_has_event,,,4.8742804527282715,,,,,,
event:3167,class:label_Hqql,event_predicted_as,,,,0.9997943043708801,,,,,
run:all_head_supertrace:v1:latest,event:3927,run_has_event,,,4.87052583694458,,,,,,
event:3927,class:label_Hqql,event_predicted_as,,,,0.9906222224235535,,,,,
run:all_head_supertrace:v1:latest,event:3213,run_has_event,,,4.867534637451172,,,,,,
event:3213,class:label_Hqql,event_predicted_as,,,,0.9999573230743408,,,,,
run:all_head_supertrace:v1:latest,event:3737,run_has_event,,,4.866183757781982,,,,,,
event:3737,class:label_Hqql,event_predicted_as,,,,0.9984390139579773,,,,,
run:all_head_supertrace:v1:latest,event:3508,run_has_event,,,4.86555814743042,,,,,,
event:3508,class:label_Hqql,event_predicted_as,,,,0.9999412298202515,,,,,
run:all_head_supertrace:v1:latest,event:3258,run_has_event,,,4.864280700683594,,,,,,
event:3258,class:label_Hqql,event_predicted_as,,,,0.9999850988388062,,,,,
run:all_head_supertrace:v1:latest,event:3113,run_has_event,,,4.863282203674316,,,,,,
event:3113,class:label_Hqql,event_predicted_as,,,,0.9980555772781372,,,,,
run:all_head_supertrace:v1:latest,event:3159,run_has_event,,,4.862974643707275,,,,,,
event:3159,class:label_Hqql,event_predicted_as,,,,0.999995231628418,,,,,
run:all_head_supertrace:v1:latest,event:3241,run_has_event,,,4.861419200897217,,,,,,
event:3241,class:label_Hqql,event_predicted_as,,,,0.9911550283432007,,,,,
run:all_head_supertrace:v1:latest,event:3673,run_has_event,,,4.8541364669799805,,,,,,
event:3673,class:label_Hqql,event_predicted_as,,,,0.9994537234306335,,,,,
run:all_head_supertrace:v1:latest,event:3381,run_has_event,,,4.853531837463379,,,,,,
event:3381,class:label_Hqql,event_predicted_as,,,,0.9977391958236694,,,,,
run:all_head_supertrace:v1:latest,event:3541,run_has_event,,,4.849453926086426,,,,,,
event:3541,class:label_Hqql,event_predicted_as,,,,0.9998433589935303,,,,,
run:all_head_supertrace:v1:latest,event:5730,run_has_event,,,4.846969127655029,,,,,,
event:5730,class:label_Tbl,event_predicted_as,,,,1.0,,,,,
run:all_head_supertrace:v1:latest,event:3313,run_has_event,,,4.845171928405762,,,,,,
event:3313,class:label_Hqql,event_predicted_as,,,,0.970779299736023,,,,,
run:all_head_supertrace:v1:latest,event:4008,run_has_event,,,4.84495210647583,,,,,,
event:4008,class:label_Hqql,event_predicted_as,,,,0.9982054233551025,,,,,
run:all_head_supertrace:v1:latest,event:3225,run_has_event,,,4.8418049812316895,,,,,,
event:3225,class:label_Hqql,event_predicted_as,,,,0.9999858140945435,,,,,
run:all_head_supertrace:v1:latest,event:5871,run_has_event,,,4.83908748626709,,,,,,
event:5871,class:label_Tbl,event_predicted_as,,,,0.8600504398345947,,,,,
run:all_head_supertrace:v1:latest,event:3531,run_has_event,,,4.838278770446777,,,,,,
event:3531,class:label_Hqql,event_predicted_as,,,,0.9921171069145203,,,,,
run:all_head_supertrace:v1:latest,event:3970,run_has_event,,,4.836788177490234,,,,,,
event:3970,class:label_Hqql,event_predicted_as,,,,0.9927840232849121,,,,,
run:all_head_supertrace:v1:latest,event:3507,run_has_event,,,4.834069728851318,,,,,,
event:3507,class:label_Hqql,event_predicted_as,,,,0.9999624490737915,,,,,
run:all_head_supertrace:v1:latest,event:3099,run_has_event,,,4.8318634033203125,,,,,,
event:3099,class:label_Hqql,event_predicted_as,,,,0.9999996423721313,,,,,
run:all_head_supertrace:v1:latest,event:3728,run_has_event,,,4.830503463745117,,,,,,
event:3728,class:label_Hqql,event_predicted_as,,,,0.9997215867042542,,,,,
run:all_head_supertrace:v1:latest,event:4028,run_has_event,,,4.830124855041504,,,,,,
event:4028,class:label_Hqql,event_predicted_as,,,,0.9999287128448486,,,,,
run:all_head_supertrace:v1:latest,event:5868,run_has_event,,,4.829768657684326,,,,,,
event:5868,class:label_Tbl,event_predicted_as,,,,0.998831570148468,,,,,
run:all_head_supertrace:v1:latest,event:9351,run_has_event,,,4.8282036781311035,,,,,,
event:9351,class:label_QCD,event_predicted_as,,,,0.5009703636169434,,,,,
run:all_head_supertrace:v1:latest,event:3543,run_has_event,,,4.82487154006958,,,,,,
event:3543,class:label_Hqql,event_predicted_as,,,,0.9105942249298096,,,,,
run:all_head_supertrace:v1:latest,event:3910,run_has_event,,,4.821401119232178,,,,,,
event:3910,class:label_Hqql,event_predicted_as,,,,0.997821569442749,,,,,
run:all_head_supertrace:v1:latest,event:5726,run_has_event,,,4.821256160736084,,,,,,
event:5726,class:label_Tbl,event_predicted_as,,,,0.9995372295379639,,,,,
run:all_head_supertrace:v1:latest,event:3196,run_has_event,,,4.821238040924072,,,,,,
event:3196,class:label_Hqql,event_predicted_as,,,,0.99868243932724,,,,,
run:all_head_supertrace:v1:latest,event:3739,run_has_event,,,4.820569038391113,,,,,,
event:3739,class:label_Hqql,event_predicted_as,,,,0.9999927282333374,,,,,
run:all_head_supertrace:v1:latest,event:3882,run_has_event,,,4.820165634155273,,,,,,
event:3882,class:label_Hqql,event_predicted_as,,,,0.795727014541626,,,,,
run:all_head_supertrace:v1:latest,event:5438,run_has_event,,,4.81794548034668,,,,,,
event:5438,class:label_Tbl,event_predicted_as,,,,0.9999618530273438,,,,,
run:all_head_supertrace:v1:latest,event:3626,run_has_event,,,4.817261695861816,,,,,,
event:3626,class:label_Hqql,event_predicted_as,,,,0.995578944683075,,,,,
run:all_head_supertrace:v1:latest,event:3158,run_has_event,,,4.815759658813477,,,,,,
event:3158,class:label_Hqql,event_predicted_as,,,,0.9999631643295288,,,,,
run:all_head_supertrace:v1:latest,event:3839,run_has_event,,,4.815083026885986,,,,,,
event:3839,class:label_Hqql,event_predicted_as,,,,0.9996527433395386,,,,,
run:all_head_supertrace:v1:latest,event:3549,run_has_event,,,4.813783168792725,,,,,,
event:3549,class:label_Hqql,event_predicted_as,,,,0.9982951283454895,,,,,
run:all_head_supertrace:v1:latest,event:3996,run_has_event,,,4.809891700744629,,,,,,
event:3996,class:label_Hqql,event_predicted_as,,,,0.9999376535415649,,,,,
run:all_head_supertrace:v1:latest,event:3594,run_has_event,,,4.80954122543335,,,,,,
event:3594,class:label_Hqql,event_predicted_as,,,,0.7662743926048279,,,,,
run:all_head_supertrace:v1:latest,event:3088,run_has_event,,,4.808630466461182,,,,,,
event:3088,class:label_Hqql,event_predicted_as,,,,0.9504872560501099,,,,,
run:all_head_supertrace:v1:latest,event:3831,run_has_event,,,4.807035446166992,,,,,,
event:3831,class:label_Hqql,event_predicted_as,,,,0.8058458566665649,,,,,
run:all_head_supertrace:v1:latest,event:5632,run_has_event,,,4.805167198181152,,,,,,
event:5632,class:label_Tbl,event_predicted_as,,,,0.9999996423721313,,,,,
run:all_head_supertrace:v1:latest,event:3833,run_has_event,,,4.800318241119385,,,,,,
event:3833,class:label_Hqql,event_predicted_as,,,,0.9998905658721924,,,,,
run:all_head_supertrace:v1:latest,event:3478,run_has_event,,,4.797427177429199,,,,,,
event:3478,class:label_Hqql,event_predicted_as,,,,0.9995436072349548,,,,,
run:all_head_supertrace:v1:latest,event:5423,run_has_event,,,4.7954864501953125,,,,,,
event:5423,class:label_Hqql,event_predicted_as,,,,0.9117431044578552,,,,,
run:all_head_supertrace:v1:latest,event:3569,run_has_event,,,4.792593479156494,,,,,,
event:3569,class:label_Hqql,event_predicted_as,,,,0.9988184571266174,,,,,
run:all_head_supertrace:v1:latest,event:3175,run_has_event,,,4.7924675941467285,,,,,,
event:3175,class:label_Hqql,event_predicted_as,,,,0.9998352527618408,,,,,
run:all_head_supertrace:v1:latest,event:3822,run_has_event,,,4.791172504425049,,,,,,
event:3822,class:label_Hqql,event_predicted_as,,,,0.9983615279197693,,,,,
run:all_head_supertrace:v1:latest,event:5540,run_has_event,,,4.785966873168945,,,,,,
event:5540,class:label_Tbl,event_predicted_as,,,,0.9999974966049194,,,,,
run:all_head_supertrace:v1:latest,event:5315,run_has_event,,,4.782288074493408,,,,,,
event:5315,class:label_Tbl,event_predicted_as,,,,0.9986506104469299,,,,,
run:all_head_supertrace:v1:latest,event:3114,run_has_event,,,4.781396865844727,,,,,,
event:3114,class:label_Hqql,event_predicted_as,,,,0.9612221717834473,,,,,
run:all_head_supertrace:v1:latest,event:3957,run_has_event,,,4.778062343597412,,,,,,
event:3957,class:label_Hqql,event_predicted_as,,,,0.8906029462814331,,,,,
run:all_head_supertrace:v1:latest,event:3729,run_has_event,,,4.775670528411865,,,,,,
event:3729,class:label_Hqql,event_predicted_as,,,,0.9974418878555298,,,,,
run:all_head_supertrace:v1:latest,event:3420,run_has_event,,,4.774644374847412,,,,,,
event:3420,class:label_Hqql,event_predicted_as,,,,0.9989284873008728,,,,,
run:all_head_supertrace:v1:latest,event:5791,run_has_event,,,4.773460865020752,,,,,,
event:5791,class:label_Tbl,event_predicted_as,,,,0.9999532699584961,,,,,
run:all_head_supertrace:v1:latest,event:3332,run_has_event,,,4.773301124572754,,,,,,
event:3332,class:label_Hqql,event_predicted_as,,,,0.9999923706054688,,,,,
run:all_head_supertrace:v1:latest,event:5672,run_has_event,,,4.772876262664795,,,,,,
event:5672,class:label_Tbl,event_predicted_as,,,,0.9999672174453735,,,,,
run:all_head_supertrace:v1:latest,event:3779,run_has_event,,,4.772729873657227,,,,,,
event:3779,class:label_Hqql,event_predicted_as,,,,0.9999314546585083,,,,,
run:all_head_supertrace:v1:latest,event:5131,run_has_event,,,4.770968914031982,,,,,,
event:5131,class:label_Tbl,event_predicted_as,,,,0.9998583793640137,,,,,
run:all_head_supertrace:v1:latest,event:4004,run_has_event,,,4.770216464996338,,,,,,
event:4004,class:label_Hqql,event_predicted_as,,,,0.9992128610610962,,,,,
run:all_head_supertrace:v1:latest,event:5660,run_has_event,,,4.768720626831055,,,,,,
event:5660,class:label_Tbl,event_predicted_as,,,,0.997798502445221,,,,,
run:all_head_supertrace:v1:latest,event:5274,run_has_event,,,4.768645763397217,,,,,,
event:5274,class:label_Tbl,event_predicted_as,,,,0.6718581914901733,,,,,
run:all_head_supertrace:v1:latest,event:4057,run_has_event,,,4.767242431640625,,,,,,
event:4057,class:label_Hqql,event_predicted_as,,,,0.9998869895935059,,,,,
run:all_head_supertrace:v1:latest,event:3481,run_has_event,,,4.765417098999023,,,,,,
event:3481,class:label_Hqql,event_predicted_as,,,,0.9413807392120361,,,,,
run:all_head_supertrace:v1:latest,event:3272,run_has_event,,,4.762994766235352,,,,,,
event:3272,class:label_Hqql,event_predicted_as,,,,0.8952941298484802,,,,,
run:all_head_supertrace:v1:latest,event:5768,run_has_event,,,4.761221408843994,,,,,,
event:5768,class:label_Tbl,event_predicted_as,,,,1.0,,,,,
run:all_head_supertrace:v1:latest,event:3462,run_has_event,,,4.75879430770874,,,,,,
event:3462,class:label_Hqql,event_predicted_as,,,,0.9998588562011719,,,,,
run:all_head_supertrace:v1:latest,event:9508,run_has_event,,,4.757246017456055,,,,,,
event:9508,class:label_Zqq,event_predicted_as,,,,0.7839041948318481,,,,,
run:all_head_supertrace:v1:latest,event:3907,run_has_event,,,4.753776550292969,,,,,,
event:3907,class:label_Hqql,event_predicted_as,,,,0.9999651908874512,,,,,
run:all_head_supertrace:v1:latest,event:3638,run_has_event,,,4.751429080963135,,,,,,
event:3638,class:label_Hqql,event_predicted_as,,,,0.9999326467514038,,,,,
run:all_head_supertrace:v1:latest,event:3150,run_has_event,,,4.748589038848877,,,,,,
event:3150,class:label_Hqql,event_predicted_as,,,,0.9993769526481628,,,,,
run:all_head_supertrace:v1:latest,event:3990,run_has_event,,,4.748533248901367,,,,,,
event:3990,class:label_Hqql,event_predicted_as,,,,0.9893519282341003,,,,,
event:3078,particle:3078:0,event_has_top_particle,,,,,1,4.9013872146606445,,,
event:3078,particle:3078:15,event_has_top_particle,,,,,2,2.7455689907073975,,,
event:3078,particle:3078:13,event_has_top_particle,,,,,3,2.5569541454315186,,,
event:3078,particle:3078:5,event_has_top_particle,,,,,4,2.4687559604644775,,,
event:3078,particle:3078:2,event_has_top_particle,,,,,5,2.4674954414367676,,,
event:3078,particle:3078:25,event_has_top_particle,,,,,6,2.4619762897491455,,,
event:3078,particle:3078:19,event_has_top_particle,,,,,7,2.446640729904175,,,
event:3078,particle:3078:1,event_has_top_particle,,,,,8,2.4012746810913086,,,
event:3078,particle:3078:17,event_has_top_particle,,,,,9,2.3390986919403076,,,
event:3078,particle:3078:18,event_has_top_particle,,,,,10,2.296177625656128,,,
event:3078,particle:3078:24,event_has_top_particle,,,,,11,2.2782142162323,,,
event:3078,particle:3078:3,event_has_top_particle,,,,,12,2.2779712677001953,,,
event:3078,particle:3078:21,event_has_top_particle,,,,,13,2.259671211242676,,,
event:3078,particle:3078:9,event_has_top_particle,,,,,14,2.2172727584838867,,,
event:3078,particle:3078:23,event_has_top_particle,,,,,15,2.1636946201324463,,,
event:3078,particle:3078:8,event_has_top_particle,,,,,16,2.110858201980591,,,
event:3088,particle:3088:0,event_has_top_particle,,,,,1,4.808630466461182,,,
event:3088,particle:3088:21,event_has_top_particle,,,,,2,2.7730212211608887,,,
event:3088,particle:3088:20,event_has_top_particle,,,,,3,2.621613025665283,,,
event:3088,particle:3088:18,event_has_top_particle,,,,,4,2.574530601501465,,,
event:3088,particle:3088:22,event_has_top_particle,,,,,5,2.5012431144714355,,,
event:3088,particle:3088:10,event_has_top_particle,,,,,6,2.4281017780303955,,,
event:3088,particle:3088:19,event_has_top_particle,,,,,7,2.2027552127838135,,,
event:3088,particle:3088:16,event_has_top_particle,,,,,8,2.1645169258117676,,,
event:3088,particle:3088:15,event_has_top_particle,,,,,9,2.126368761062622,,,
event:3088,particle:3088:14,event_has_top_particle,,,,,10,2.1037757396698,,,
event:3088,particle:3088:13,event_has_top_particle,,,,,11,2.0944292545318604,,,
event:3088,particle:3088:7,event_has_top_particle,,,,,12,2.0931320190429688,,,
event:3088,particle:3088:3,event_has_top_particle,,,,,13,2.078904390335083,,,
event:3088,particle:3088:9,event_has_top_particle,,,,,14,2.076725959777832,,,
event:3088,particle:3088:12,event_has_top_particle,,,,,15,2.073967933654785,,,
event:3088,particle:3088:6,event_has_top_particle,,,,,16,2.0658411979675293,,,
event:3097,particle:3097:0,event_has_top_particle,,,,,1,4.929346561431885,,,
event:3097,particle:3097:2,event_has_top_particle,,,,,2,2.822307586669922,,,
event:3097,particle:3097:9,event_has_top_particle,,,,,3,2.7962143421173096,,,
event:3097,particle:3097:1,event_has_top_particle,,,,,4,2.607978105545044,,,
event:3097,particle:3097:14,event_has_top_particle,,,,,5,2.607860803604126,,,
event:3097,particle:3097:26,event_has_top_particle,,,,,6,2.5856008529663086,,,
event:3097,particle:3097:31,event_has_top_particle,,,,,7,2.583784341812134,,,
event:3097,particle:3097:8,event_has_top_particle,,,,,8,2.546053409576416,,,
event:3097,particle:3097:29,event_has_top_particle,,,,,9,2.527230978012085,,,
event:3097,particle:3097:3,event_has_top_particle,,,,,10,2.4470415115356445,,,
event:3097,particle:3097:22,event_has_top_particle,,,,,11,2.3513262271881104,,,
event:3097,particle:3097:32,event_has_top_particle,,,,,12,2.2865145206451416,,,
event:3097,particle:3097:23,event_has_top_particle,,,,,13,2.27079701423645,,,
event:3097,particle:3097:5,event_has_top_particle,,,,,14,2.2354793548583984,,,
event:3097,particle:3097:10,event_has_top_particle,,,,,15,2.214010000228882,,,
event:3097,particle:3097:28,event_has_top_particle,,,,,16,2.2057061195373535,,,
event:3099,particle:3099:0,event_has_top_particle,,,,,1,4.8318634033203125,,,
event:3099,particle:3099:1,event_has_top_particle,,,,,2,2.816744804382324,,,
event:3099,particle:3099:10,event_has_top_particle,,,,,3,2.666247606277466,,,
event:3099,particle:3099:9,event_has_top_particle,,,,,4,2.6060445308685303,,,
event:3099,particle:3099:7,event_has_top_particle,,,,,5,2.5790114402770996,,,
event:3099,particle:3099:6,event_has_top_particle,,,,,6,2.52976131439209,,,
event:3099,particle:3099:5,event_has_top_particle,,,,,7,2.5268983840942383,,,
event:3099,particle:3099:12,event_has_top_particle,,,,,8,2.5169718265533447,,,
event:3099,particle:3099:3,event_has_top_particle,,,,,9,2.4859554767608643,,,
event:3099,particle:3099:11,event_has_top_particle,,,,,10,2.4341914653778076,,,
event:3099,particle:3099:2,event_has_top_particle,,,,,11,2.4276692867279053,,,
event:3099,particle:3099:4,event_has_top_particle,,,,,12,2.335550308227539,,,
event:3099,particle:3099:8,event_has_top_particle,,,,,13,2.3057150840759277,,,
event:3101,particle:3101:0,event_has_top_particle,,,,,1,5.009812831878662,,,
event:3101,particle:3101:1,event_has_top_particle,,,,,2,2.8584096431732178,,,
event:3101,particle:3101:13,event_has_top_particle,,,,,3,2.788682699203491,,,
event:3101,particle:3101:7,event_has_top_particle,,,,,4,2.7476117610931396,,,
event:3101,particle:3101:8,event_has_top_particle,,,,,5,2.5671565532684326,,,
