source,id,src,dst,relation_type,relation_signal,support_norm,mean_strength_norm,max_strength_norm,lift_norm,confidence_code,has_missing_control,is_particle0_relation,is_core_relation,is_wide_relation,is_head_relation,is_class_relation,is_hypothesis_relation,rtype_run_has_head_signal,rtype_head_supports_hypothesis,rtype_particle_pattern_associated_with_class,rtype_pattern_supports_hypothesis,rtype_task_monitors_hypothesis,class_label_QCD,class_label_Hbb,class_label_Hcc,class_label_Hgg,class_label_H4q,class_label_Hqql,class_label_Zqq,class_label_Wqq,class_label_Tbqq,class_label_Tbl,embedding_json,embedding_dim
relation_edge,rel:9656681,pattern:wide,class:label_Tbl,particle_pattern_associated_with_class,0.6271626520981379,0.3921029580101737,0.19873075059024645,0.7728719262888019,0.8974358974358975,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.6271626520981379,0.3921029580101737,0.19873075059024645,0.7728719262888019,0.8974358974358975,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",23
relation_edge,rel:97127147,pattern:other_particle,class:label_QCD,particle_pattern_associated_with_class,0.6248025840493883,0.3921029580101737,0.19726441939402825,0.7691955440673018,0.6862745098039217,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.6248025840493883,0.3921029580101737,0.19726441939402825,0.7691955440673018,0.6862745098039217,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:63050986,pattern:other_particle,class:label_Zqq,particle_pattern_associated_with_class,0.6100912142064758,0.4836511198071519,0.1282262457546671,0.7874097313332996,0.45540796963946867,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0.6100912142064758,0.4836511198071519,0.1282262457546671,0.7874097313332996,0.45540796963946867,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]",23
relation_edge,rel:19069322,pattern:charged,class:label_Zqq,particle_pattern_associated_with_class,0.5975247852036397,0.5450133092487028,0.0965376853350882,0.8022849456805833,0.29803646563814873,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0.5975247852036397,0.5450133092487028,0.0965376853350882,0.8022849456805833,0.29803646563814873,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]",23
relation_edge,rel:27405627,pattern:particle0,class:label_Wqq,particle_pattern_associated_with_class,0.5859000024616242,0.13070098600339122,1.0,1.0,0.2777777777777778,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[0.5859000024616242,0.13070098600339122,1.0,1.0,0.2777777777777778,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]",23
relation_edge,rel:49542849,pattern:core_high_pt,class:label_Wqq,particle_pattern_associated_with_class,0.5687918346912048,0.13070098600339122,1.0,1.0,0.2207505518763797,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[0.5687918346912048,0.13070098600339122,1.0,1.0,0.2207505518763797,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]",23
relation_edge,rel:41422240,pattern:wide,class:label_Hqql,particle_pattern_associated_with_class,0.535682334360378,0.46855813362943827,0.13481149231600148,0.7744625976116372,0.25581395348837205,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.535682334360378,0.46855813362943827,0.13481149231600148,0.7744625976116372,0.25581395348837205,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:52479555,pattern:particle0,class:label_Zqq,particle_pattern_associated_with_class,0.5337609822131293,0.2071561616226558,0.6851099257164321,0.9835496562225199,0.05376344086021506,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0.5337609822131293,0.2071561616226558,0.6851099257164321,0.9835496562225199,0.05376344086021506,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]",23
relation_edge,rel:77763602,pattern:core_high_pt,class:label_Zqq,particle_pattern_associated_with_class,0.5242099218834727,0.26140197200678245,0.5071170253967938,0.945600915004044,0.06408886989959411,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0.5242099218834727,0.26140197200678245,0.5071170253967938,0.945600915004044,0.06408886989959411,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]",23
relation_edge,rel:33923743,pattern:other_particle,class:label_Tbl,particle_pattern_associated_with_class,0.5221814486086707,0.4341792774341453,0.15854497052154606,0.7676433377159412,0.27149321266968324,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.5221814486086707,0.4341792774341453,0.15854497052154606,0.7676433377159412,0.27149321266968324,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",23
relation_edge,rel:95401058,pattern:wide,class:label_Wqq,particle_pattern_associated_with_class,0.5180363966444652,0.13070098600339122,0.7666377347026339,0.7666377347026339,1.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[0.5180363966444652,0.13070098600339122,0.7666377347026339,0.7666377347026339,1.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]",23
relation_edge,rel:94225589,pattern:particle0,class:label_QCD,particle_pattern_associated_with_class,0.5079383334934234,0.13070098600339122,0.9837865328460649,0.9837865328460649,0.06944444444444445,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.5079383334934234,0.13070098600339122,0.9837865328460649,0.9837865328460649,0.06944444444444445,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:34135658,pattern:core_high_pt,class:label_QCD,particle_pattern_associated_with_class,0.5036612915508185,0.13070098600339122,0.9837865328460649,0.9837865328460649,0.05518763796909493,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.5036612915508185,0.13070098600339122,0.9837865328460649,0.9837865328460649,0.05518763796909493,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:38294672,pattern:charged,class:label_QCD,particle_pattern_associated_with_class,0.4463660543011453,0.303478291430754,0.3122940324374027,0.7736470133589526,0.1811594202898551,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.4463660543011453,0.303478291430754,0.3122940324374027,0.7736470133589526,0.1811594202898551,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:96894656,pattern:other_particle,class:label_Wqq,particle_pattern_associated_with_class,0.44377113103943616,0.13070098600339122,0.7791936115661774,0.7791936115661774,0.39215686274509814,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[0.44377113103943616,0.13070098600339122,0.7791936115661774,0.7791936115661774,0.39215686274509814,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]",23
relation_edge,rel:75536634,pattern:wide,class:label_Zqq,particle_pattern_associated_with_class,0.42258976558204975,0.13070098600339122,0.8485122131032076,0.8485122131032076,0.16129032258064516,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0.42258976558204975,0.13070098600339122,0.8485122131032076,0.8485122131032076,0.16129032258064516,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]",23
relation_edge,rel:50760413,pattern:charged,class:label_Wqq,particle_pattern_associated_with_class,0.3723842227314217,0.13070098600339122,0.7666377347026339,0.7666377347026339,0.1811594202898551,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[0.3723842227314217,0.13070098600339122,0.7666377347026339,0.7666377347026339,0.1811594202898551,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]",23
relation_edge,rel:45716805,task:T1_PARTICLE0_SHORTCUT_OR_CORE_ANCHOR,hypothesis:AH1,task_monitors_hypothesis,0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:22082090,task:T3_NEGATIVE_SUPPRESSIVE_GATES,hypothesis:NEGATIVE_GATES,task_monitors_hypothesis,0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:7394007,task:T5_PATCH_VS_GRADIENT_DIVERGENCE,hypothesis:AH3,task_monitors_hypothesis,0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:64196144,task:T4_HQQL_TBL_SIGNATURE,hypothesis:AH2,task_monitors_hypothesis,0.2391916691282908,0.13070098600339122,0.3762888837779665,0.3762888837779665,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2391916691282908,0.13070098600339122,0.3762888837779665,0.3762888837779665,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:90100506,task:T2_HEAD_RANK_STABILITY,hypothesis:AH4,task_monitors_hypothesis,0.23870952627114794,0.13070098600339122,0.3747632956939598,0.3747632956939598,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.23870952627114794,0.13070098600339122,0.3747632956939598,0.3747632956939598,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:60768449,run:latest,head:L1_ch112:128,run_has_head_signal,0.2307700857382237,0.13070098600339122,0.34902251140534507,0.34902251140534507,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2307700857382237,0.13070098600339122,0.34902251140534507,0.34902251140534507,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:44906372,head:L1_ch112:128,hypothesis:AH4,head_supports_hypothesis,0.2307700857382237,0.13070098600339122,0.34902251140534507,0.34902251140534507,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2307700857382237,0.13070098600339122,0.34902251140534507,0.34902251140534507,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:12993303,run:latest,head:L1_ch16:32,run_has_head_signal,0.21988843461532948,0.13070098600339122,0.31169557578950585,0.31169557578950585,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21988843461532948,0.13070098600339122,0.31169557578950585,0.31169557578950585,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:65793786,head:L1_ch16:32,hypothesis:AH4,head_supports_hypothesis,0.21988843461532948,0.13070098600339122,0.31169557578950585,0.31169557578950585,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21988843461532948,0.13070098600339122,0.31169557578950585,0.31169557578950585,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:94077227,run:latest,head:L0_ch40:48,run_has_head_signal,0.21696766829159736,0.13070098600339122,0.3012365486406215,0.3012365486406215,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21696766829159736,0.13070098600339122,0.3012365486406215,0.3012365486406215,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:21425068,head:L0_ch40:48,hypothesis:AH4,head_supports_hypothesis,0.21696766829159736,0.13070098600339122,0.3012365486406215,0.3012365486406215,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21696766829159736,0.13070098600339122,0.3012365486406215,0.3012365486406215,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:14006372,run:latest,head:L2_ch224:256,run_has_head_signal,0.21631583385529074,0.13070098600339122,0.29887538638341987,0.29887538638341987,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21631583385529074,0.13070098600339122,0.29887538638341987,0.29887538638341987,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:56847514,head:L2_ch224:256,hypothesis:AH4,head_supports_hypothesis,0.21631583385529074,0.13070098600339122,0.29887538638341987,0.29887538638341987,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21631583385529074,0.13070098600339122,0.29887538638341987,0.29887538638341987,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:72113730,run:latest,head:L0_ch48:56,run_has_head_signal,0.18648495492286873,0.13070098600339122,0.17849086220181054,0.17849086220181054,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.18648495492286873,0.13070098600339122,0.17849086220181054,0.17849086220181054,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:20823797,head:L0_ch48:56,hypothesis:AH4,head_supports_hypothesis,0.18648495492286873,0.13070098600339122,0.17849086220181054,0.17849086220181054,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.18648495492286873,0.13070098600339122,0.17849086220181054,0.17849086220181054,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:82635531,run:latest,head:L0_ch8:16,run_has_head_signal,0.1847564243287284,0.13070098600339122,0.17065099518865878,0.17065099518865878,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.1847564243287284,0.13070098600339122,0.17065099518865878,0.17065099518865878,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:46762919,head:L0_ch8:16,hypothesis:AH4,head_supports_hypothesis,0.1847564243287284,0.13070098600339122,0.17065099518865878,0.17065099518865878,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.1847564243287284,0.13070098600339122,0.17065099518865878,0.17065099518865878,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
