analysis_group,source_group,source_root,entry_idx,true_label,pred_label,src_label,tgt_label,score_src,score_tgt,margin_tgt_minus_src,margin_src_minus_tgt,atlas_rank,builder,pair_original_analysis_group,score_Hqql,score_Tbl,margin_Tbl_minus_Hqql,margin_Hqql_minus_Tbl,adapter_src_label,adapter_tgt_label
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,14,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9537875056266785,0.038181282579898834,-0.9156062230467796,0.9156062230467796,6,pair_direct_legacy_replay,A_src_correct,0.9537875056266785,0.038181282579898834,-0.9156062230467796,0.9156062230467796,label_Hbb,label_Hgg
B_Hqql_to_Tbl,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,15,label_Hbb,label_Hgg,label_Hbb,label_Hgg,0.030135581269860268,0.602897047996521,0.5727614667266607,-0.5727614667266607,6,pair_direct_legacy_replay,B_src_to_tgt,0.030135581269860268,0.602897047996521,0.5727614667266607,-0.5727614667266607,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,16,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.992238461971283,0.00013619773380924016,-0.9921022642374737,0.9921022642374737,6,pair_direct_legacy_replay,A_src_correct,0.992238461971283,0.00013619773380924016,-0.9921022642374737,0.9921022642374737,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,17,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9315446615219116,0.009290152229368687,-0.9222545092925429,0.9222545092925429,6,pair_direct_legacy_replay,A_src_correct,0.9315446615219116,0.009290152229368687,-0.9222545092925429,0.9222545092925429,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,18,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.7281606197357178,0.1281643658876419,-0.5999962538480759,0.5999962538480759,6,pair_direct_legacy_replay,A_src_correct,0.7281606197357178,0.1281643658876419,-0.5999962538480759,0.5999962538480759,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,19,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9772062301635742,0.0005811467417515814,-0.9766250834218226,0.9766250834218226,6,pair_direct_legacy_replay,A_src_correct,0.9772062301635742,0.0005811467417515814,-0.9766250834218226,0.9766250834218226,label_Hbb,label_Hgg
B_Hqql_to_Tbl,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,20,label_Hbb,label_Hgg,label_Hbb,label_Hgg,0.0985119640827179,0.7519545555114746,0.6534425914287567,-0.6534425914287567,6,pair_direct_legacy_replay,B_src_to_tgt,0.0985119640827179,0.7519545555114746,0.6534425914287567,-0.6534425914287567,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,21,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9773876070976257,0.000702338176779449,-0.9766852689208463,0.9766852689208463,6,pair_direct_legacy_replay,A_src_correct,0.9773876070976257,0.000702338176779449,-0.9766852689208463,0.9766852689208463,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,22,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.6496198773384094,0.010696313343942165,-0.6389235639944673,0.6389235639944673,6,pair_direct_legacy_replay,A_src_correct,0.6496198773384094,0.010696313343942165,-0.6389235639944673,0.6389235639944673,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,23,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9199157953262329,0.00011023291881429031,-0.9198055624074186,0.9198055624074186,6,pair_direct_legacy_replay,A_src_correct,0.9199157953262329,0.00011023291881429031,-0.9198055624074186,0.9198055624074186,label_Hbb,label_Hgg
B_Hqql_to_Tbl,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,24,label_Hbb,label_Hgg,label_Hbb,label_Hgg,0.013082779012620449,0.9548008441925049,0.9417180651798844,-0.9417180651798844,6,pair_direct_legacy_replay,B_src_to_tgt,0.013082779012620449,0.9548008441925049,0.9417180651798844,-0.9417180651798844,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,25,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9880989193916321,0.003981447778642178,-0.9841174716129899,0.9841174716129899,6,pair_direct_legacy_replay,A_src_correct,0.9880989193916321,0.003981447778642178,-0.9841174716129899,0.9841174716129899,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,26,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.895539402961731,0.09111757576465607,-0.8044218271970749,0.8044218271970749,6,pair_direct_legacy_replay,A_src_correct,0.895539402961731,0.09111757576465607,-0.8044218271970749,0.8044218271970749,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,27,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.8143674731254578,0.04494008049368858,-0.7694273926317692,0.7694273926317692,6,pair_direct_legacy_replay,A_src_correct,0.8143674731254578,0.04494008049368858,-0.7694273926317692,0.7694273926317692,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,28,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.7523235082626343,0.001259051845408976,-0.7510644564172253,0.7510644564172253,6,pair_direct_legacy_replay,A_src_correct,0.7523235082626343,0.001259051845408976,-0.7510644564172253,0.7510644564172253,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,29,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9640806913375854,0.004316998645663261,-0.9597636926919222,0.9597636926919222,6,pair_direct_legacy_replay,A_src_correct,0.9640806913375854,0.004316998645663261,-0.9597636926919222,0.9597636926919222,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,31,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.8050184845924377,0.14259648323059082,-0.6624220013618469,0.6624220013618469,6,pair_direct_legacy_replay,A_src_correct,0.8050184845924377,0.14259648323059082,-0.6624220013618469,0.6624220013618469,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,32,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9746327996253967,0.005283953156322241,-0.9693488464690745,0.9693488464690745,6,pair_direct_legacy_replay,A_src_correct,0.9746327996253967,0.005283953156322241,-0.9693488464690745,0.9693488464690745,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,33,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.8861719965934753,0.005138007923960686,-0.8810339886695147,0.8810339886695147,6,pair_direct_legacy_replay,A_src_correct,0.8861719965934753,0.005138007923960686,-0.8810339886695147,0.8810339886695147,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,34,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9209923148155212,0.0010338713182136416,-0.9199584434973076,0.9199584434973076,6,pair_direct_legacy_replay,A_src_correct,0.9209923148155212,0.0010338713182136416,-0.9199584434973076,0.9199584434973076,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,35,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9651762247085571,7.857744640205055e-05,-0.9650976472621551,0.9650976472621551,6,pair_direct_legacy_replay,A_src_correct,0.9651762247085571,7.857744640205055e-05,-0.9650976472621551,0.9650976472621551,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,37,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.6904720664024353,0.06810377538204193,-0.6223682910203934,0.6223682910203934,6,pair_direct_legacy_replay,A_src_correct,0.6904720664024353,0.06810377538204193,-0.6223682910203934,0.6223682910203934,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,38,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.7177919745445251,0.0003826469474006444,-0.7174093275971245,0.7174093275971245,6,pair_direct_legacy_replay,A_src_correct,0.7177919745445251,0.0003826469474006444,-0.7174093275971245,0.7174093275971245,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,39,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9399651288986206,0.005389468278735876,-0.9345756606198847,0.9345756606198847,6,pair_direct_legacy_replay,A_src_correct,0.9399651288986206,0.005389468278735876,-0.9345756606198847,0.9345756606198847,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,40,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9722563028335571,0.0007594665512442589,-0.9714968362823129,0.9714968362823129,6,pair_direct_legacy_replay,A_src_correct,0.9722563028335571,0.0007594665512442589,-0.9714968362823129,0.9714968362823129,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,41,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9561222195625305,0.00023922677792143077,-0.9558829927846091,0.9558829927846091,6,pair_direct_legacy_replay,A_src_correct,0.9561222195625305,0.00023922677792143077,-0.9558829927846091,0.9558829927846091,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,43,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.996494710445404,6.386085442500189e-05,-0.996430849590979,0.996430849590979,6,pair_direct_legacy_replay,A_src_correct,0.996494710445404,6.386085442500189e-05,-0.996430849590979,0.996430849590979,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,44,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.734915018081665,0.05935289338231087,-0.6755621246993542,0.6755621246993542,6,pair_direct_legacy_replay,A_src_correct,0.734915018081665,0.05935289338231087,-0.6755621246993542,0.6755621246993542,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,45,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9801990389823914,0.0005826192209497094,-0.9796164197614416,0.9796164197614416,6,pair_direct_legacy_replay,A_src_correct,0.9801990389823914,0.0005826192209497094,-0.9796164197614416,0.9796164197614416,label_Hbb,label_Hgg
B_Hqql_to_Tbl,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,46,label_Hbb,label_Hgg,label_Hbb,label_Hgg,0.32640159130096436,0.44452017545700073,0.11811858415603638,-0.11811858415603638,6,pair_direct_legacy_replay,B_src_to_tgt,0.32640159130096436,0.44452017545700073,0.11811858415603638,-0.11811858415603638,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,47,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9857457876205444,0.003711451543495059,-0.9820343360770494,0.9820343360770494,6,pair_direct_legacy_replay,A_src_correct,0.9857457876205444,0.003711451543495059,-0.9820343360770494,0.9820343360770494,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,49,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9940711855888367,0.0005532076465897262,-0.9935179779422469,0.9935179779422469,6,pair_direct_legacy_replay,A_src_correct,0.9940711855888367,0.0005532076465897262,-0.9935179779422469,0.9935179779422469,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,50,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.5712271332740784,0.28267136216163635,-0.288555771112442,0.288555771112442,6,pair_direct_legacy_replay,A_src_correct,0.5712271332740784,0.28267136216163635,-0.288555771112442,0.288555771112442,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,52,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.836513102054596,0.0041442145593464375,-0.8323688874952495,0.8323688874952495,6,pair_direct_legacy_replay,A_src_correct,0.836513102054596,0.0041442145593464375,-0.8323688874952495,0.8323688874952495,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,54,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9892125129699707,0.005263115279376507,-0.9839493976905942,0.9839493976905942,6,pair_direct_legacy_replay,A_src_correct,0.9892125129699707,0.005263115279376507,-0.9839493976905942,0.9839493976905942,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,55,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.7627893686294556,0.0005023941630497575,-0.7622869744664058,0.7622869744664058,6,pair_direct_legacy_replay,A_src_correct,0.7627893686294556,0.0005023941630497575,-0.7622869744664058,0.7622869744664058,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,56,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.4898110628128052,0.19707268476486206,-0.2927383780479431,0.2927383780479431,6,pair_direct_legacy_replay,A_src_correct,0.4898110628128052,0.19707268476486206,-0.2927383780479431,0.2927383780479431,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,57,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.8034283518791199,0.002770725404843688,-0.8006576264742762,0.8006576264742762,6,pair_direct_legacy_replay,A_src_correct,0.8034283518791199,0.002770725404843688,-0.8006576264742762,0.8006576264742762,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,58,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.6144778728485107,0.0007116394699551165,-0.6137662333785556,0.6137662333785556,6,pair_direct_legacy_replay,A_src_correct,0.6144778728485107,0.0007116394699551165,-0.6137662333785556,0.6137662333785556,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,59,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.7454931735992432,0.009893364273011684,-0.7355998093262315,0.7355998093262315,6,pair_direct_legacy_replay,A_src_correct,0.7454931735992432,0.009893364273011684,-0.7355998093262315,0.7355998093262315,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,60,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.5210337042808533,0.0693172886967659,-0.45171641558408737,0.45171641558408737,6,pair_direct_legacy_replay,A_src_correct,0.5210337042808533,0.0693172886967659,-0.45171641558408737,0.45171641558408737,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,63,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9438459277153015,0.0003774080250877887,-0.9434685196902137,0.9434685196902137,6,pair_direct_legacy_replay,A_src_correct,0.9438459277153015,0.0003774080250877887,-0.9434685196902137,0.9434685196902137,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,64,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.49717846512794495,0.04960029944777489,-0.44757816568017006,0.44757816568017006,6,pair_direct_legacy_replay,A_src_correct,0.49717846512794495,0.04960029944777489,-0.44757816568017006,0.44757816568017006,label_Hbb,label_Hgg
B_Hqql_to_Tbl,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,65,label_Hbb,label_Hgg,label_Hbb,label_Hgg,0.0866982564330101,0.45560815930366516,0.36890990287065506,-0.36890990287065506,6,pair_direct_legacy_replay,B_src_to_tgt,0.0866982564330101,0.45560815930366516,0.36890990287065506,-0.36890990287065506,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,67,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9813242554664612,0.0007345472695305943,-0.9805897081969306,0.9805897081969306,6,pair_direct_legacy_replay,A_src_correct,0.9813242554664612,0.0007345472695305943,-0.9805897081969306,0.9805897081969306,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,68,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.6357955932617188,0.07433734834194183,-0.5614582449197769,0.5614582449197769,6,pair_direct_legacy_replay,A_src_correct,0.6357955932617188,0.07433734834194183,-0.5614582449197769,0.5614582449197769,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,69,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.645839273929596,0.23089127242565155,-0.4149480015039444,0.4149480015039444,6,pair_direct_legacy_replay,A_src_correct,0.645839273929596,0.23089127242565155,-0.4149480015039444,0.4149480015039444,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,70,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.6340287923812866,0.2151135951280594,-0.41891519725322723,0.41891519725322723,6,pair_direct_legacy_replay,A_src_correct,0.6340287923812866,0.2151135951280594,-0.41891519725322723,0.41891519725322723,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,71,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9982962012290955,0.00013197140651755035,-0.9981642298225779,0.9981642298225779,6,pair_direct_legacy_replay,A_src_correct,0.9982962012290955,0.00013197140651755035,-0.9981642298225779,0.9981642298225779,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,72,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.8806646466255188,0.06495770812034607,-0.8157069385051727,0.8157069385051727,6,pair_direct_legacy_replay,A_src_correct,0.8806646466255188,0.06495770812034607,-0.8157069385051727,0.8157069385051727,label_Hbb,label_Hgg
B_Hqql_to_Tbl,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,74,label_Hbb,label_Hgg,label_Hbb,label_Hgg,0.0750659629702568,0.793067991733551,0.7180020287632942,-0.7180020287632942,6,pair_direct_legacy_replay,B_src_to_tgt,0.0750659629702568,0.793067991733551,0.7180020287632942,-0.7180020287632942,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,75,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.750929594039917,0.01540983747690916,-0.7355197565630078,0.7355197565630078,6,pair_direct_legacy_replay,A_src_correct,0.750929594039917,0.01540983747690916,-0.7355197565630078,0.7355197565630078,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,76,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9564439058303833,0.012979778461158276,-0.943464127369225,0.943464127369225,6,pair_direct_legacy_replay,A_src_correct,0.9564439058303833,0.012979778461158276,-0.943464127369225,0.943464127369225,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,77,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.493357390165329,0.005577493458986282,-0.4877798967063427,0.4877798967063427,6,pair_direct_legacy_replay,A_src_correct,0.493357390165329,0.005577493458986282,-0.4877798967063427,0.4877798967063427,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,78,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.8835442066192627,0.021536653861403465,-0.8620075527578592,0.8620075527578592,6,pair_direct_legacy_replay,A_src_correct,0.8835442066192627,0.021536653861403465,-0.8620075527578592,0.8620075527578592,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,79,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9530439376831055,0.0024292049929499626,-0.9506147326901555,0.9506147326901555,6,pair_direct_legacy_replay,A_src_correct,0.9530439376831055,0.0024292049929499626,-0.9506147326901555,0.9506147326901555,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,81,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.9978673458099365,0.0003614661400206387,-0.9975058796699159,0.9975058796699159,6,pair_direct_legacy_replay,A_src_correct,0.9978673458099365,0.0003614661400206387,-0.9975058796699159,0.9975058796699159,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,83,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.992779552936554,0.005166633054614067,-0.9876129198819399,0.9876129198819399,6,pair_direct_legacy_replay,A_src_correct,0.992779552936554,0.005166633054614067,-0.9876129198819399,0.9876129198819399,label_Hbb,label_Hgg
A_Hqql_correct,HToBB,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToBB_120.root,84,label_Hbb,label_Hbb,label_Hbb,label_Hgg,0.6437933444976807,0.0021419404074549675,-0.6416514040902257,0.6416514040902257,6,pair_direct_legacy_replay,A_src_correct,0.6437933444976807,0.0021419404074549675,-0.6416514040902257,0.6416514040902257,label_Hbb,label_Hgg
