output_root,source_root,source_group,entry_idx,true_label,pred_label,score_Hqql,score_Tbl,margin_Hqql_minus_Tbl,margin_Tbl_minus_Hqql,pred_score,analysis_group
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,45097,label_Hqql,label_Hqql,0.9987037181854248,0.00030420086113736033,0.9983994960784912,-0.9983994960784912,0.9987037181854248,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,27827,label_Hqql,label_Hqql,0.9989761114120483,0.0006121775368228555,0.9983639121055603,-0.9983639121055603,0.9989761114120483,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,49427,label_Hqql,label_Hqql,0.9987273812294006,0.0003768054011743516,0.9983505606651306,-0.9983505606651306,0.9987273812294006,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,33312,label_Hqql,label_Hqql,0.9988768696784973,0.000657202850561589,0.9982196688652039,-0.9982196688652039,0.9988768696784973,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,8309,label_Hqql,label_Hqql,0.9984355568885803,0.00032852942240424454,0.9981070160865784,-0.9981070160865784,0.9984355568885803,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,62762,label_Hqql,label_Hqql,0.9989035129547119,0.0008323675720021129,0.9980711340904236,-0.9980711340904236,0.9989035129547119,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,98274,label_Hqql,label_Hqql,0.9981290698051453,6.092078911024146e-05,0.9980681538581848,-0.9980681538581848,0.9981290698051453,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,63781,label_Hqql,label_Hqql,0.9982784986495972,0.0002140066062565893,0.9980645179748535,-0.9980645179748535,0.9982784986495972,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,51694,label_Hqql,label_Hqql,0.99815434217453,0.00026056106435135007,0.9978938102722168,-0.9978938102722168,0.99815434217453,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,76752,label_Hqql,label_Hqql,0.9980630278587341,0.00017317841411568224,0.9978898763656616,-0.9978898763656616,0.9980630278587341,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,15180,label_Hqql,label_Hqql,0.9978923201560974,0.00021226107492111623,0.9976800680160522,-0.9976800680160522,0.9978923201560974,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,6729,label_Hqql,label_Hqql,0.9983000159263611,0.0007401219918392599,0.9975599050521851,-0.9975599050521851,0.9983000159263611,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,58735,label_Hqql,label_Hqql,0.9981178045272827,0.0005621562013402581,0.997555673122406,-0.997555673122406,0.9981178045272827,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,84215,label_Hqql,label_Hqql,0.998315691947937,0.0008253898122347891,0.9974902868270874,-0.9974902868270874,0.998315691947937,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,25815,label_Hqql,label_Hqql,0.9983887672424316,0.0009167415555566549,0.9974720478057861,-0.9974720478057861,0.9983887672424316,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,12502,label_Hqql,label_Hqql,0.99854576587677,0.0011661401949822903,0.9973796010017395,-0.9973796010017395,0.99854576587677,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,99241,label_Hqql,label_Hqql,0.9984311461448669,0.0011393879540264606,0.9972917437553406,-0.9972917437553406,0.9984311461448669,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,15156,label_Hqql,label_Hqql,0.9978482723236084,0.0005946034798398614,0.9972536563873291,-0.9972536563873291,0.9978482723236084,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,5299,label_Hqql,label_Hqql,0.9980809688568115,0.0008411174640059471,0.9972398281097412,-0.9972398281097412,0.9980809688568115,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,56222,label_Hqql,label_Hqql,0.9979705214500427,0.0007440255722030997,0.9972264766693115,-0.9972264766693115,0.9979705214500427,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,97151,label_Hqql,label_Hqql,0.9978988170623779,0.0007032074499875307,0.9971956014633179,-0.9971956014633179,0.9978988170623779,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,41510,label_Hqql,label_Hqql,0.9972953200340271,0.00016152892203535885,0.9971337914466858,-0.9971337914466858,0.9972953200340271,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,97675,label_Hqql,label_Hqql,0.9978435039520264,0.0008704336942173541,0.9969730973243713,-0.9969730973243713,0.9978435039520264,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,43419,label_Hqql,label_Hqql,0.9979198575019836,0.0009703864343464375,0.9969494938850403,-0.9969494938850403,0.9979198575019836,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,33654,label_Hqql,label_Hqql,0.9977287650108337,0.0008415852207690477,0.99688720703125,-0.99688720703125,0.9977287650108337,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,1567,label_Hqql,label_Hqql,0.9976073503494263,0.0007799636805430055,0.9968273639678955,-0.9968273639678955,0.9976073503494263,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,21757,label_Hqql,label_Hqql,0.9974007606506348,0.0006105742650106549,0.9967901706695557,-0.9967901706695557,0.9974007606506348,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,85683,label_Hqql,label_Hqql,0.9976428151130676,0.0008836117340251803,0.9967591762542725,-0.9967591762542725,0.9976428151130676,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,21402,label_Hqql,label_Hqql,0.9969502091407776,0.00020231075177434832,0.9967479109764099,-0.9967479109764099,0.9969502091407776,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,75279,label_Hqql,label_Hqql,0.9970144033432007,0.00035976184881292284,0.9966546297073364,-0.9966546297073364,0.9970144033432007,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,51577,label_Hqql,label_Hqql,0.9972333312034607,0.0005954797379672527,0.9966378808021545,-0.9966378808021545,0.9972333312034607,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,19138,label_Hqql,label_Hqql,0.9982403516769409,0.0016131398733705282,0.9966272115707397,-0.9966272115707397,0.9982403516769409,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,5895,label_Hqql,label_Hqql,0.9976930022239685,0.0011168001219630241,0.996576189994812,-0.996576189994812,0.9976930022239685,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,83593,label_Hqql,label_Hqql,0.9980649352073669,0.0014976206002756953,0.9965673089027405,-0.9965673089027405,0.9980649352073669,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,94101,label_Hqql,label_Hqql,0.9974330067634583,0.0009008138440549374,0.9965322017669678,-0.9965322017669678,0.9974330067634583,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,22326,label_Hqql,label_Hqql,0.9980655312538147,0.001537507283501327,0.9965280294418335,-0.9965280294418335,0.9980655312538147,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,42688,label_Hqql,label_Hqql,0.9981677532196045,0.0016539141070097685,0.996513843536377,-0.996513843536377,0.9981677532196045,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,77294,label_Hqql,label_Hqql,0.9971417784690857,0.0006492811953648925,0.9964925050735474,-0.9964925050735474,0.9971417784690857,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,87792,label_Hqql,label_Hqql,0.9980196952819824,0.001527693821117282,0.9964920282363892,-0.9964920282363892,0.9980196952819824,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,67662,label_Hqql,label_Hqql,0.9978838562965393,0.0014731916598975658,0.9964106678962708,-0.9964106678962708,0.9978838562965393,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,48694,label_Hqql,label_Hqql,0.9971174001693726,0.0008242489420808852,0.9962931275367737,-0.9962931275367737,0.9971174001693726,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,12644,label_Hqql,label_Hqql,0.996661901473999,0.0004130008164793253,0.9962489008903503,-0.9962489008903503,0.996661901473999,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,12583,label_Hqql,label_Hqql,0.9975195527076721,0.0013041491620242596,0.9962154030799866,-0.9962154030799866,0.9975195527076721,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,96870,label_Hqql,label_Hqql,0.9974094033241272,0.0012379850959405303,0.9961714148521423,-0.9961714148521423,0.9974094033241272,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,95818,label_Hqql,label_Hqql,0.997830331325531,0.0016613351181149483,0.9961689710617065,-0.9961689710617065,0.997830331325531,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,23939,label_Hqql,label_Hqql,0.9980257749557495,0.0018642968498170376,0.9961614608764648,-0.9961614608764648,0.9980257749557495,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,70650,label_Hqql,label_Hqql,0.9975847005844116,0.0014257770963013172,0.9961588978767395,-0.9961588978767395,0.9975847005844116,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,23395,label_Hqql,label_Hqql,0.9966505169868469,0.0005236731958575547,0.9961268305778503,-0.9961268305778503,0.9966505169868469,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,83700,label_Hqql,label_Hqql,0.9970706701278687,0.0009789916221052408,0.9960916638374329,-0.9960916638374329,0.9970706701278687,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,82112,label_Hqql,label_Hqql,0.9970113039016724,0.0009341099648736417,0.9960771799087524,-0.9960771799087524,0.9970113039016724,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,56669,label_Hqql,label_Hqql,0.9976907968521118,0.001739991013891995,0.9959508180618286,-0.9959508180618286,0.9976907968521118,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,70956,label_Hqql,label_Hqql,0.9978284239768982,0.001932803657837212,0.9958956241607666,-0.9958956241607666,0.9978284239768982,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,72878,label_Hqql,label_Hqql,0.9976515173912048,0.0017893763724714518,0.9958621263504028,-0.9958621263504028,0.9976515173912048,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,80808,label_Hqql,label_Hqql,0.9965923428535461,0.0007652452331967652,0.9958270788192749,-0.9958270788192749,0.9965923428535461,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,41945,label_Hqql,label_Hqql,0.9976896047592163,0.0018682299414649606,0.9958213567733765,-0.9958213567733765,0.9976896047592163,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,65048,label_Hqql,label_Hqql,0.996157705783844,0.0004205350414849818,0.9957371950149536,-0.9957371950149536,0.996157705783844,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,29358,label_Hqql,label_Hqql,0.9968474507331848,0.001115257735364139,0.9957321882247925,-0.9957321882247925,0.9968474507331848,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,47034,label_Hqql,label_Hqql,0.9964790940284729,0.0007709315395914018,0.995708167552948,-0.995708167552948,0.9964790940284729,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,7216,label_Hqql,label_Hqql,0.9967247843742371,0.0010252291103824973,0.9956995844841003,-0.9956995844841003,0.9967247843742371,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,52223,label_Hqql,label_Hqql,0.9974461793899536,0.0017730845138430595,0.9956731200218201,-0.9956731200218201,0.9974461793899536,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,72295,label_Hqql,label_Hqql,0.9966940879821777,0.0010368302464485168,0.9956572651863098,-0.9956572651863098,0.9966940879821777,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,4665,label_Hqql,label_Hqql,0.9959872364997864,0.0003377001849003136,0.995649516582489,-0.995649516582489,0.9959872364997864,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,40803,label_Hqql,label_Hqql,0.9976897239685059,0.0020695265848189592,0.9956201910972595,-0.9956201910972595,0.9976897239685059,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,31240,label_Hqql,label_Hqql,0.9968692660331726,0.0012688705464825034,0.9956004023551941,-0.9956004023551941,0.9968692660331726,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,96837,label_Hqql,label_Hqql,0.9970384836196899,0.0014386250404641032,0.9955998659133911,-0.9955998659133911,0.9970384836196899,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,87727,label_Hqql,label_Hqql,0.996880054473877,0.0012833690270781517,0.995596706867218,-0.995596706867218,0.996880054473877,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,50108,label_Hqql,label_Hqql,0.9963686466217041,0.000795504660345614,0.9955731630325317,-0.9955731630325317,0.9963686466217041,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,46280,label_Hqql,label_Hqql,0.9959521293640137,0.00039898647810332477,0.9955531358718872,-0.9955531358718872,0.9959521293640137,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,56433,label_Hqql,label_Hqql,0.9961211085319519,0.000622290768660605,0.9954988360404968,-0.9954988360404968,0.9961211085319519,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,50841,label_Hqql,label_Hqql,0.997703492641449,0.0022434727288782597,0.995460033416748,-0.995460033416748,0.997703492641449,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,74500,label_Hqql,label_Hqql,0.9966753721237183,0.0012281847884878516,0.9954471588134766,-0.9954471588134766,0.9966753721237183,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,37470,label_Hqql,label_Hqql,0.9970535039901733,0.0016141748055815697,0.995439350605011,-0.995439350605011,0.9970535039901733,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,82097,label_Hqql,label_Hqql,0.995934247970581,0.000528607633896172,0.9954056143760681,-0.9954056143760681,0.995934247970581,A_Hqql_correct
reports/latest/part_weaver_predict_smoke_v3_HToWW2Q1L.root,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,HToWW2Q1L,9699,label_Hqql,label_Hqql,0.9971838593482971,0.001848478801548481,0.9953354001045227,-0.9953354001045227,0.9971838593482971,A_Hqql_correct
