step,token,token_id,component,layer,head,group,base_logit,patched_logit,causal_logit_contribution,logit_rel,kl_orig_to_patch,top1_match,patched_top1_token,neuron_ids,neuron_score_sum,neuron_score_max
0, The,576,mlp_group,7,,top32_neurons,18.875,18.203125,0.671875,0.17886315286159515,0.07598291337490082,1.0, The,"[1731, 3022, 369, 2375, 2005, 3841, 2449, 3429, 4157, 4021, 186, 1304, 318, 621, 4340, 175, 2423, 771, 3219, 99, 3045, 1605, 2242, 131, 1780, 1396, 4025, 993, 3966, 3876, 1305, 3457]",17.57596144080162,2.309964179992676
0, The,576,mlp_group,8,,top32_neurons,18.875,18.171875,0.703125,0.16262273490428925,0.04665830731391907,1.0, The,"[3225, 1508, 3546, 4411, 3848, 2784, 2979, 2597, 1092, 660, 2989, 1147, 1157, 259, 508, 2537, 2135, 3884, 4676, 2587, 3035, 1362, 3716, 988, 2709, 3387, 3464, 1014, 7, 378, 2436, 2217]",14.299160599708557,1.8397763967514038
0, The,576,mlp_group,9,,top32_neurons,18.875,18.75,0.125,0.07725772261619568,0.022804468870162964,1.0, The,"[1578, 3468, 2277, 3832, 3751, 1445, 1052, 352, 1319, 2850, 3046, 2962, 2124, 2815, 4234, 307, 2240, 597, 190, 1736, 1186, 4127, 3339, 4434, 4803, 2636, 2935, 1060, 2308, 356, 2309, 2843]",12.769192427396774,0.7815045118331909
0, The,576,mlp_group,10,,top32_neurons,18.875,18.671875,0.203125,0.06854390352964401,0.015434606932103634,1.0, The,"[3738, 2759, 1827, 3978, 3238, 1460, 2023, 3897, 3141, 813, 4290, 1775, 3627, 2401, 406, 3345, 4144, 3577, 4646, 3080, 1860, 2954, 3028, 3210, 1692, 4143, 2517, 3916, 208, 933, 411, 482]",12.45130866765976,0.6308884024620056
0, The,576,mlp_group,11,,top32_neurons,18.875,18.578125,0.296875,0.0829150453209877,0.022198574617505074,1.0, The,"[2635, 3900, 2506, 3489, 3706, 1409, 4728, 1911, 2878, 1451, 2379, 1995, 2965, 2263, 126, 2403, 3096, 3599, 83, 4840, 4052, 3787, 2666, 315, 1002, 3602, 3724, 2102, 4073, 1728, 2944, 965]",15.62841048836708,1.6321202516555786
0, The,576,mlp_group,12,,top32_neurons,18.875,18.40625,0.46875,0.1452995240688324,0.0407569445669651,1.0, The,"[1762, 765, 2800, 4232, 1463, 1106, 3868, 4607, 319, 1311, 4362, 3801, 4386, 1262, 3087, 186, 4507, 3316, 3367, 4557, 2619, 1271, 3301, 4780, 529, 50, 2402, 2520, 2675, 3131, 4824, 1291]",14.642637223005295,1.6938201189041138
0, The,576,mlp_group,13,,top32_neurons,18.875,18.9375,-0.0625,0.1016010046005249,0.0162469781935215,1.0, The,"[3190, 1633, 3162, 2722, 2538, 4246, 4332, 1277, 4535, 522, 3707, 489, 531, 2092, 3835, 4324, 682, 2537, 2614, 2990, 3092, 275, 466, 609, 1862, 2116, 103, 3107, 4551, 2731, 574, 2176]",18.050843685865402,1.6886640787124634
0, The,576,mlp_group,14,,top32_neurons,18.875,18.75,0.125,0.16246026754379272,0.0277907345443964,1.0, The,"[2333, 410, 402, 4063, 4541, 3573, 2940, 184, 1198, 567, 676, 999, 641, 2322, 2804, 3980, 3351, 3550, 2730, 1988, 1985, 2041, 4658, 4130, 4722, 4860, 95, 1143, 14, 3399, 3049, 4117]",17.665457040071487,1.6341633796691895
0, The,576,mlp_group,15,,top32_neurons,18.875,18.59375,0.28125,0.11630777269601822,0.0680108591914177,1.0, The,"[4323, 2856, 4571, 561, 3360, 4663, 1980, 239, 3506, 3045, 2891, 4407, 4088, 3628, 1841, 572, 3413, 1096, 4240, 3053, 2926, 4233, 2329, 1689, 519, 1024, 1249, 689, 386, 297, 4394, 3083]",25.975128531455994,2.0958409309387207
0, The,576,mlp_group,16,,top32_neurons,18.875,18.625,0.25,0.11636488139629364,0.030760418623685837,1.0, The,"[2384, 2365, 1929, 2184, 2750, 3524, 4217, 516, 1873, 809, 2725, 3411, 4045, 3969, 3044, 4750, 3464, 3802, 1104, 897, 4113, 4261, 3511, 1561, 2387, 1650, 2744, 1785, 3700, 435, 3432, 4154]",23.083808064460754,1.2476472854614258
0, The,576,mlp_group,17,,top32_neurons,18.875,18.453125,0.421875,0.11980907618999481,0.026709027588367462,1.0, The,"[2888, 2564, 779, 3687, 4756, 2000, 4787, 2885, 408, 4821, 3690, 2366, 462, 2088, 255, 2046, 892, 3451, 3630, 3552, 2523, 987, 1375, 4310, 1309, 425, 1266, 1359, 384, 2688, 688, 3037]",24.276578187942505,1.4844897985458374
0, The,576,mlp_group,18,,top32_neurons,18.875,19.15625,-0.28125,0.08428880572319031,0.02155698463320732,1.0, The,"[3231, 1718, 2797, 178, 1956, 2984, 2504, 2653, 980, 695, 3209, 2110, 309, 2051, 150, 377, 3740, 2398, 2717, 4817, 4222, 1637, 2122, 564, 674, 1893, 130, 2643, 4557, 44, 4249, 4012]",20.119791716337204,1.302589774131775
0, The,576,mlp_group,19,,top32_neurons,18.875,18.921875,-0.046875,0.14075054228305817,0.039250653237104416,1.0, The,"[1995, 689, 1361, 4573, 308, 2556, 2580, 1628, 4579, 4508, 151, 1344, 639, 1333, 403, 2574, 4041, 185, 476, 822, 1410, 4377, 648, 2544, 4794, 3743, 3610, 3778, 3865, 4046, 665, 48]",34.90148687362671,2.4443585872650146
0, The,576,mlp_group,20,,top32_neurons,18.875,19.171875,-0.296875,0.1905607283115387,0.02728632278740406,1.0, The,"[3366, 2444, 481, 706, 999, 4283, 2858, 3003, 637, 2861, 1942, 3722, 408, 3388, 3076, 4813, 1042, 494, 3296, 1349, 4548, 3560, 93, 1756, 4177, 1333, 4514, 1894, 4595, 2933, 1927, 4024]",46.93744611740112,3.520552635192871
0, The,576,mlp_group,21,,top32_neurons,18.875,16.71875,2.15625,0.16500364243984222,0.20185893774032593,1.0, The,"[2930, 2612, 3936, 4663, 2940, 426, 3004, 3103, 1091, 2067, 1507, 566, 1414, 1791, 3152, 4160, 3658, 1335, 664, 4091, 535, 1363, 2789, 3558, 3060, 365, 682, 2164, 1804, 1571, 663, 3320]",36.63898879289627,3.934857130050659
0, The,576,mlp_group,22,,top32_neurons,18.875,18.484375,0.390625,0.27661827206611633,0.05481680855154991,1.0, The,"[1222, 3035, 1069, 23, 82, 930, 3358, 206, 57, 2765, 4271, 3967, 1834, 916, 4862, 811, 3307, 1336, 983, 762, 4232, 4159, 3099, 4461, 1888, 2343, 2270, 483, 3286, 3293, 2116, 1314]",46.416233241558075,5.237823963165283
0, The,576,mlp_group,23,,top32_neurons,18.875,18.890625,-0.015625,0.4999544024467468,0.4823037385940552,1.0, The,"[1121, 2539, 2505, 4144, 1863, 537, 900, 3383, 1341, 2788, 4861, 2607, 3111, 1874, 1926, 4484, 1843, 4392, 4284, 42, 3728, 4749, 1396, 655, 4391, 896, 2728, 1174, 362, 2964, 140, 3757]",149.7358856201172,14.17595386505127
1, sky,12884,head,3,6,,21.109375,21.046875,0.0625,0.007937277667224407,0.00015211993013508618,1.0, sky,,,
1, sky,12884,head,4,8,,21.109375,21.078125,0.03125,0.004067220725119114,1.3655444490723312e-05,1.0, sky,,,
1, sky,12884,head,11,11,,21.109375,21.09375,0.015625,0.003796276869252324,4.654960321204271e-06,1.0, sky,,,
1, sky,12884,head,16,1,,21.109375,21.09375,0.015625,0.002510175108909607,1.9064200387219898e-06,1.0, sky,,,
1, sky,12884,head,21,9,,21.109375,21.015625,0.09375,0.05605693906545639,0.0011672197142615914,1.0, sky,,,
1, sky,12884,head,23,1,,21.109375,20.671875,0.4375,0.11282117664813995,0.004960792604833841,1.0, sky,,,
1, sky,12884,head,23,4,,21.109375,21.0625,0.046875,0.028562672436237335,0.0003054958942811936,1.0, sky,,,
1, sky,12884,head,23,8,,21.109375,21.140625,-0.03125,0.021225564181804657,8.260858157882467e-05,1.0, sky,,,
1, sky,12884,mlp_group,0,,top32_neurons,21.109375,20.828125,0.28125,0.34240809082984924,0.02678558975458145,1.0, sky,"[2290, 897, 3763, 3710, 4091, 3794, 342, 629, 2700, 50, 335, 2405, 3369, 2845, 1298, 2382, 1033, 229, 4616, 3662, 2848, 3599, 3488, 1887, 2546, 3151, 401, 4162, 1625, 2467, 271, 308]",8.635681137442589,2.306591749191284
1, sky,12884,mlp_group,1,,top32_neurons,21.109375,20.984375,0.125,0.035730428993701935,0.0008079540566541255,1.0, sky,"[3861, 2874, 1017, 2662, 2130, 4262, 2810, 3794, 2844, 1253, 671, 770, 3516, 1685, 2647, 3024, 1707, 4623, 4536, 2707, 2703, 3804, 11, 3574, 3051, 1619, 2982, 3809, 583, 565, 4835, 2144]",5.520398184657097,0.5828314423561096
1, sky,12884,mlp_group,2,,top32_neurons,21.109375,21.21875,-0.109375,0.01563110575079918,0.0003657595661934465,1.0, sky,"[3218, 1630, 4665, 1411, 2387, 2073, 3177, 3593, 2329, 3586, 4243, 4861, 1570, 1976, 2987, 2570, 4172, 4339, 1781, 3122, 1649, 2800, 4163, 1448, 3520, 4456, 1576, 3210, 719, 911, 469, 2386]",7.101874738931656,0.48354026675224304
1, sky,12884,mlp_group,3,,top32_neurons,21.109375,21.09375,0.015625,0.013728235848248005,0.00011868028377648443,1.0, sky,"[4627, 2686, 4347, 2761, 2477, 1506, 1081, 3345, 3519, 2249, 1832, 2226, 2011, 1861, 3499, 2571, 4596, 1862, 206, 2493, 2673, 645, 1247, 3615, 1715, 1452, 2215, 4293, 2160, 2290, 2149, 4572]",9.582609191536903,0.6137455105781555
1, sky,12884,mlp_group,4,,top32_neurons,21.109375,21.25,-0.140625,0.023285022005438805,0.0008959262631833553,1.0, sky,"[3518, 347, 3032, 1240, 4402, 2162, 1015, 4823, 2473, 4236, 1989, 22, 671, 4418, 1077, 605, 592, 3372, 116, 4541, 4646, 1485, 4122, 1466, 1156, 4051, 2914, 606, 1231, 4377, 3851, 4084]",12.359593480825424,1.0658960342407227
1, sky,12884,mlp_group,5,,top32_neurons,21.109375,20.65625,0.453125,0.04014576971530914,0.004933311603963375,1.0, sky,"[2706, 79, 798, 4053, 956, 1378, 4773, 1601, 226, 4419, 4694, 286, 989, 2732, 3705, 2581, 4274, 2737, 1886, 194, 1801, 2862, 715, 2344, 314, 2170, 2466, 4642, 4458, 2016, 663, 4169]",8.587811902165413,0.6734147071838379
1, sky,12884,mlp_group,6,,top32_neurons,21.109375,20.9375,0.171875,0.02939755469560623,0.0023998813703656197,1.0, sky,"[248, 3856, 3645, 3788, 4584, 1590, 912, 3254, 233, 3609, 1828, 4242, 2972, 2686, 131, 4791, 1339, 2286, 378, 2925, 3418, 4811, 4425, 4454, 1055, 1340, 49, 1108, 3343, 3974, 1893, 4677]",9.635816678404808,1.4416663646697998
1, sky,12884,mlp_group,7,,top32_neurons,21.109375,20.9375,0.171875,0.023639049381017685,0.0005866166902706027,1.0, sky,"[978, 1011, 2073, 1731, 4021, 1513, 301, 2288, 3749, 1556, 2766, 1661, 4340, 3219, 3410, 3763, 354, 2447, 1305, 1283, 1804, 3227, 3567, 771, 3027, 542, 200, 4286, 2775, 3747, 281, 1394]",10.345522984862328,0.6891726851463318
1, sky,12884,mlp_group,8,,top32_neurons,21.109375,21.484375,-0.375,0.05259382352232933,0.0017664383631199598,1.0, sky,"[2412, 68, 3339, 4119, 1667, 3440, 856, 1685, 779, 392, 1299, 109, 4537, 1313, 2139, 971, 2709, 1062, 811, 3552, 1936, 2280, 2871, 1097, 2515, 1205, 3239, 2233, 2810, 1469, 4044, 2790]",10.895330742001534,1.1442099809646606
1, sky,12884,mlp_group,9,,top32_neurons,21.109375,21.078125,0.03125,0.035982895642519,0.0006076513673178852,1.0, sky,"[580, 4424, 3832, 3248, 4234, 4072, 3699, 1736, 4353, 2960, 4055, 845, 2102, 4207, 804, 387, 247, 2660, 1894, 79, 4420, 1734, 875, 4612, 2637, 3339, 3529, 3520, 3041, 1366, 3197, 2688]",12.497570157051086,0.7652967572212219
1, sky,12884,mlp_group,10,,top32_neurons,21.109375,21.015625,0.09375,0.02844734489917755,0.0007146216230466962,1.0, sky,"[595, 3738, 2023, 4087, 1442, 933, 1370, 3754, 4736, 4680, 1702, 2854, 3766, 1827, 2759, 411, 3978, 3043, 2217, 845, 1413, 2050, 4126, 2349, 4044, 4735, 4102, 2588, 457, 530, 3255, 2401]",14.703811436891556,0.8447192311286926
1, sky,12884,mlp_group,11,,top32_neurons,21.109375,21.40625,-0.296875,0.0403498113155365,0.0018806577427312732,1.0, sky,"[4052, 3599, 2965, 2308, 2846, 3706, 2506, 3232, 1529, 3676, 4274, 126, 2918, 4568, 2263, 1292, 315, 1209, 684, 1819, 15, 4809, 248, 138, 3660, 3673, 3172, 320, 4840, 1932, 4647, 3404]",15.964380472898483,1.3301960229873657
1, sky,12884,mlp_group,12,,top32_neurons,21.109375,20.828125,0.28125,0.053478218615055084,0.0016154487384483218,1.0, sky,"[319, 765, 1817, 4210, 563, 1482, 3367, 1297, 1491, 4548, 63, 251, 1879, 2032, 2998, 3467, 2451, 2740, 462, 2154, 4293, 4454, 1167, 3794, 2446, 4579, 2543, 4269, 3555, 3590, 82, 3364]",13.779321104288101,1.1412230730056763
1, sky,12884,mlp_group,13,,top32_neurons,21.109375,21.140625,-0.03125,0.06188034266233444,0.0013120095245540142,1.0, sky,"[2003, 4195, 3474, 3107, 3877, 2135, 2400, 4332, 609, 307, 2717, 2116, 2240, 489, 4171, 4246, 574, 1156, 1469, 4779, 393, 1821, 4163, 3985, 2933, 2284, 41, 3359, 2990, 103, 3460, 3654]",16.795474112033844,1.7936017513275146
1, sky,12884,mlp_group,14,,top32_neurons,21.109375,21.0,0.109375,0.06451649963855743,0.0037153325974941254,1.0, sky,"[3882, 4860, 1198, 3980, 4152, 3878, 3550, 3542, 4465, 4, 3351, 2384, 3609, 320, 3026, 402, 2705, 4091, 1929, 3197, 3689, 1390, 3149, 1985, 3604, 1332, 374, 35, 2411, 1789, 2357, 607]",14.801316797733307,1.3103718757629395
1, sky,12884,mlp_group,15,,top32_neurons,21.109375,21.59375,-0.484375,0.09125616401433945,0.023849571123719215,1.0, sky,"[2533, 1408, 3413, 2856, 3094, 540, 3083, 1192, 1024, 2751, 519, 2676, 4240, 4763, 1841, 4222, 4281, 1729, 572, 1992, 689, 1507, 2594, 185, 3334, 4750, 2098, 3518, 2878, 408, 3045, 4407]",22.749514549970627,1.5228279829025269
1, sky,12884,mlp_group,16,,top32_neurons,21.109375,21.484375,-0.375,0.07201804220676422,0.011893615126609802,1.0, sky,"[1557, 2214, 237, 2404, 1023, 3044, 1473, 3114, 4607, 10, 2308, 1129, 3411, 3819, 1006, 3754, 4352, 3337, 3490, 809, 3923, 208, 1737, 474, 1851, 2750, 3905, 2389, 1872, 1885, 435, 3226]",20.046715945005417,1.5807185173034668
1, sky,12884,mlp_group,17,,top32_neurons,21.109375,21.734375,-0.625,0.11366207897663116,0.007057872135192156,1.0, sky,"[2899, 899, 2786, 2888, 2839, 4482, 255, 1407, 4050, 644, 1841, 400, 1309, 1392, 2620, 3303, 3114, 1095, 45, 3284, 3115, 488, 2046, 3364, 1459, 3638, 2506, 226, 2946, 987, 2360, 4728]",23.806366741657257,1.5823557376861572
1, sky,12884,mlp_group,18,,top32_neurons,21.109375,21.40625,-0.296875,0.08068731427192688,0.0035438365302979946,1.0, sky,"[2042, 191, 4413, 4754, 965, 22, 4244, 993, 758, 2627, 564, 150, 2835, 3997, 3577, 3493, 2865, 1256, 346, 3390, 661, 1045, 4694, 2866, 3537, 3828, 4738, 3777, 3653, 969, 3340, 3076]",24.017675518989563,1.9130587577819824
1, sky,12884,mlp_group,19,,top32_neurons,21.109375,20.15625,0.953125,0.10275185108184814,0.017569798976182938,1.0, sky,"[2958, 1361, 3172, 2972, 639, 3753, 93, 3038, 648, 4716, 3247, 4249, 1017, 4329, 3360, 1237, 2286, 4502, 2524, 4041, 2493, 3570, 1801, 2812, 4418, 3740, 1410, 847, 2010, 3421, 768, 4480]",33.784153521060944,2.6067380905151367
1, sky,12884,mlp_group,20,,top32_neurons,21.109375,20.84375,0.265625,0.11638803035020828,0.007813524454832077,1.0, sky,"[2760, 3803, 3221, 1140, 1226, 4813, 2895, 1918, 1112, 637, 1711, 2289, 309, 1942, 1740, 1186, 4417, 473, 4393, 4597, 408, 4315, 3321, 499, 2722, 2814, 494, 4492, 4029, 2364, 810, 57]",43.96926122903824,3.6762301921844482
1, sky,12884,mlp_group,21,,top32_neurons,21.109375,21.640625,-0.53125,0.1359180212020874,0.009725588373839855,1.0, sky,"[2930, 3706, 1414, 3936, 3740, 3004, 445, 4424, 426, 3119, 4663, 2852, 2003, 1312, 2884, 2940, 1997, 1326, 3938, 3036, 1985, 3437, 4313, 2065, 364, 2489, 3529, 832, 4024, 2832, 2274, 4258]",53.749828815460205,3.3177316188812256
1, sky,12884,mlp_group,22,,top32_neurons,21.109375,20.5625,0.546875,0.1531713455915451,0.02670903317630291,1.0, sky,"[82, 2763, 3035, 2999, 2808, 1069, 4364, 1222, 3797, 3027, 1904, 3420, 1605, 887, 2540, 613, 4486, 1606, 4125, 4753, 2169, 2414, 3154, 1336, 2172, 4768, 2300, 3293, 1602, 2734, 1834, 2903]",62.091121554374695,4.621333599090576
1, sky,12884,mlp_group,23,,top32_neurons,21.109375,16.0,5.109375,0.5166686177253723,0.17200514674186707,1.0, sky,"[1121, 537, 4391, 2607, 3383, 4484, 1341, 2539, 4861, 470, 2505, 4371, 1396, 1174, 4284, 681, 4359, 2345, 2665, 3191, 1863, 42, 2228, 2337, 1731, 2718, 4452, 3935, 518, 3748, 4069, 880]",131.80225014686584,12.389474868774414
2, appears,7952,head,3,6,,23.375,23.375,0.0,0.009537884965538979,0.00010031976853497326,1.0, appears,,,
2, appears,7952,head,4,8,,23.375,23.375,0.0,0.005572592839598656,4.67897261842154e-05,1.0, appears,,,
2, appears,7952,head,11,11,,23.375,23.375,0.0,0.002298592822626233,1.662505565036554e-05,1.0, appears,,,
2, appears,7952,head,16,1,,23.375,23.375,0.0,0.002612814772874117,6.7669316194951534e-06,1.0, appears,,,
2, appears,7952,head,21,9,,23.375,22.875,0.5,0.1078142374753952,0.0036455728113651276,1.0, appears,,,
2, appears,7952,head,23,1,,23.375,22.5625,0.8125,0.14829815924167633,0.02344297245144844,1.0, appears,,,
2, appears,7952,head,23,4,,23.375,23.203125,0.171875,0.08634776622056961,0.0007038825424388051,1.0, appears,,,
2, appears,7952,head,23,8,,23.375,23.359375,0.015625,0.02160128578543663,0.00021764816483482718,1.0, appears,,,
2, appears,7952,mlp_group,0,,top32_neurons,23.375,23.234375,0.140625,0.0733913704752922,0.007765782531350851,1.0, appears,"[1784, 2255, 783, 3248, 1393, 335, 1138, 4713, 2199, 3407, 2859, 1968, 2584, 3210, 2230, 3568, 720, 465, 2128, 1615, 543, 2845, 4219, 904, 2965, 874, 1122, 1686, 2203, 4809, 1609, 726]",13.804441779851913,0.8538550138473511
2, appears,7952,mlp_group,1,,top32_neurons,23.375,23.234375,0.140625,0.03875550255179405,0.0019570542499423027,1.0, appears,"[1374, 4600, 1826, 3175, 110, 1662, 3799, 2804, 1118, 429, 1031, 139, 2947, 2939, 2150, 2029, 1451, 237, 2223, 3218, 1801, 2649, 1441, 3794, 1877, 3673, 63, 671, 2884, 1850, 3545, 62]",8.999009042978287,1.1101101636886597
2, appears,7952,mlp_group,2,,top32_neurons,23.375,23.375,0.0,0.02360377460718155,0.0001993410987779498,1.0, appears,"[2060, 4069, 1226, 297, 1458, 4708, 1218, 2850, 279, 1025, 3559, 648, 3579, 1116, 4722, 3487, 3047, 3429, 273, 624, 1913, 4287, 4045, 225, 3328, 4011, 2847, 11, 1916, 2693, 1066, 3277]",8.006630897521973,0.5759533047676086
2, appears,7952,mlp_group,3,,top32_neurons,23.375,23.078125,0.296875,0.07158391177654266,0.006421840749680996,1.0, appears,"[3212, 4626, 4106, 1428, 3177, 2210, 1832, 2673, 2768, 116, 2871, 4060, 2906, 1431, 1927, 97, 1474, 3724, 160, 3348, 910, 1919, 1012, 365, 4163, 964, 1393, 3681, 3984, 1245, 820, 2247]",13.991926088929176,2.801204204559326
2, appears,7952,mlp_group,4,,top32_neurons,23.375,23.5625,-0.1875,0.046005912125110626,0.0015184666262939572,1.0, appears,"[1180, 1588, 2413, 854, 405, 4238, 4128, 2129, 2194, 782, 4329, 4439, 3381, 2256, 1674, 3584, 2869, 1013, 2600, 312, 2444, 1987, 3489, 3838, 4782, 3724, 3161, 1989, 1877, 410, 4539, 2855]",17.200993239879608,2.1395320892333984
2, appears,7952,mlp_group,5,,top32_neurons,23.375,22.78125,0.59375,0.08584900945425034,0.028347838670015335,1.0, appears,"[4074, 926, 353, 2649, 3232, 2521, 1230, 2819, 2398, 2218, 79, 1335, 145, 3459, 956, 1522, 1515, 2706, 3089, 3248, 4077, 965, 2456, 164, 378, 842, 4368, 1637, 718, 421, 1347, 4396]",17.596551448106766,1.996364951133728
2, appears,7952,mlp_group,6,,top32_neurons,23.375,23.1875,0.1875,0.06734173744916916,0.004524687770754099,1.0, appears,"[2132, 4541, 1579, 1513, 4634, 1185, 4778, 2573, 2148, 4548, 378, 2069, 3841, 515, 4250, 2036, 4625, 1590, 3075, 491, 4645, 1237, 3766, 3871, 1749, 2670, 3022, 2004, 4556, 2608, 1808, 588]",19.1972873210907,1.329307198524475
2, appears,7952,mlp_group,7,,top32_neurons,23.375,23.0625,0.3125,0.05682992935180664,0.00503191165626049,1.0, appears,"[4642, 1672, 4360, 2856, 3038, 650, 2638, 2040, 2472, 3126, 4527, 3472, 691, 4286, 200, 637, 3844, 1098, 2429, 3199, 1613, 3731, 4362, 1591, 1234, 1950, 4408, 301, 27, 2733, 1545, 238]",14.109711706638336,0.7685990929603577
2, appears,7952,mlp_group,8,,top32_neurons,23.375,23.390625,-0.015625,0.04144516587257385,0.0007510556024499238,1.0, appears,"[3298, 4579, 1068, 3079, 4792, 2057, 759, 7, 2811, 250, 4663, 1532, 2872, 3548, 1290, 4419, 3612, 2196, 385, 1991, 4037, 381, 2142, 4703, 4788, 4188, 267, 3151, 1254, 4423, 4727, 4247]",10.553518176078796,0.8763107061386108
2, appears,7952,mlp_group,9,,top32_neurons,23.375,23.65625,-0.28125,0.0357479453086853,0.004398862831294537,1.0, appears,"[2280, 4484, 2632, 422, 1827, 1122, 2135, 3836, 190, 1913, 3267, 4425, 4305, 145, 3568, 4407, 3514, 3202, 1676, 2076, 382, 4220, 159, 4131, 3975, 875, 2855, 3355, 4692, 2025, 4088, 2309]",12.005749970674515,0.7591646909713745
2, appears,7952,mlp_group,10,,top32_neurons,23.375,23.5,-0.125,0.029565218836069107,0.0010960365179926157,1.0, appears,"[3888, 3777, 4535, 1676, 2121, 2881, 3716, 3149, 2052, 2709, 3159, 530, 1694, 2976, 3911, 742, 1137, 632, 3643, 321, 4552, 4044, 2764, 1279, 4797, 320, 4590, 277, 3710, 4143, 2557, 4736]",9.856048107147217,0.4307330846786499
2, appears,7952,mlp_group,11,,top32_neurons,23.375,23.015625,0.359375,0.03519810363650322,0.0031831455416977406,1.0, appears,"[2846, 3706, 1366, 2594, 4063, 2506, 4311, 1911, 2263, 2363, 402, 2666, 289, 583, 2600, 1816, 2308, 2909, 3376, 72, 643, 4860, 221, 1707, 2379, 3102, 315, 294, 93, 3436, 3158, 2290]",11.493224829435349,0.7419087886810303
2, appears,7952,mlp_group,12,,top32_neurons,23.375,22.96875,0.40625,0.04976744204759598,0.005577479489147663,1.0, appears,"[4340, 765, 3367, 1072, 319, 4061, 1565, 2268, 2251, 1575, 2177, 1127, 202, 3708, 2014, 563, 2740, 4154, 2760, 4184, 3627, 2453, 2779, 2103, 2154, 4548, 1589, 630, 460, 4454, 186, 3944]",10.49773208796978,0.5351024866104126
