objective,head_id,pair_role,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,A_write_dot_grad,C_write_dot_grad,D_write_dot_grad,B_minus_A_write,B_minus_C_write,B_value_norm,B_context_grad_norm,support_score
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-CLS,0.0,0.0,0.0,0.8323215842247009,0.0,0.0,-0.8323215842247009,0.0,0.0,0.0,0.41616079211235046
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,muon<-muon,0.09683825168758631,-0.21087430324405432,0.21087430324405432,0.0,0.0,0.0,-0.21087430324405432,-0.21087430324405432,84.26721668243408,0.02773369592614472,0.36903003067709506
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-muon,0.0831271215075893,-0.1809188803849143,0.19474200246207016,0.0009537019844477376,-0.5194172128637243,0.3178957326204649,-0.18187258236936205,0.33849833247881,62.581592968532014,0.03534546255001,0.32054067218511284
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-electron,0.06588579561900008,-0.17286534700542688,0.178034704093906,0.0,0.0,0.0,-0.17286534700542688,-0.17286534700542688,65.27142559398304,0.022045645185492256,0.30380669653161685
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-muon,0.09805907309055328,-0.14223901787772775,0.15790704963728786,0.023826627410016954,-0.28219974951611626,0.18098768343528113,-0.1660656452877447,0.1399607316383885,67.38436365127563,0.02773369662463665,0.26474860293092206
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,electron<-electron,0.06884300336241722,-0.1232408529613167,0.12469057575799525,0.0,0.0,0.0,-0.1232408529613167,-0.1232408529613167,56.78032302856445,0.0185214567463845,0.21603392338147387
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,CLS<-muon,0.06910000265842038,-0.1221682328780714,0.12288795538812078,0.0,0.0,0.0,-0.1221682328780714,-0.1221682328780714,54.9178785596575,0.027239214229796613,0.2139743381641373
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,electron<-electron,0.07752852328121662,-0.09309420315548778,0.11804406670853496,0.01230292705198129,-0.684823551774025,0.23650027066469193,-0.10539713020746906,0.5917293486185372,52.87771821022034,0.02013780944980681,0.17530378493635604
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,CLS<-electron,0.05650031350722367,-0.08946248701117425,0.09099018451524898,0.0,0.0,0.0,-0.08946248701117425,-0.08946248701117425,44.16955687782981,0.01950758204541423,0.1569412766455736
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-muon,0.06979761508825634,-0.08294806972844526,0.09262095327721909,0.018112334966038663,-0.19769706022149572,0.15476783361685062,-0.10106040469448392,0.11474899049305046,45.270533970424104,0.027239215028073107,0.156633510394992
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-photon,0.03875540362464057,-0.05900948577457004,0.17557654115888807,0.0012469837780703199,-0.015418495051562786,0.0009840479120612144,-0.06025646955264036,-0.043590990723007254,5.651437547471788,0.008480806110633744,0.13303185584061225
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-photon,0.03875540362464057,-0.05900948246320089,0.17557653784751892,0.0,0.0,0.0,-0.05900948246320089,-0.05900948246320089,5.651437547471788,0.008480806110633744,0.13240835815668106
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-CLS,0.0,0.0,0.0,0.262007474899292,0.0,0.0,-0.262007474899292,0.0,0.0,0.0,0.131003737449646
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-electron,0.06463670899922197,-0.06438038049435074,0.08917472486130217,0.008041862334886735,-0.3670973045647972,0.18080792017281055,-0.07242224282923748,0.3027169240704465,42.52119671214711,0.022045646032149143,0.12288518312429503
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,0.0,0.0,0.0,0.23745010793209076,0.0,0.0,-0.23745010793209076,0.0,0.0,0.0,0.11872505396604538
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,electron<-electron,0.25000000000000033,0.02289875783026216,0.02289875783026221,-0.11315242283874088,-2.3371267693689403e-22,-2.443699677987258e-13,0.13605118066900304,0.02289875783026216,3.2317887246608734,0.028424200136214495,0.09664903762232922
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,electron<-electron,0.07333787716925144,-0.04299079941119999,0.056545292609371245,0.020096776123763347,-0.2888393118977547,0.13053278364241122,-0.06308757553496333,0.2458485124865547,39.48545789718628,0.0185214567463845,0.08867091033102446
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,0.0,0.0,0.0,0.17537416517734528,0.0,0.0,-0.17537416517734528,0.0,0.0,0.0,0.08768708258867264
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-charged_hadron,0.04189242030444898,0.04529540554473275,0.05054054566119846,-0.005641902295442728,0.004073860840155528,0.0023153863019413417,0.05093730784017548,0.04122154470457722,2.60077586926912,0.0080344478942846,0.08339919588012011
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-charged_hadron,0.04189242030444898,0.045295405152596925,0.05054054605333429,0.0,0.0,0.0,0.045295405152596925,0.045295405152596925,2.60077586926912,0.0080344478942846,0.08057824424222897
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,CLS<-electron,0.18181818181948553,0.01665364205838919,0.01665364205838923,-0.08371179635551843,-5.944009940190023e-21,-1.8798703019718986e-13,0.10036543841390762,0.01665364205838919,2.883064378391613,0.028551660139452328,0.0709997717799403
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,electron<-CLS,0.07409857958555222,-0.03209502715617418,0.03209502715617418,0.02699690319423098,0.0,0.0,-0.059091930350405164,-0.03209502715617418,64.16429901123047,0.01980482041835785,0.06966474912042031
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-CLS,0.0691987439058721,-0.030005818931385875,0.030005818931385875,0.029988819944264833,0.0,0.0,-0.05999463887565071,-0.030005818931385875,64.16429901123047,0.021765065845102072,0.0675045931020577
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-CLS,0.0,0.0,0.0,0.13444013893604279,0.0,0.0,-0.13444013893604279,0.0,0.0,0.0,0.06722006946802139
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,muon<-CLS,0.064298908226192,-0.027916610706597567,0.027916610706597567,0.032550237723626196,0.0,0.0,-0.06046684843022376,-0.027916610706597567,64.16429901123047,0.023725311271846294,0.06512918759835884
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,CLS<-electron,0.06358815594152971,-0.02811400130899115,0.04441478907723318,0.017791695022010987,-0.14027839107438922,0.09944607921016331,-0.04590569633100214,0.11216438976539807,33.00874259255149,0.019507582384076984,0.062170546743800514
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-electron,0.0,0.0,0.0,-0.11561646312475204,0.015017036348581314,0.0,0.11561646312475204,-0.015017036348581314,0.0,0.0,0.05780823156237602
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,electron<-CLS,0.04365495592355728,-0.02660007495433092,0.02660007495433092,0.021238938410533592,0.0,0.0,-0.04783901336486451,-0.02660007495433092,66.55604553222656,0.026077616028487682,0.05716960037534591
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,photon<-electron,0.0,0.0,0.0,-0.10580287873744965,0.0,0.0,0.10580287873744965,0.0,0.0,0.0,0.05290143936872482
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,photon<-neutral_hadron,0.0436425336769649,0.02548960702759879,0.03554426612598555,-0.010743381455540657,0.0006405202439054847,0.002764797148605188,0.036232988483139446,0.024849086783693304,7.258740561349051,0.021807787141629627,0.0524921678006649
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-CLS,0.042229581624269485,-0.023660131031647325,0.023660131031647325,0.019622981126303785,0.0,0.0,-0.04328311215795111,-0.023660131031647325,66.55604553222656,0.027944630943238735,0.05121671986853471
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,0.0,0.0,0.0,0.10108811222016811,0.0,0.0,-0.10108811222016811,0.0,0.0,0.0,0.05054405611008406
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,photon<-photon,0.03661720703045527,-0.025246957110034093,0.04804030474689272,0.0,0.0,0.0,-0.025246957110034093,-0.025246957110034093,4.370194964938694,0.00452936864975426,0.04988051185177432
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-photon,0.03661720785829756,-0.02524695959356096,0.048040306402577296,-0.002944042059508237,-0.0003464788314886391,0.0005179891983668009,-0.022302917534052724,-0.02490048076207232,4.370194964938694,0.004529368856714832,0.048408494961231646
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,muon<-muon,0.2500000000275591,-0.00198002625012573,0.023214614952562777,-0.08131800720002502,-3.2394158634525276e-21,-1.0120373712972155e-13,0.07933798094989929,-0.00198002625012573,4.093302875757217,0.03922996297478676,0.047452670463216065
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,muon<-CLS,0.04550107242539525,-0.019305992405861616,0.019305992405861616,0.02717412984929979,0.0,0.0,-0.046480122255161405,-0.019305992405861616,42.499664306640625,0.022502440959215164,0.04737255163490772
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,photon<-neutral_hadron,0.0436425336769649,0.025489605431045805,0.035544268254722865,0.0,0.0,0.0,0.025489605431045805,0.025489605431045805,7.258740561349051,0.021807787141629627,0.047120475210249424
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,muon<-CLS,0.04080420732498169,-0.020720187108963728,0.020720187108963728,0.019714874448254704,0.0,0.0,-0.04043506155721843,-0.020720187108963728,66.55604553222656,0.029811645857989788,0.046117764664813876
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,electron<-CLS,0.0527122188359499,-0.018455118872225285,0.018455118872225285,0.027245756005868316,0.0,0.0,-0.0457008748780936,-0.018455118872225285,42.499664306640625,0.018071064725518227,0.045919336029328406
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,electron<-electron,0.047950214706361294,-0.01097243488766253,0.011217992752790451,0.05328636554380258,-0.012804489955306054,0.014464810397475958,-0.06425880043146512,0.0018320550676435236,20.841156721115112,0.013696507783606648,0.0459063332915927
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,CLS<-CLS,0.049106645630672574,-0.01888055563904345,0.01888055563904345,0.02482540818164125,0.0,0.0,-0.0437059638206847,-0.01888055563904345,42.499664306640625,0.020286752842366695,0.045453676459146664
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,muon<-muon,0.06287143053486943,-0.015291397110559046,0.015291397110559046,0.03659972362220287,-0.012322389003303316,0.01624123550330599,-0.05189112073276192,-0.0029690081072557307,32.011958837509155,0.020065766060724854,0.04505980675457977
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,muon<-muon,0.05558549636043608,-0.024273650022223592,0.024273650022223592,0.0,0.0,0.0,-0.024273650022223592,-0.024273650022223592,53.55455684661865,0.02151862345635891,0.042478887538891286
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.03983676557739576,-0.018260220686594646,0.019765387599666912,0.01758323423564434,-0.33837828040122986,0.0,-0.03584345492223899,0.3201180597146352,16.757147471110027,0.008486926555633545,0.04112329504763087
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,photon<-neutral_hadron,0.14285714285980863,-0.023167226995601364,0.023167226995879874,3.6197357611289505e-11,-1.845345057316372e-12,-8.83758884125668e-17,-0.023167227031798722,-0.02316722699375602,1.0257232529776437,0.015503414507423128,0.04054264726047069
B_tbl_minus_hqql,mod.cls_blocks.1.attn.h3,photon<-neutral_hadron,0.14285714285980863,-0.02316722486686405,0.023167224867142563,0.0,0.0,0.0,-0.02316722486686405,-0.02316722486686405,1.0257233210972376,0.015503414507423128,0.040542643517081714
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-electron,0.06660097532651642,0.00350242943121967,0.01467767604415051,-0.06077226556160233,0.009985852197536992,0.011897211930213066,0.064274694992822,-0.006483422766317322,27.31505550037731,0.018348194658756256,0.0393091959386683
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,muon<-muon,0.060449608601629734,-0.018734649347607046,0.018734649347607046,0.013039548357483,-0.019008250596622627,0.025171833112835884,-0.031774197705090046,0.0002736012490155808,41.60701370239258,0.02151862345635891,0.03930541053705383
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,CLS<-muon,0.14285714287358936,-0.0011314435714752497,0.01326549425864197,-0.07016741010981302,-0.043583378195766236,-8.674612839325542e-14,0.06903596653833777,0.042451934624290984,3.3937602383749828,0.043012925290635655,0.038965800405304625
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,photon<-electron,0.0,0.0,0.0,0.07223918288946152,0.0,0.0,-0.07223918288946152,0.0,0.0,0.0,0.03611959144473076
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h1,muon<-muon,0.037836176343262196,-0.020365893142297864,0.020365893142297864,0.0,0.0,0.0,-0.020365893142297864,-0.020365893142297864,55.09364318847656,0.026602722005918622,0.03564031299902126
signed_hqql_tbl,mod.cls_blocks.1.attn.h2,neutral_hadron<-electron,0.0,0.0,0.0,-0.06776348501443863,-1.601681469765026e-05,0.0,0.06776348501443863,1.601681469765026e-05,0.0,0.0,0.033881742507219315
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,muon<-electron,0.037898916751146317,0.01875154223913948,0.019308057924111683,0.0,0.07644212828017771,0.005031622480601072,0.01875154223913948,-0.05769058604103823,20.977652231852215,0.02097206749022007,0.03295432783973714
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,0.03983676557739576,-0.018260220686594646,0.019765387599666912,0.0,0.0,0.0,-0.018260220686594646,-0.018260220686594646,16.757147471110027,0.008486926555633545,0.0323316779298087
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-charged_hadron,0.042194407237203496,0.016487633711413333,0.017808729488598674,-0.004517292747130761,0.005190493968816904,-0.0012306670347849529,0.021004926458544092,0.011297139742596428,2.4134864807128906,0.004290981022150893,0.031442279312835046
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,photon<-muon,0.07914908789098263,-0.017714810092002153,0.017714810092002153,0.0,0.0036087732296437025,-0.00043839492718689144,-0.017714810092002153,-0.021323583321645856,20.114267826080322,0.03241134341806173,0.03100091766100377
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h1,photon<-muon,0.07914909534156322,-0.01771480357274413,0.01771480357274413,0.0,0.0,0.0,-0.01771480357274413,-0.01771480357274413,20.11426591873169,0.03241134341806173,0.03100090625230223
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,CLS<-muon,0.04890186166656869,-0.007639529150245445,0.009836353261822037,0.03363004761437575,-0.008999486342266513,0.013746255476559912,-0.041269576764621195,0.0013599571920210676,24.063833509172714,0.019823915059013025,0.03073340584801155
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,CLS<-electron,0.050320091572674835,-0.004105202853679657,0.012639254162257368,0.04186410348417915,0.0009231144795194268,0.01086969618112422,-0.045969306337858805,-0.005028317333199084,19.631005720658735,0.014218346469781616,0.0302496695631734
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,muon<-muon,0.08330378821119666,-0.0112688310618978,0.019102872611256316,-0.03809063613880426,-0.015866164402622316,0.019804552098018274,0.026821805076906458,0.004597333340724517,46.87656235694885,0.02660272247157991,0.029455451753165107
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,photon<-charged_hadron,0.04219440410011693,0.01648763253500587,0.01780872792005539,0.0,0.0,0.0,0.01648763253500587,0.01648763253500587,2.4134865810996606,0.004290980826082982,0.029183630782522653
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,electron<-electron,0.0773642472922802,-0.002215987871750258,0.01294128283916507,-0.04967506436838044,-0.016183868632651865,0.01475785467773676,0.047459076496630184,0.013967880760901608,29.69158172607422,0.017364242346957326,0.029180846829856617
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h7,muon<-muon,0.04793635196983814,-0.016101617249660194,0.016101617249660194,0.0,0.0,0.0,-0.016101617249660194,-0.016101617249660194,35.6031653881073,0.020065766526386142,0.02817783018690534
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,electron<-electron,0.047117248410359025,-0.015461522561963648,0.015461522561963648,0.0,0.0,0.0,-0.015461522561963648,-0.015461522561963648,35.531829833984375,0.014655464561656117,0.027057664483436383
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,muon<-electron,0.03255549445748329,0.01505811931565404,0.01653781657417615,0.0,0.052389256190508604,-0.00047853216528892517,0.01505811931565404,-0.037331136874854565,15.288414001464844,0.016730966046452522,0.026721633117025096
signed_hqql_tbl,mod.cls_blocks.1.attn.h7,electron<-CLS,0.5231751333922148,-0.016097149113193154,0.016097149113193154,-0.027498301010609794,0.0,0.0,0.01140115189741664,-0.016097149113193154,3.1385265588760376,0.025327135808765888,0.025822012340199763
signed_hqql_tbl,mod.cls_blocks.0.attn.h7,muon<-electron,0.05663976321617762,0.014207415903608004,0.01642928458750248,0.0,0.044497287773992866,-0.00024768116418272257,0.014207415903608004,-0.030289871870384864,16.4039363861084,0.015609916299581528,0.025418445002287626
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h1,CLS<-muon,0.03856440573664648,-0.01419484057363921,0.014885399116402758,0.0,0.0,0.0,-0.01419484057363921,-0.01419484057363921,39.282568727220806,0.026583855705601827,0.025013610639559505
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,CLS<-muon,0.047483790516188104,-0.008759633407212928,0.012651394418623698,0.016984455248651404,-0.013490453546789164,0.02126137676116611,-0.025744088655864333,0.004730820139576236,29.260704721723283,0.02183459938636848,0.024794526339801018
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,electron<-electron,0.05201387405395508,-0.010723463725298643,0.010723463725298643,0.0116847757405291,-0.017599898856133223,0.023524061776697636,-0.02240823946582774,0.0068764351308345795,23.927244186401367,0.014655465492978692,0.024608449389537174
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,neutral_hadron<-CLS,0.0,0.0,0.0,0.04904371127486229,0.0,0.0,-0.04904371127486229,0.0,0.0,0.0,0.024521855637431145
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h1,electron<-electron,0.03228434384800494,-0.013711911742575467,0.014745404128916562,0.0,0.0,0.0,-0.013711911742575467,-0.013711911742575467,38.103793144226074,0.01736424141563475,0.02425421864609234
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-photon,0.02183916362432333,-0.0022968232918244144,0.004266812251164363,-0.04406663775444031,0.0484902560710907,0.0,0.04176981446261589,-0.050787079362915113,1.6931046705979567,0.0023762318663872206,0.024248433585923452
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,neutral_hadron<-charged_hadron,0.027954830842859605,-0.0023730906712658264,0.004761545644963489,-0.043427838520570236,0.02785017192363739,0.0,0.04105474784930441,-0.030223262594903214,1.2142773235545439,0.0018171184860608157,0.024090851007158902
signed_hqql_tbl,mod.cls_blocks.1.attn.h3,charged_hadron<-muon,0.0,0.0,0.0,-0.047866215929389,0.0,0.0,0.047866215929389,0.0,0.0,0.0,0.0239331079646945
signed_hqql_tbl,mod.cls_blocks.1.attn.h0,muon<-electron,0.1655864119529724,0.012553893417740861,0.01378609201249977,0.0,0.0022872991876283777,0.0009433631785213947,0.012553893417740861,0.010266594230112483,1.5692358414332073,0.02750018487373988,0.022277363129736234
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,CLS<-muon,0.04470429812291903,-0.011924776024118598,0.01581653828699408,0.0,0.0,0.0,-0.011924776024118598,-0.011924776024118598,36.08787202835083,0.02183459951941456,0.02184129860792642
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,CLS<-charged_hadron,0.028295582036177318,0.008612893948641917,0.011234370262051622,-0.012063206100461663,0.010768415495515504,-0.0037446534547179227,0.020676100049103578,-0.002155521546873587,1.5349176088968912,0.002624854810225467,0.02175953653870661
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h6,photon<-muon,0.05750660598278046,-0.012200945755466819,0.012200945755466819,0.0,0.0,0.0,-0.012200945755466819,-0.012200945755466819,19.38811206817627,0.040764317847788334,0.021351655072066933
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,photon<-muon,0.057506607845425606,-0.012200945289805532,0.012200945289805532,0.0,0.004069641698151827,-0.0025512652937322855,-0.012200945289805532,-0.01627058698795736,19.388110160827637,0.04076431971043348,0.02135165425715968
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-electron,0.030258537580569584,0.012189813268681368,0.012189813268681368,0.0,0.10281281522475183,-0.0021714852191507816,0.012189813268681368,-0.09062300195607047,14.90380605061849,0.027133210251728695,0.02133217322019239
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,muon<-charged_hadron,0.032558086845609874,0.010837259143590927,0.012230604390303294,-0.003075632452964783,0.017679691076451957,-0.00729983319406924,0.013912891596555711,-0.006842431932861029,1.8489058600531685,0.0028269571148686937,0.02085135603944461
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,CLS<-muon,0.06454589696867126,-0.008996520050069583,0.014163673763895141,-0.025227951584383845,-0.013954462173084417,0.016912702522988963,0.016231431534314264,0.004957942123014834,34.58709464754377,0.02658385623778616,0.0206531542582005
signed_hqql_tbl,mod.cls_blocks.0.attn.h6,muon<-electron,0.03758889933427175,0.01155746029689908,0.012066779658198357,0.0,0.07627158518880606,-0.0017501887632533908,0.01155746029689908,-0.06471412489190698,15.737501780192057,0.022137250751256943,0.02035288535989821
signed_hqql_tbl,mod.cls_blocks.1.attn.h6,electron<-electron,0.2503235338964771,-0.0019281360216394927,0.0019281653660753184,-0.03727271076705721,-5.408122759112812e-07,-3.6746430898386027e-06,0.03534457474541772,-0.0019275952093635814,2.2365019023418427,0.01652797288261354,0.02008246473586718
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,CLS<-electron,0.038692092057317495,-0.010779300884513015,0.012210652623748914,0.0,0.0,0.0,-0.010779300884513015,-0.010779300884513015,28.711424827575684,0.015221510082483292,0.01922161448270675
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h0,photon<-muon,0.05811798945069313,0.010467017069458961,0.010467017069458961,0.0,0.0,0.0,0.010467017069458961,0.010467017069458961,18.051353454589844,0.02502430323511362,0.018317279871553183
signed_hqql_tbl,mod.cls_blocks.0.attn.h0,photon<-muon,0.05811798945069313,0.010467012878507376,0.010467012878507376,0.0,0.0012809637701138854,-0.0022013613488525152,0.010467012878507376,0.00918604910839349,18.05135154724121,0.02502430323511362,0.018317272537387908
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,muon<-charged_hadron,0.0332474559545517,0.010220716231399113,0.011853204088078604,0.0,0.0,0.0,0.010220716231399113,0.010220716231399113,1.8332256529066298,0.00282695684581995,0.01829437536911832
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,0.03553300987015355,0.009683582036676904,0.013649879565972061,0.0,0.0,0.0,0.009683582036676904,0.009683582036676904,8.13975676050726,0.011886134497680754,0.01793784294650837
signed_hqql_tbl,mod.cls_blocks.0.attn.h2,muon<-photon,0.03931515906230513,0.0057753675493849325,0.00816283000251615,-0.013588416036860696,-0.0045499381005436506,-0.002649026664180888,0.019363783586245627,0.010325305649928583,1.8933798778487976,0.002383980473660561,0.017497966843136783
signed_hqql_tbl,mod.cls_blocks.1.attn.h6,CLS<-electron,0.18205347919823323,-0.0014022807430125602,0.0014023020844318738,-0.03247065616332376,-3.0045126476229995e-07,-2.82664853064512e-06,0.031068375420311198,-0.001401980291747798,2.007584073326804,0.016551828519864517,0.017287043974276127
signed_hqql_tbl,mod.cls_blocks.0.attn.h1,neutral_hadron<-CLS,0.0,0.0,0.0,0.0343620628118515,0.0,0.0,-0.0343620628118515,0.0,0.0,0.0,0.01718103140592575
B_tbl_minus_hqql,mod.cls_blocks.0.attn.h1,CLS<-electron,0.02947707810777832,-0.009319674663526133,0.011548951369398062,0.0,0.0,0.0,-0.009319674663526133,-0.009319674663526133,31.070726914839312,0.018348193642767994,0.016866749837638716
signed_hqql_tbl,mod.cls_blocks.0.attn.h3,neutral_hadron<-electron,0.0,0.0,0.0,-0.031004419550299644,0.021240094676613808,0.0,0.031004419550299644,-0.021240094676613808,0.0,0.0,0.015502209775149822
signed_hqql_tbl,mod.cls_blocks.1.attn.h7,CLS<-CLS,0.34021081117180074,-0.010323432448736014,0.010323638154709158,-0.015481686424889674,0.0,0.0,0.0051582539761536594,-0.010323432448736014,3.0358574986457825,0.028278552927076817,0.015483468975490133
signed_hqql_tbl,mod.cls_blocks.0.attn.h4,electron<-charged_hadron,0.02179682101171041,0.003214573218804045,0.004879706683232612,-0.01851750531369039,0.00684711987436828,-0.003917740552987851,0.021732078532494436,-0.003632546655564235,1.1472013217886698,0.0016608502639015926,0.015300539155859416
