objective,module,head,head_id,pair_role,analysis_group,mean_A,mean_write_dot_grad,mean_abs_write_dot_grad,mean_context_grad_norm,mean_value_norm,n_links
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,C_Tbl_correct,0.04647731577808207,0.014467907222834501,0.06392177533019673,0.011223561215129766,24.544882687655363,0.6875
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,muon<-CLS,A_Hqql_correct,0.08675595000386238,0.06316451355814934,0.06316451355814934,0.03261006157845259,102.39976501464844,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-CLS,B_Hqql_to_Tbl,0.07389615227778752,-0.06194854403535525,0.06194854403535525,0.024937903508543968,152.1468505859375,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,photon<-muon,A_Hqql_correct,0.08921195566654205,-0.06089906208217144,0.06089906208217144,0.04919428192079067,27.435952186584473,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,photon<-electron,A_Hqql_correct,0.11662115156650543,-0.057397983968257904,0.057397983968257904,0.04964389652013779,23.19601058959961,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,charged_hadron<-electron,A_Hqql_correct,0.1014012023806572,-0.0554965411623319,0.0554965411623319,0.0334949754178524,15.436457316080729,0.1875
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,electron<-electron,A_Hqql_correct,0.9999959468841553,-0.05457082577049732,0.05457082577049732,0.05020196735858917,5.73430871963501,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,electron<-electron,A_Hqql_correct,0.11556961014866829,0.05078962631523609,0.05078962631523609,0.03499298729002476,30.769404411315918,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,muon<-muon,A_Hqql_correct,0.09157706300417583,-0.048967311779658,0.048967311779658,0.03372158110141754,17.49358367919922,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-muon,A_Hqql_correct,0.04696924611926079,-0.028933828696608543,0.04864775575697422,0.058787500485777855,32.248342514038086,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,electron<-electron,D_Tbl_to_Hqql,0.062240732833743095,-0.029474357143044472,0.04780309461057186,0.013944504782557487,42.722721099853516,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-CLS,B_Hqql_to_Tbl,0.06975643057376146,-0.045855081058107316,0.04706773499492556,0.02550310781225562,152.1468505859375,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,electron<-electron,D_Tbl_to_Hqql,0.07241441123187542,-0.045095641049556434,0.045095641049556434,0.01850462332367897,16.49443817138672,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-muon,A_Hqql_correct,0.10276952106505632,0.03324965798674384,0.04271443692414323,0.030186246382072568,30.6413676738739,0.5
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-photon,D_Tbl_to_Hqql,0.0240095914938511,-0.0005033479478114691,0.04152063834361541,0.002697154401968687,1.933501219138121,2.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,electron<-electron,A_Hqql_correct,0.1817176342010498,-0.028926465194672346,0.04133454384282231,0.04030739702284336,37.381595611572266,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-neutral_hadron,D_Tbl_to_Hqql,0.02781805621855187,0.01905562655266487,0.04122519182662169,0.007325070769046292,7.16087769017075,2.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,CLS<-muon,A_Hqql_correct,0.1461030999198556,-0.030679708492243662,0.0410403483256232,0.03255007113330066,41.47294855117798,0.5
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,CLS<-muon,A_Hqql_correct,0.07839344395324588,-0.04006475454661995,0.04006475454661995,0.04519840143620968,21.66822648048401,0.5
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-electron,C_Tbl_correct,0.018200729973614216,0.0387520839770635,0.0387520839770635,0.07283791775504748,35.7337958017985,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,electron<-electron,D_Tbl_to_Hqql,0.048627905547618866,0.02279396867379546,0.03857817081734538,0.012756227981299162,23.039548873901367,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,CLS<-electron,A_Hqql_correct,0.08338482518281255,-0.03780553069165243,0.03830051949314241,0.04294585862330028,19.184009415762766,0.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,photon<-muon,D_Tbl_to_Hqql,0.09328357875347137,-0.03815297782421112,0.03815297782421112,0.03892099857330322,22.443552017211914,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,photon<-muon,D_Tbl_to_Hqql,0.06470869481563568,0.035491663962602615,0.035491663962602615,0.03233781456947327,32.94953536987305,0.0625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,B_Hqql_to_Tbl,0.02281464084836782,-0.0065413391966299686,0.034172007147514935,0.008777270458784759,5.709300658282111,6.375
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,B_Hqql_to_Tbl,0.02234001958048811,-0.007192973615875577,0.03412253885329062,0.008777269819641815,5.351751383613138,6.375
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,B_Hqql_to_Tbl,0.0197519335991297,-0.0021579320900715314,0.033002786147288785,0.002248988749507146,1.1373318501007863,12.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,B_Hqql_to_Tbl,0.019510858334027804,-0.0006565555930137634,0.03230646871603452,0.0022489883865301425,1.1142928001208183,12.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,C_Tbl_correct,0.020576332861951773,-0.006972436356470298,0.031094182638211863,0.0024482071847960166,1.143787407776132,15.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-muon,C_Tbl_correct,0.019327179295942187,0.03018969265394844,0.03073353585205041,0.08360944874584675,33.12407040596008,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,electron<-CLS,A_Hqql_correct,0.09614025056362152,0.03060020972043276,0.03060020972043276,0.03499298729002476,102.39976501464844,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,charged_hadron<-CLS,B_Hqql_to_Tbl,0.040555899341901146,0.029608486220240593,0.029608486220240593,0.029510990406076115,64.16429901123047,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-muon,D_Tbl_to_Hqql,0.03515969589352608,-0.029602762311697006,0.029602762311697006,0.05142799764871597,26.664039611816406,0.0625
signed_hqql_tbl,mod.blocks.4.attn,1,mod.blocks.4.attn.h1,muon<-electron,D_Tbl_to_Hqql,0.19779702653057712,0.029339458461035674,0.02933945893950325,0.010740636195987464,5.0496173858642575,0.3125
B_tbl_minus_hqql,mod.cls_blocks.0.attn,2,mod.cls_blocks.0.attn.h2,charged_hadron<-muon,B_Hqql_to_Tbl,0.044357627630233765,-0.029309771955013275,0.029309771955013275,0.05206102877855301,32.61725616455078,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,2,mod.cls_blocks.0.attn.h2,charged_hadron<-muon,B_Hqql_to_Tbl,0.044357627630233765,-0.029309764504432678,0.029309764504432678,0.05206101015210152,32.617252349853516,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,photon<-muon,D_Tbl_to_Hqql,0.04596291109919548,0.02821354568004608,0.02821354568004608,0.03055526502430439,31.679935455322266,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,photon<-muon,A_Hqql_correct,0.044496459886431694,0.028020649682730436,0.028020649682730436,0.030999576672911644,26.893264770507812,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-charged_hadron,D_Tbl_to_Hqql,0.02064802506601954,0.0038994718918083124,0.028014085019927425,0.002412430089281266,1.3101499511534909,10.375
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,muon<-muon,A_Hqql_correct,0.057205379009246826,0.0274115651845932,0.0274115651845932,0.01832810913523038,19.368040720621746,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,electron<-electron,A_Hqql_correct,0.0681056659668684,0.02603321149945259,0.02603321149945259,0.05223735608160496,16.180537223815918,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-electron,C_Tbl_correct,0.015249564312398434,0.025412341579794884,0.025412341579794884,0.049506460502743724,27.185784530639648,0.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,CLS<-CLS,B_Hqql_to_Tbl,0.03758982568979263,0.025153662776574492,0.025153662776574492,0.027933084405958652,64.16429901123047,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,muon<-neutral_hadron,C_Tbl_correct,0.03694878766934077,0.02421622971693675,0.025004958113034565,0.009927814826369286,9.067478815714518,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,charged_hadron<-muon,A_Hqql_correct,0.05930281803011894,-0.02490321360528469,0.02490321360528469,0.049428947269916534,19.69964027404785,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,neutral_hadron<-neutral_hadron,C_Tbl_correct,0.04687213254245845,-0.009486940774050627,0.02474573322317817,0.009172184562141245,11.414121627807617,0.6875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-electron,D_Tbl_to_Hqql,0.043242219276726244,-0.007941909506917,0.024541365914046764,0.021945021860301495,28.658622360229494,0.625
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,CLS<-electron,D_Tbl_to_Hqql,0.038669120706617835,-0.023936782312375726,0.02438186906001647,0.022208675742149353,13.764258003234863,0.625
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,muon<-muon,A_Hqql_correct,0.6623769998550415,-0.024101202686627705,0.024101202686627705,0.03343128288785616,2.9191036224365234,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,B_Hqql_to_Tbl,0.0728449175755183,-0.02320886046315233,0.02320886046315233,0.02082252750794093,102.39976501464844,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,3,mod.cls_blocks.0.attn.h3,photon<-muon,A_Hqql_correct,0.11208934709429741,-0.004035986959934235,0.023108499124646187,0.03299827966839075,21.67308521270752,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,muon<-muon,C_Tbl_correct,0.031102238222956657,0.023040125146508217,0.023040125146508217,0.029360827058553696,64.16429901123047,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-muon,D_Tbl_to_Hqql,0.023178791627287865,0.006299935281276703,0.022760756313800812,0.0929196048527956,27.170458793640137,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-charged_hadron,C_Tbl_correct,0.020942696611288236,-0.0033016662647578922,0.022680376973097698,0.002219326614501513,1.2273140679761239,24.625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-muon,A_Hqql_correct,0.03938159509561956,-0.013109454477671534,0.022625787591096014,0.04744648467749357,23.86003029346466,0.5
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,electron<-electron,D_Tbl_to_Hqql,0.055936966091394424,-0.010949123185127974,0.0224214312620461,0.011533678509294987,30.84470844268799,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,D_Tbl_to_Hqql,0.023848412081945772,0.0031172227937468263,0.022334389615977227,0.009339043848909611,5.658739478089089,5.375
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,photon<-muon,A_Hqql_correct,0.5496866442263126,0.008141288068145514,0.022289168555289507,0.047819060273468494,4.965807914733887,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,electron<-electron,D_Tbl_to_Hqql,0.043392239138484,0.01363135944120586,0.02214172505773604,0.014080621767789125,25.17862319946289,0.25
signed_hqql_tbl,mod.cls_blocks.1.attn,4,mod.cls_blocks.1.attn.h4,neutral_hadron<-muon,A_Hqql_correct,0.3581421449780464,-0.021849898621439934,0.021849898621439934,0.08061430603265762,3.622352719306946,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-muon,A_Hqql_correct,0.04179671034216881,-0.021786461273829143,0.021786461273829143,0.03724406038721403,18.86814244588216,0.1875
B_tbl_minus_hqql,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,B_Hqql_to_Tbl,0.026497380757654034,-0.007133298339573918,0.021685421567510913,0.005847391848628585,6.2367141311233105,2.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-neutral_hadron,C_Tbl_correct,0.02302956445650621,0.011057113424282183,0.02160307007249106,0.011356034884592156,7.794637853449041,4.8125
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,B_Hqql_to_Tbl,0.025459936744457966,-0.007433259985535531,0.021480657607065263,0.005847391798286824,5.703552039893898,2.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,electron<-electron,A_Hqql_correct,0.07184349186718464,-0.02124178409576416,0.02124178409576416,0.0534803569316864,25.266993522644043,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,CLS<-electron,A_Hqql_correct,0.05206846818327904,0.021019060730135868,0.021019060730135868,0.026381157072527067,22.374819346836635,0.4375
B_tbl_minus_hqql,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,charged_hadron<-muon,B_Hqql_to_Tbl,0.029572170227766037,0.020822271704673767,0.020822271704673767,0.04039040952920914,29.50041961669922,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,charged_hadron<-muon,B_Hqql_to_Tbl,0.02957216650247574,0.02082226611673832,0.02082226611673832,0.04039040207862854,29.500415802001953,0.0625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-charged_hadron,B_Hqql_to_Tbl,0.01901395697342722,0.001387996439773001,0.02080530036935966,0.0021418219779809696,1.103767171430816,26.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-muon,C_Tbl_correct,0.0259239472714918,0.02044400242656203,0.020754769968334585,0.059328973825488775,49.08941282544817,0.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,CLS<-electron,A_Hqql_correct,0.07661287167242595,0.00046821104894791333,0.020542785059660673,0.029899196699261665,33.540772029331755,0.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-charged_hadron,B_Hqql_to_Tbl,0.018955580569340283,0.0021156586448185183,0.020531450001674407,0.002141821822017859,1.099262146288128,26.125
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-muon,B_Hqql_to_Tbl,0.021830502897500992,0.007726787123829126,0.020485603716224432,0.04412771947681904,44.51115036010742,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-muon,B_Hqql_to_Tbl,0.021830507554113865,0.0077267964370548725,0.020485596265643835,0.04412772133946419,44.51114463806152,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,charged_hadron<-electron,D_Tbl_to_Hqql,0.027126265068848927,-0.020231409447054222,0.02032486704653517,0.025621251513560612,12.981608072916666,0.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,charged_hadron<-muon,B_Hqql_to_Tbl,0.030957037582993507,-0.020173482596874237,0.020173482596874237,0.04525330290198326,24.134765625,0.0625
B_tbl_minus_hqql,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,charged_hadron<-muon,B_Hqql_to_Tbl,0.03095702826976776,-0.020173482596874237,0.020173482596874237,0.045253314077854156,24.134769439697266,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-photon,B_Hqql_to_Tbl,0.01615225523710251,-0.0029746080365251094,0.0201242999995456,0.0019790227251017794,1.34373561073752,4.25
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-photon,B_Hqql_to_Tbl,0.016152253922294166,-0.002974606064312598,0.020124298246467814,0.001979022505967056,1.34373561073752,4.25
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,CLS<-muon,A_Hqql_correct,0.041755244601517916,0.019741844560485333,0.019741844560485333,0.02510081324726343,23.23280668258667,0.5
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,photon<-electron,A_Hqql_correct,0.03386084362864494,0.019123757258057594,0.019123757258057594,0.03438182175159454,44.65328598022461,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,electron<-neutral_hadron,D_Tbl_to_Hqql,0.036677504579226174,-0.018895831929209333,0.018895831929209333,0.012336415549119314,6.283960024515788,0.375
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,electron<-electron,A_Hqql_correct,0.037462443113327026,0.01884322427213192,0.01884322427213192,0.025367753580212593,31.749109268188477,0.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-charged_hadron,D_Tbl_to_Hqql,0.023446751868023592,-0.00874921920544961,0.018820882720105788,0.003093794755199376,1.6025613336002125,2.125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,CLS<-charged_hadron,D_Tbl_to_Hqql,0.02113141652563928,-0.0006373891469196115,0.018784375467770537,0.0022624162563555676,1.2892793843443964,22.1875
signed_hqql_tbl,mod.cls_blocks.0.attn,0,mod.cls_blocks.0.attn.h0,CLS<-electron,D_Tbl_to_Hqql,0.0300087109208107,0.01127980996388942,0.018700254964642227,0.01594791542738676,16.372042846679687,0.625
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,CLS<-electron,A_Hqql_correct,0.4299991306449686,-0.01845308021542483,0.018548672361898104,0.026771074826163904,3.575723886489868,0.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-CLS,B_Hqql_to_Tbl,0.06774203851819038,-0.016456265933811665,0.01835702476091683,0.021161355078220367,102.39976501464844,0.25
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,electron<-muon,D_Tbl_to_Hqql,0.054924461990594864,-0.018213042989373207,0.018213042989373207,0.03616785630583763,13.500662803649902,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,CLS<-electron,A_Hqql_correct,0.05639610067009926,0.016445965580974838,0.018128161110715673,0.029574027551071986,23.244147164481028,0.4375
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,muon<-muon,C_Tbl_correct,0.07845394313335419,0.01745261251926422,0.01745261251926422,0.026720436289906502,152.14683532714844,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,6,mod.cls_blocks.0.attn.h6,neutral_hadron<-neutral_hadron,C_Tbl_correct,0.04736917940053073,0.012084841050884941,0.01726638542657549,0.0077294361862269316,16.959857247092508,0.6875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,charged_hadron<-neutral_hadron,C_Tbl_correct,0.018526926104511534,0.013747104348576799,0.016845342893229455,0.012041182276241633,4.6533530877560985,3.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,7,mod.cls_blocks.0.attn.h7,neutral_hadron<-neutral_hadron,C_Tbl_correct,0.03732136128978296,0.016367314150556922,0.01677682853981175,0.007943913848562674,8.777963464910334,0.6875
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,neutral_hadron<-charged_hadron,A_Hqql_correct,0.022435287794759198,-0.002733940318707497,0.016579885396265214,0.002895011236110041,1.3642845153808594,3.875
signed_hqql_tbl,mod.cls_blocks.1.attn,3,mod.cls_blocks.1.attn.h3,CLS<-muon,A_Hqql_correct,0.5064608741085976,-0.008759939591982402,0.016367553747841157,0.04239843541290611,3.886554539203644,0.5
signed_hqql_tbl,mod.cls_blocks.0.attn,1,mod.cls_blocks.0.attn.h1,muon<-muon,C_Tbl_correct,0.023872163146734238,0.01600697822868824,0.01600697822868824,0.033523570746183395,66.5560531616211,0.0625
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-photon,C_Tbl_correct,0.01719625816716776,-0.0036628543362989055,0.015643779914100448,0.0017430798041743118,1.2166136209066811,4.8125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-neutral_hadron,B_Hqql_to_Tbl,0.018503980090220768,0.011868274859374478,0.015416203332798821,0.0064082640622343335,3.8499728611537387,1.3125
B_tbl_minus_hqql,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-neutral_hadron,B_Hqql_to_Tbl,0.018503979380641664,0.011868273262821492,0.015416201026666732,0.006408263352655229,3.849973133632115,1.3125
signed_hqql_tbl,mod.cls_blocks.0.attn,4,mod.cls_blocks.0.attn.h4,photon<-neutral_hadron,D_Tbl_to_Hqql,0.023488389121161565,-0.0130079694920116,0.015297701375352012,0.011687669075197644,5.426532321506077,0.5625
