event_idx,group,head_id,layer,channels,score_hqql_proj,score_tbl_proj,activation_norm,base_logit_hqql,base_logit_tbl,zero_logit_hqql,zero_logit_tbl,contrib_hqql_logit_drop_when_zeroed,contrib_tbl_logit_drop_when_zeroed,base_pred,zero_pred,projection_note
13400,A_protected_highiso,L0_ch0:8,0,0:8,355.08233642578125,365.9930725097656,10.62431526184082,1.0845355987548828,-1.5090107917785645,1.102393627166748,-2.9724130630493164,-0.017858028411865234,1.463402271270752,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
13529,A_protected_highiso,L0_ch0:8,0,0:8,345.9297180175781,377.6941833496094,10.072226524353027,3.0854218006134033,-1.1953595876693726,2.853107213973999,-0.05257010459899902,0.2323145866394043,-1.1427894830703735,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
13897,A_protected_highiso,L0_ch0:8,0,0:8,224.13632202148438,174.8155517578125,10.74498462677002,2.0386478900909424,-4.467491626739502,1.9816612005233765,-4.221323490142822,0.05698668956756592,-0.2461681365966797,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
14139,A_protected_highiso,L0_ch0:8,0,0:8,311.489501953125,318.9012145996094,9.854588508605957,4.718297958374023,-1.789663314819336,1.406046748161316,-2.19437837600708,3.312251091003418,0.40471506118774414,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
14355,A_protected_highiso,L0_ch0:8,0,0:8,374.30377197265625,387.28082275390625,10.830713272094727,3.0546371936798096,-1.1560205221176147,-1.1390440464019775,-2.527827739715576,4.193681240081787,1.3718072175979614,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
14381,A_protected_highiso,L0_ch0:8,0,0:8,333.6414794921875,320.45001220703125,10.179548263549805,3.28680682182312,1.983764410018921,2.8510830402374268,-0.1798112392425537,0.43572378158569336,2.1635756492614746,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
14596,A_protected_highiso,L0_ch0:8,0,0:8,349.41778564453125,354.0899658203125,10.58615493774414,1.7071079015731812,0.4329977035522461,-0.8557690382003784,-1.5999445915222168,2.5628769397735596,2.032942295074463,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
14600,A_protected_highiso,L0_ch0:8,0,0:8,312.4920959472656,297.76239013671875,9.577973365783691,3.449733018875122,-0.9093831777572632,3.060134172439575,-1.7415355443954468,0.3895988464355469,0.8321523666381836,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
14625,A_protected_highiso,L0_ch0:8,0,0:8,330.730224609375,301.3875732421875,10.376806259155273,1.7360154390335083,0.40641188621520996,1.5420747995376587,-0.8414903879165649,0.1939406394958496,1.247902274131775,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
14742,A_protected_highiso,L0_ch0:8,0,0:8,280.5354919433594,249.41732788085938,10.386323928833008,2.9145562648773193,0.979590892791748,2.141861915588379,-0.5659257173538208,0.7726943492889404,1.5455166101455688,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
14991,A_protected_highiso,L0_ch0:8,0,0:8,335.4327697753906,320.36968994140625,9.947600364685059,3.5207407474517822,-1.2534875869750977,0.5156326293945312,-1.9294395446777344,3.005108118057251,0.6759519577026367,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
14999,A_protected_highiso,L0_ch0:8,0,0:8,366.533447265625,362.05889892578125,10.12785816192627,2.903455972671509,2.343428134918213,2.325514554977417,0.11607807874679565,0.5779414176940918,2.2273499965667725,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
15006,A_protected_highiso,L0_ch0:8,0,0:8,330.6136779785156,328.319091796875,10.26273250579834,2.8276960849761963,1.5310747623443604,1.4054629802703857,-0.2847147583961487,1.4222331047058105,1.8157894611358643,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
15112,A_protected_highiso,L0_ch0:8,0,0:8,327.7090759277344,328.9452209472656,10.3485746383667,3.7518503665924072,1.2203036546707153,2.31756854057312,0.17817234992980957,1.434281826019287,1.0421313047409058,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
15233,A_protected_highiso,L0_ch0:8,0,0:8,287.42474365234375,273.3273010253906,10.743721008300781,3.491706132888794,1.4985852241516113,2.286691904067993,2.702457904815674,1.2050142288208008,-1.2038726806640625,label_Hqql,label_Tbl,effective_linear_approx_from_2_linear_layers
15292,A_protected_highiso,L0_ch0:8,0,0:8,311.47357177734375,290.1314392089844,9.604581832885742,0.5992239713668823,-1.5581605434417725,0.3519138991832733,-1.5255460739135742,0.247310072183609,-0.03261446952819824,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
15512,A_protected_highiso,L0_ch0:8,0,0:8,370.63037109375,386.58502197265625,10.762526512145996,0.1927480399608612,-1.5594489574432373,-1.4738541841506958,-4.067245006561279,1.6666022539138794,2.507796049118042,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
15540,A_protected_highiso,L0_ch0:8,0,0:8,342.7459716796875,366.7710266113281,10.642759323120117,3.0957701206207275,-1.7905685901641846,2.583066940307617,-0.29838883876800537,0.5127031803131104,-1.4921797513961792,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
15590,A_protected_highiso,L0_ch0:8,0,0:8,365.0360107421875,388.5370788574219,10.203906059265137,2.1016886234283447,0.1945817470550537,-1.7036277055740356,-2.6890807151794434,3.80531644821167,2.883662462234497,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
15684,A_protected_highiso,L0_ch0:8,0,0:8,335.8023986816406,357.8687744140625,10.226852416992188,2.2241780757904053,1.5490450859069824,1.1895593404769897,-0.06326663494110107,1.0346187353134155,1.6123117208480835,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
15800,A_protected_highiso,L0_ch0:8,0,0:8,354.6768493652344,378.1883544921875,10.641997337341309,1.333858609199524,-1.9936835765838623,-1.8388993740081787,-4.655969619750977,3.172758102416992,2.6622860431671143,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
16360,A_protected_highiso,L0_ch0:8,0,0:8,370.9566345214844,393.48858642578125,10.747803688049316,2.5295865535736084,-1.135614037513733,1.2059470415115356,-1.603478193283081,1.3236395120620728,0.46786415576934814,label_Hqql,label_Hqql,effective_linear_approx_from_2_linear_layers
12649,B_confused_highiso,L0_ch0:8,0,0:8,295.7390441894531,281.7631530761719,9.716997146606445,-1.1446819305419922,1.439178705215454,-2.9460866451263428,-0.7272157669067383,1.8014047145843506,2.1663944721221924,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
12982,B_confused_highiso,L0_ch0:8,0,0:8,326.95416259765625,316.4646911621094,10.363713264465332,0.9109939336776733,2.2985732555389404,0.2378506362438202,-0.28191250562667847,0.6731432676315308,2.5804858207702637,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
13045,B_confused_highiso,L0_ch0:8,0,0:8,344.9876708984375,341.851806640625,9.554511070251465,1.867108941078186,1.9097933769226074,1.721063256263733,-0.4727364182472229,0.14604568481445312,2.3825297355651855,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
13583,B_confused_highiso,L0_ch0:8,0,0:8,360.42169189453125,349.50115966796875,10.209941864013672,-3.069281816482544,-1.067929983139038,-2.641705274581909,-2.8933889865875244,-0.42757654190063477,1.8254590034484863,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
13787,B_confused_highiso,L0_ch0:8,0,0:8,374.43994140625,376.4846496582031,10.488215446472168,0.2757050693035126,1.8257653713226318,0.19846799969673157,-1.0137875080108643,0.077237069606781,2.839552879333496,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
13997,B_confused_highiso,L0_ch0:8,0,0:8,354.7850646972656,357.9178466796875,10.62698745727539,0.07427099347114563,3.3213210105895996,2.025163173675537,0.1432400345802307,-1.9508922100067139,3.1780810356140137,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
14711,B_confused_highiso,L0_ch0:8,0,0:8,252.69387817382812,220.92303466796875,10.952431678771973,0.5512353181838989,2.793661117553711,0.42577436566352844,0.6019768714904785,0.12546095252037048,2.1916842460632324,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
15288,B_confused_highiso,L0_ch0:8,0,0:8,348.3119201660156,406.0255126953125,10.563334465026855,0.5876303911209106,1.5895590782165527,-1.8183560371398926,-0.09462511539459229,2.4059863090515137,1.684184193611145,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
15528,B_confused_highiso,L0_ch0:8,0,0:8,283.995361328125,222.62893676757812,12.619574546813965,-2.2324254512786865,-1.5633301734924316,-3.5716278553009033,-2.3274688720703125,1.3392024040222168,0.7641386985778809,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
15658,B_confused_highiso,L0_ch0:8,0,0:8,311.0491027832031,309.832763671875,10.542097091674805,-0.7616251707077026,1.0893653631210327,-0.47647979855537415,-0.3289037346839905,-0.2851453721523285,1.418269157409668,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
15893,B_confused_highiso,L0_ch0:8,0,0:8,336.8161315917969,330.148193359375,10.485855102539062,1.474683165550232,3.4176025390625,1.5199443101882935,1.6115972995758057,-0.04526114463806152,1.8060052394866943,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20480,C_Tbl_correct,L0_ch0:8,0,0:8,353.10772705078125,290.318115234375,12.90438461303711,-3.4155938625335693,5.567715167999268,-0.060940563678741455,2.6824989318847656,-3.3546533584594727,2.885216236114502,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20481,C_Tbl_correct,L0_ch0:8,0,0:8,272.9566345214844,255.01138305664062,10.422358512878418,-8.323958396911621,3.418581008911133,-10.387457847595215,-0.48058366775512695,2.0634994506835938,3.8991646766662598,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20482,C_Tbl_correct,L0_ch0:8,0,0:8,356.8567810058594,363.87225341796875,10.677990913391113,-4.979280948638916,0.3209437131881714,-3.4611876010894775,0.5525226593017578,-1.5180933475494385,-0.23157894611358643,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20483,C_Tbl_correct,L0_ch0:8,0,0:8,231.71682739257812,191.90631103515625,10.777135848999023,-5.344690322875977,3.844911575317383,-2.5141444206237793,2.5945961475372314,-2.8305459022521973,1.2503154277801514,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20484,C_Tbl_correct,L0_ch0:8,0,0:8,327.00933837890625,269.3622131347656,11.85506820678711,-7.005253791809082,-0.24870026111602783,-3.7549901008605957,-0.17273688316345215,-3.2502636909484863,-0.07596337795257568,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20485,C_Tbl_correct,L0_ch0:8,0,0:8,346.32470703125,290.09014892578125,10.851125717163086,-9.797272682189941,0.8641380071640015,-4.138448238372803,1.2326292991638184,-5.658824443817139,-0.3684912919998169,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20486,C_Tbl_correct,L0_ch0:8,0,0:8,341.8586730957031,325.7197265625,10.800944328308105,-2.318092107772827,1.1826121807098389,-0.12757697701454163,2.246084213256836,-2.1905150413513184,-1.063472032546997,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20487,C_Tbl_correct,L0_ch0:8,0,0:8,234.77857971191406,167.94642639160156,12.174798011779785,-15.49501895904541,1.4054656028747559,-18.2999267578125,-2.8114161491394043,2.80490779876709,4.21688175201416,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20488,C_Tbl_correct,L0_ch0:8,0,0:8,364.5420837402344,356.29803466796875,11.585216522216797,1.45091712474823,2.486684799194336,2.349850654602051,1.3420000076293945,-0.8989335298538208,1.1446847915649414,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
20489,C_Tbl_correct,L0_ch0:8,0,0:8,228.7002410888672,150.77149963378906,13.459209442138672,-11.290022850036621,0.22091031074523926,-8.83698558807373,-1.3824466466903687,-2.4530372619628906,1.603356957435608,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20490,C_Tbl_correct,L0_ch0:8,0,0:8,287.175048828125,257.4742126464844,11.84330940246582,0.11851462721824646,2.9853603839874268,1.0219558477401733,2.1780357360839844,-0.9034411907196045,0.8073246479034424,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20491,C_Tbl_correct,L0_ch0:8,0,0:8,238.59083557128906,196.72201538085938,9.973261833190918,-4.214057922363281,4.654110908508301,-8.667144775390625,0.5804635286331177,4.453086853027344,4.073647499084473,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20492,C_Tbl_correct,L0_ch0:8,0,0:8,268.95867919921875,218.97262573242188,10.601361274719238,-0.41307559609413147,2.090147018432617,-0.8418915271759033,1.2257885932922363,0.42881593108177185,0.8643584251403809,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20493,C_Tbl_correct,L0_ch0:8,0,0:8,360.5790100097656,401.929443359375,10.2783203125,1.4081308841705322,2.90766978263855,2.605834484100342,-0.026615381240844727,-1.1977035999298096,2.9342851638793945,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
20494,C_Tbl_correct,L0_ch0:8,0,0:8,258.08221435546875,204.98202514648438,10.749707221984863,-7.099913120269775,5.462751865386963,-6.039982795715332,2.9927046298980713,-1.0599303245544434,2.4700472354888916,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20495,C_Tbl_correct,L0_ch0:8,0,0:8,437.51416015625,440.66815185546875,12.193952560424805,1.8798390626907349,2.9556238651275635,2.476381540298462,3.2642102241516113,-0.596542477607727,-0.30858635902404785,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20496,C_Tbl_correct,L0_ch0:8,0,0:8,269.2706604003906,189.0082244873047,12.400141716003418,-6.729451656341553,-0.5860624313354492,-2.7042746543884277,-0.7010248899459839,-4.025177001953125,0.11496245861053467,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20497,C_Tbl_correct,L0_ch0:8,0,0:8,354.5638122558594,277.24493408203125,12.45312786102295,-12.069754600524902,3.5387611389160156,-8.796745300292969,2.3945491313934326,-3.2730093002319336,1.144212007522583,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20498,C_Tbl_correct,L0_ch0:8,0,0:8,344.62847900390625,357.10723876953125,10.10300350189209,1.7666112184524536,2.780198097229004,3.275153398513794,0.42075562477111816,-1.5085421800613403,2.3594424724578857,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
20499,C_Tbl_correct,L0_ch0:8,0,0:8,380.59295654296875,359.52838134765625,11.29492473602295,-3.2735793590545654,3.8245882987976074,1.2508989572525024,3.884364128112793,-4.524478435516357,-0.05977582931518555,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20500,C_Tbl_correct,L0_ch0:8,0,0:8,271.53668212890625,224.95555114746094,10.28023624420166,-6.415186405181885,2.666245460510254,-7.412254810333252,-0.2333362102508545,0.9970684051513672,2.8995816707611084,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20501,C_Tbl_correct,L0_ch0:8,0,0:8,222.2832489013672,151.6385498046875,12.965055465698242,-7.150689125061035,3.5026817321777344,-4.669409275054932,0.9098660945892334,-2.4812798500061035,2.592815637588501,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20502,C_Tbl_correct,L0_ch0:8,0,0:8,358.3001708984375,312.6508483886719,11.296223640441895,-4.627233028411865,4.754775047302246,-4.6087260246276855,3.00154447555542,-0.018507003784179688,1.7532305717468262,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20503,C_Tbl_correct,L0_ch0:8,0,0:8,304.48480224609375,255.1443634033203,10.985329627990723,-7.358910083770752,2.018247604370117,-1.6410149335861206,3.015739917755127,-5.717895030975342,-0.9974923133850098,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20504,C_Tbl_correct,L0_ch0:8,0,0:8,360.2938537597656,338.3544006347656,11.273359298706055,-1.6289256811141968,3.2367241382598877,0.26793697476387024,3.373328685760498,-1.8968626260757446,-0.13660454750061035,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20505,C_Tbl_correct,L0_ch0:8,0,0:8,454.8679504394531,451.1129150390625,11.5732421875,-0.028958529233932495,3.8411617279052734,5.27725076675415,-0.17054665088653564,-5.306209087371826,4.0117082595825195,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
20506,C_Tbl_correct,L0_ch0:8,0,0:8,380.0609436035156,366.7876281738281,11.056709289550781,-2.067615509033203,1.028699278831482,-0.6412332057952881,0.23320257663726807,-1.426382303237915,0.7954967021942139,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20507,C_Tbl_correct,L0_ch0:8,0,0:8,315.9888916015625,278.3975830078125,12.054932594299316,-12.013851165771484,0.5190858840942383,-8.47050952911377,-0.059688031673431396,-3.543341636657715,0.5787739157676697,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20508,C_Tbl_correct,L0_ch0:8,0,0:8,349.2559814453125,240.3009033203125,14.112448692321777,-5.569357395172119,5.3123321533203125,1.5499075651168823,4.064970016479492,-7.119265079498291,1.2473621368408203,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20509,C_Tbl_correct,L0_ch0:8,0,0:8,392.63153076171875,365.89849853515625,11.621098518371582,-23.165132522583008,0.5695033073425293,-11.77625846862793,-0.4416828155517578,-11.388874053955078,1.011186122894287,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20510,C_Tbl_correct,L0_ch0:8,0,0:8,281.661376953125,216.50253295898438,11.950119972229004,-0.14782890677452087,3.1821351051330566,3.1373536586761475,2.657754421234131,-3.285182476043701,0.5243806838989258,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
20511,C_Tbl_correct,L0_ch0:8,0,0:8,329.4691467285156,275.41778564453125,10.931334495544434,1.8585759401321411,3.3131091594696045,-0.17135703563690186,2.0683679580688477,2.029932975769043,1.2447412014007568,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20512,C_Tbl_correct,L0_ch0:8,0,0:8,370.074951171875,369.94085693359375,10.89067554473877,-0.7726041674613953,4.452902793884277,4.872594356536865,2.7856757640838623,-5.645198345184326,1.667227029800415,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
20513,C_Tbl_correct,L0_ch0:8,0,0:8,326.5075378417969,278.8062438964844,13.028360366821289,-13.804064750671387,5.065451622009277,-5.35612678527832,3.379190444946289,-8.447937965393066,1.6862611770629883,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20514,C_Tbl_correct,L0_ch0:8,0,0:8,263.3647155761719,174.41354370117188,12.69856071472168,-3.4543652534484863,3.1841068267822266,1.361798644065857,1.7514979839324951,-4.816164016723633,1.4326088428497314,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20515,C_Tbl_correct,L0_ch0:8,0,0:8,325.7184143066406,299.1094970703125,12.202205657958984,-4.892578125,6.0447998046875,-3.3539531230926514,5.020725250244141,-1.5386250019073486,1.0240745544433594,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20516,C_Tbl_correct,L0_ch0:8,0,0:8,383.9311828613281,287.87176513671875,13.324853897094727,-17.896024703979492,1.523951768875122,-18.512086868286133,-1.5925495624542236,0.6160621643066406,3.1165013313293457,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20517,C_Tbl_correct,L0_ch0:8,0,0:8,361.3926696777344,316.8987731933594,11.43042278289795,-4.649143695831299,3.4481582641601562,0.027870208024978638,3.772141456604004,-4.677013874053955,-0.32398319244384766,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20518,C_Tbl_correct,L0_ch0:8,0,0:8,388.5901794433594,406.8876647949219,10.927522659301758,-4.387455940246582,1.6583824157714844,-0.7835514545440674,1.0675461292266846,-3.6039044857025146,0.5908362865447998,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20519,C_Tbl_correct,L0_ch0:8,0,0:8,287.4844970703125,234.16339111328125,11.976269721984863,-1.7640184164047241,5.0186767578125,1.7603689432144165,4.366393566131592,-3.5243873596191406,0.6522831916809082,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20520,C_Tbl_correct,L0_ch0:8,0,0:8,345.24407958984375,300.47125244140625,11.594158172607422,-2.763209819793701,2.6747851371765137,0.6540981531143188,3.1762986183166504,-3.4173078536987305,-0.5015134811401367,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20521,C_Tbl_correct,L0_ch0:8,0,0:8,361.2212829589844,333.3201904296875,11.434003829956055,-4.277113437652588,3.148054838180542,-1.9060742855072021,1.6442136764526367,-2.3710391521453857,1.5038411617279053,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20522,C_Tbl_correct,L0_ch0:8,0,0:8,272.802001953125,144.3669891357422,15.338713645935059,-10.377086639404297,5.835184574127197,-1.3902575969696045,2.9397788047790527,-8.986828804016113,2.8954057693481445,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20523,C_Tbl_correct,L0_ch0:8,0,0:8,401.252685546875,379.33856201171875,11.719569206237793,-12.26170539855957,4.758785247802734,-5.05366325378418,3.4268646240234375,-7.208042144775391,1.3319206237792969,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20524,C_Tbl_correct,L0_ch0:8,0,0:8,354.78240966796875,327.552490234375,10.959636688232422,-9.907485008239746,5.808475494384766,-7.894083499908447,2.199277639389038,-2.013401508331299,3.6091978549957275,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20525,C_Tbl_correct,L0_ch0:8,0,0:8,374.07672119140625,351.00555419921875,10.56345272064209,-4.150577545166016,4.320821762084961,-1.8699843883514404,2.670414924621582,-2.280593156814575,1.650406837463379,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20526,C_Tbl_correct,L0_ch0:8,0,0:8,316.1473388671875,278.1329345703125,10.071989059448242,-2.6185600757598877,4.92629337310791,-0.4651915729045868,3.551851272583008,-2.1533684730529785,1.3744421005249023,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20527,C_Tbl_correct,L0_ch0:8,0,0:8,318.967529296875,287.09796142578125,10.409302711486816,-4.200023174285889,2.437349796295166,-4.675032615661621,-0.3133312463760376,0.4750094413757324,2.750680923461914,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20528,C_Tbl_correct,L0_ch0:8,0,0:8,295.8226318359375,293.4868469238281,10.111785888671875,-3.4559013843536377,2.358579397201538,-3.671030282974243,0.5110883712768555,0.21512889862060547,1.8474910259246826,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20529,C_Tbl_correct,L0_ch0:8,0,0:8,356.46209716796875,276.90185546875,12.990104675292969,-5.803777694702148,4.016561508178711,-2.0748140811920166,4.9238362312316895,-3.728963613510132,-0.9072747230529785,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20530,C_Tbl_correct,L0_ch0:8,0,0:8,280.4181823730469,250.446044921875,10.335344314575195,-2.506561040878296,1.4336442947387695,-1.7154102325439453,-0.18099921941757202,-0.7911508083343506,1.6146435737609863,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20531,C_Tbl_correct,L0_ch0:8,0,0:8,320.943115234375,244.90206909179688,13.61974811553955,-1.9821207523345947,5.543834686279297,4.695620536804199,3.397488594055176,-6.677741050720215,2.146346092224121,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
20532,C_Tbl_correct,L0_ch0:8,0,0:8,307.25439453125,294.6354064941406,9.192414283752441,0.247257262468338,0.713881254196167,-0.8475679159164429,-0.4559140205383301,1.0948251485824585,1.169795274734497,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20533,C_Tbl_correct,L0_ch0:8,0,0:8,330.4742431640625,312.3623962402344,11.06203556060791,-5.445600509643555,1.155488133430481,-2.5588510036468506,0.8800667524337769,-2.886749505996704,0.2754213809967041,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
20534,C_Tbl_correct,L0_ch0:8,0,0:8,338.44561767578125,221.84580993652344,15.97706127166748,0.7816365957260132,3.2905478477478027,3.427500009536743,3.14660906791687,-2.6458635330200195,0.14393877983093262,label_Tbl,label_Hqql,effective_linear_approx_from_2_linear_layers
20535,C_Tbl_correct,L0_ch0:8,0,0:8,351.4581298828125,399.8460693359375,11.272616386413574,-7.325348854064941,3.5674476623535156,-11.055673599243164,-2.88136625289917,3.7303247451782227,6.4488139152526855,label_Tbl,label_Tbl,effective_linear_approx_from_2_linear_layers
