event_idx,rank,particle_idx,head_energy,true_label,pred_label,conf,part_pt_log,part_e_log,part_logptrel,part_logerel,part_deltaR,part_charge,part_isChargedHadron,part_isNeutralHadron,part_isPhoton,part_isElectron,part_isMuon,part_deta,part_dphi,px,py,pz,energy,pt,deta,dphi,deltaR_from_axis
1297,6,12,34.09550094604492,label_Tbl,label_Tbl,0.9999998807907104,-0.384671688079834,-0.3485179841518402,-0.3174401819705963,-0.10405311733484268,2.2769343852996826,-1.0,1.0,0.0,0.0,0.0,0.0,0.7655112147331238,0.07558345794677734,-2.7182600498199463,1.6107782125473022,3.0507166385650635,4.491187572479248,3.159674690290793,0.7655112147331238,0.07558345794677734,0.7692335659585943
1297,7,15,30.79821014404297,label_Tbl,label_Tbl,0.9999998807907104,-0.604711651802063,-0.7491574883460999,-0.5374802350997925,-0.504692792892456,0.5944748520851135,0.0,0.0,0.0,1.0,0.0,0.0,0.3482974171638489,-0.014963626861572266,-1.8705627918243408,1.3509777784347534,1.047235131263733,2.5339391231536865,2.30741112851225,0.3482974171638489,-0.014963626861572266,0.3486187042197543
1297,8,4,29.941673278808594,label_Tbl,label_Tbl,0.9999998807907104,0.7637572884559631,0.6034864187240601,0.8309889435768127,0.8479511141777039,0.3664030432701111,0.0,0.0,1.0,0.0,0.0,0.0,0.2901504337787628,-0.029047012329101562,-13.07721996307373,9.727906227111816,6.3684210777282715,17.498645782470703,16.298645389298308,0.2901504337787628,-0.029047012329101562,0.2916007598536931
1297,9,14,28.32942771911621,label_Tbl,label_Tbl,0.9999998807907104,-0.46014344692230225,-0.6124379634857178,-0.3929118514060974,-0.36797335743904114,0.48398035764694214,0.0,0.0,0.0,1.0,0.0,0.0,0.3203790783882141,-0.019877195358276367,-2.291480779647827,1.6721712350845337,1.2009892463684082,3.0804896354675293,2.8367306539288406,0.3203790783882141,-0.019877195358276367,0.320995103956731
1297,10,7,24.29644203186035,label_Tbl,label_Tbl,0.9999998807907104,0.3054572641849518,0.15165984630584717,0.37268877029418945,0.39612454175949097,0.4593692421913147,0.0,0.0,0.0,1.0,0.0,0.0,0.3148384988307953,0.0015528202056884766,-6.946260929107666,4.844273567199707,3.5344691276550293,9.176600456237793,8.468620152605586,0.3148384988307953,0.0015528202056884766,0.31484232815271185
1297,11,9,23.506879806518555,label_Tbl,label_Tbl,0.9999998807907104,0.06282536685466766,-0.08689058572053909,0.1300567090511322,0.15757402777671814,0.51950603723526,0.0,0.0,0.0,1.0,0.0,0.0,0.3297326862812042,-0.00973963737487793,-4.872542858123779,3.480513572692871,2.5960609912872314,6.526498317718506,5.987958636626704,0.3297326862812042,-0.00973963737487793,0.32987649952431164
1297,12,3,22.365659713745117,label_Tbl,label_Tbl,0.9999998807907104,1.2753580808639526,1.1201374530792236,1.3425896167755127,1.3646020889282227,0.4432395100593567,-1.0,1.0,0.0,0.0,0.0,0.0,0.3092899024486542,-0.0307009220123291,-27.126131057739258,20.2484130859375,13.924370765686035,36.60542297363281,33.85004015744163,0.3092899024486542,-0.0307009220123291,0.31080989425870137
1549,1,49,70.53165435791016,label_Tbqq,label_Tbqq,0.82765132188797,-2.0557732582092285,-1.091549038887024,-1.9791854619979858,-0.9615634083747864,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7085752487182617,0.6990736722946167,-0.0038908522110432386,-0.2902801036834717,1.5199507474899292,1.5537077188491821,0.2903061785863595,1.7085752487182617,0.6990736722946167,1.8460588776710647
1549,2,48,68.71468353271484,label_Tbqq,label_Tbqq,0.82765132188797,-1.9097459316253662,-0.9118543267250061,-1.8331581354141235,-0.7818686962127686,5.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0572900772094727,-0.01509547233581543,-0.2378562092781067,-0.2670876979827881,-1.9713904857635498,2.008425235748291,0.35764705326046725,-3.0572900772094727,-0.01509547233581543,3.057327344182913
1549,3,44,47.58931350708008,label_Tbqq,label_Tbqq,0.82765132188797,-0.9200115203857422,-1.0140249729156494,-0.8434234857559204,-0.8840392231941223,-0.5595149993896484,0.0,0.0,0.0,1.0,0.0,0.0,-0.05738043785095215,-0.01794576644897461,-0.981188178062439,-1.0954691171646118,0.9218264818191528,1.7356690168380737,1.470640278052693,-0.05738043785095215,-0.01794576644897461,0.06012125399064897
1549,4,32,38.15192413330078,label_Tbqq,label_Tbqq,0.82765132188797,-0.303403377532959,-0.4128391444683075,-0.22681526839733124,-0.28285327553749084,-0.32213684916496277,0.0,0.0,0.0,1.0,0.0,0.0,-0.1001165509223938,-0.06518244743347168,-2.489778518676758,-2.5286171436309814,2.047354221343994,4.096896648406982,3.5486478736455007,-0.1001165509223938,-0.06518244743347168,0.11946579101154259
1549,5,38,37.01294708251953,label_Tbqq,label_Tbqq,0.82765132188797,-0.6023069024085999,-0.5060041546821594,-0.5257189869880676,-0.3760182857513428,1.6778943538665771,0.0,0.0,1.0,0.0,0.0,0.0,0.3559088706970215,0.5070270299911499,-0.47234877943992615,-2.266658306121826,2.738814353942871,3.5863571166992188,2.315351646327066,0.3559088706970215,0.5070270299911499,0.619473593773355
1549,6,7,35.734344482421875,label_Tbqq,label_Tbqq,0.82765132188797,1.0485320091247559,0.9556604027748108,1.1251200437545776,1.085646152496338,-0.4797399342060089,-1.0,1.0,0.0,0.0,0.0,0.0,-0.05458861589431763,-0.05857038497924805,-17.060577392578125,-17.557418823242188,15.425989151000977,28.94013023376465,24.48114083744642,-0.05458861589431763,-0.05857038497924805,0.08006501721647646
1549,7,19,35.55162811279297,label_Tbqq,label_Tbqq,0.82765132188797,0.19117985665798187,0.10115818679332733,0.2677678167819977,0.2311438024044037,-0.566260576248169,1.0,1.0,0.0,0.0,0.0,0.0,-0.0498347282409668,-0.03051447868347168,-4.866047382354736,-5.297303676605225,4.572927474975586,8.537870407104492,7.193041315708997,-0.0498347282409668,-0.03051447868347168,0.058434865860845966
1549,8,22,34.329017639160156,label_Tbqq,label_Tbqq,0.82765132188797,0.07198195159435272,-0.02114042080938816,0.14856982231140137,0.10884527862071991,-0.48380136489868164,0.0,0.0,0.0,1.0,0.0,0.0,-0.05498749017715454,-0.056791067123413086,-4.220123291015625,-4.3585124015808105,3.8199355602264404,7.169238090515137,6.06680071752042,-0.05498749017715454,-0.056791067123413086,0.07904966401572291
1549,9,16,34.23749923706055,label_Tbqq,label_Tbqq,0.82765132188797,0.37752917408943176,0.27180927991867065,0.45411720871925354,0.4017949104309082,-0.4406692087650299,-1.0,1.0,0.0,0.0,0.0,0.0,-0.08973848819732666,-0.004113197326660156,-6.165552139282227,-7.078278541564941,5.528501033782959,10.894946098327637,9.387015515816854,-0.08973848819732666,-0.004113197326660156,0.0898327037118987
1549,10,40,33.90882873535156,label_Tbqq,label_Tbqq,0.82765132188797,-0.6701176762580872,-0.7526137828826904,-0.5935295820236206,-0.6226280331611633,-0.6627451777458191,1.0,1.0,0.0,0.0,0.0,0.0,-0.029799222946166992,-0.017012834548950195,-1.4006797075271606,-1.5667582750320435,1.3862311840057373,2.521458387374878,2.101579200377601,-0.029799222946166992,-0.017012834548950195,0.034313703204191165
1549,11,12,33.64889907836914,label_Tbqq,label_Tbqq,0.82765132188797,0.6542736291885376,0.5487052798271179,0.7308616638183594,0.6786910891532898,-0.41786083579063416,0.0,0.0,0.0,1.0,0.0,0.0,-0.08915042877197266,-0.03433799743652344,-9.468693733215332,-10.229080200195312,8.218799591064453,16.18143653869629,13.938803490811507,-0.08915042877197266,-0.03433799743652344,0.09553479480365916
1549,12,31,33.390708923339844,label_Tbqq,label_Tbqq,0.82765132188797,-0.23323364555835724,-0.3316446840763092,-0.15664543211460114,-0.20165881514549255,-0.5136281847953796,1.0,1.0,0.0,0.0,0.0,0.0,-0.07018733024597168,-0.014117002487182617,-2.6060328483581543,-2.9320743083953857,2.3998045921325684,4.600761890411377,3.922813653065105,-0.07018733024597168,-0.014117002487182617,0.07159295416645559
1791,1,44,70.34109497070312,label_Tbqq,label_Tbqq,0.9044356346130371,-1.4207905530929565,-0.5677631497383118,-1.4454973936080933,-0.5375233292579651,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5455783605575562,0.5976990461349487,0.38451018929481506,-0.6077110767364502,3.2007386684417725,3.2834994792938232,0.7191389562940602,1.5455783605575562,0.5976990461349487,1.6571229943412198
1791,2,39,37.910579681396484,label_Tbqq,label_Tbqq,0.9044356346130371,-0.8060504794120789,-0.9151477813720703,-0.8307573199272156,-0.8849080801010132,-0.3826342225074768,0.0,0.0,0.0,1.0,0.0,0.0,-0.10312169790267944,0.015907645225524902,-0.0305631123483181,-1.730384111404419,1.0004148483276367,1.9989980459213257,1.7306540026352109,-0.10312169790267944,0.015907645225524902,0.10434144792436344
1791,3,26,35.985050201416016,label_Tbqq,label_Tbqq,0.9044356346130371,-0.37389999628067017,-0.465483695268631,-0.39860692620277405,-0.4352439343929291,-0.5550082325935364,0.0,0.0,0.0,1.0,0.0,0.0,-0.05484551191329956,0.027263164520263672,-0.02023138292133808,-3.2086081504821777,2.0359437465667725,3.8000845909118652,3.2086719327777296,-0.05484551191329956,0.027263164520263672,0.06124794132614457
1791,4,27,34.88677978515625,label_Tbqq,label_Tbqq,0.9044356346130371,-0.37993577122688293,-0.47832101583480835,-0.4046424329280853,-0.4480813443660736,-0.4738544821739197,0.0,0.0,0.0,1.0,0.0,0.0,-0.0732073187828064,-0.03590083122253418,-0.2208126336336136,-3.1734511852264404,1.9496233463287354,3.731029748916626,3.1811241164386077,-0.0732073187828064,-0.03590083122253418,0.08153637964636597
1791,5,37,32.02811050415039,label_Tbqq,label_Tbqq,0.9044356346130371,-0.792863667011261,-0.9132179617881775,-0.8175704479217529,-0.8829781413078308,-0.24485361576080322,0.0,0.0,0.0,1.0,0.0,0.0,-0.13607746362686157,-0.027288198471069336,-0.10725840926170349,-1.760300874710083,0.9528496861457825,2.004516363143921,1.7635655745853156,-0.13607746362686157,-0.027288198471069336,0.13878660556017755
1791,6,16,31.812143325805664,label_Tbqq,label_Tbqq,0.9044356346130371,0.05583906173706055,-0.04800610616803169,0.031132221221923828,-0.017766427248716354,-0.4466111660003662,0.0,0.0,0.0,1.0,0.0,0.0,-0.08829319477081299,-0.0030889511108398438,-0.21727435290813446,-5.924510478973389,3.5289227962493896,6.899299144744873,5.928493279063167,-0.08829319477081299,-0.0030889511108398438,0.08834721196394302
1791,7,17,31.63726043701172,label_Tbqq,label_Tbqq,0.9044356346130371,0.03768552467226982,-0.07361424714326859,0.012978601269423962,-0.04337448999285698,-0.3555137515068054,0.0,0.0,0.0,1.0,0.0,0.0,-0.10943871736526489,-0.01926577091217041,-0.3050665259361267,-5.768661975860596,3.2971854209899902,6.651463031768799,5.77672282327849,-0.10943871736526489,-0.01926577091217041,0.11112156760680873
1791,8,18,30.810993194580078,label_Tbqq,label_Tbqq,0.9044356346130371,0.023688793182373047,-0.08866465836763382,-0.0010180473327636719,-0.058424901217222214,-0.3407096862792969,0.0,0.0,0.0,1.0,0.0,0.0,-0.11248248815536499,0.023063302040100098,-0.05948272719979286,-5.662050247192383,3.2120821475982666,6.509978771209717,5.662362686773644,-0.11248248815536499,0.023063302040100098,0.11482258507199143
1791,9,13,30.426851272583008,label_Tbqq,label_Tbqq,0.9044356346130371,0.24422220885753632,0.14136838912963867,0.2195153683423996,0.1716080605983734,-0.45701587200164795,0.0,0.0,0.0,1.0,0.0,0.0,-0.08552998304367065,0.006083130836486816,-0.21323911845684052,-7.756344795227051,4.643661022186279,9.042673110961914,7.759275449685107,-0.08552998304367065,0.006083130836486816,0.08574603477843395
1791,10,0,30.00198745727539,label_Tbqq,label_Tbqq,0.9044356346130371,2.751199960708618,2.6630144119262695,2.7264928817749023,2.693254232406616,-0.6090875267982483,0.0,0.0,1.0,0.0,0.0,0.0,-0.045838117599487305,-0.0132981538772583,-13.05888843536377,-278.4356384277344,179.84593200683594,331.72503662109375,278.74170716602015,-0.045838117599487305,-0.0132981538772583,0.04772812505858226
1791,11,40,27.13206672668457,label_Tbqq,label_Tbqq,0.9044356346130371,-0.810543417930603,-0.9080221652984619,-0.8352504372596741,-0.87778240442276,1.5356993675231934,-1.0,1.0,0.0,0.0,0.0,0.0,-0.07531368732452393,-0.5790475606918335,-0.9887758493423462,-1.4068695306777954,1.0496381521224976,2.0194504261016846,1.7195812154685333,-0.07531368732452393,-0.5790475606918335,0.5839248487961262
1791,12,42,26.610591888427734,label_Tbqq,label_Tbqq,0.9044356346130371,-0.952475905418396,-0.8602304458618164,-0.9771825671195984,-0.8299906253814697,1.1156485080718994,0.0,0.0,0.0,1.0,0.0,0.0,0.34433096647262573,-0.33285582065582275,-0.5030216574668884,-1.3107880353927612,1.6442816257476807,2.162142038345337,1.4039928994156452,0.34433096647262573,-0.33285582065582275,0.47891211283118923
1601,1,81,70.07672119140625,label_Tbqq,label_QCD,0.39286649227142334,-1.9290598630905151,-0.945993185043335,-2.129652738571167,-1.1563832759857178,5.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.5683224201202393,-0.6904971599578857,-0.14593753218650818,0.3158266544342041,-1.8757332563400269,1.9128248691558838,0.34791412582962233,1.5683224201202393,-0.6904971599578857,1.7135990024978744
1601,2,60,35.926448822021484,label_Tbqq,label_QCD,0.39286649227142334,-0.6619285941123962,-0.6627897620201111,-0.8625217080116272,-0.8731798529624939,-0.44823744893074036,0.0,0.0,0.0,1.0,0.0,0.0,-0.006104648113250732,-0.08772850036621094,-1.8290101289749146,1.0843955278396606,-1.9226828813552856,2.8666882514953613,2.1263094113255225,-0.006104648113250732,-0.08772850036621094,0.08794064194154423
1601,3,8,34.44813919067383,label_Tbqq,label_QCD,0.39286649227142334,1.033033013343811,1.0019060373306274,0.8324396014213562,0.7915159463882446,-0.3709586560726166,0.0,0.0,1.0,0.0,0.0,0.0,-0.07242763042449951,-0.07911396026611328,-20.701494216918945,12.033836364746094,-19.55692481994629,30.916637420654297,23.945042920542324,-0.07242763042449951,-0.07911396026611328,0.10726033916549042
1601,4,41,34.402687072753906,label_Tbqq,label_QCD,0.39286649227142334,0.06737212091684341,0.12423598766326904,-0.1332213431596756,-0.08615417033433914,0.6560477614402771,0.0,0.0,1.0,0.0,0.0,0.0,0.11147183179855347,0.3465237617492676,-5.996313095092773,0.6072129011154175,-6.445095539093018,8.824042320251465,6.026979197049055,0.11147183179855347,0.3465237617492676,0.36401193214150024
1601,5,61,32.36867904663086,label_Tbqq,label_QCD,0.39286649227142334,-0.6777722835540771,-0.706027090549469,-0.8783655762672424,-0.9164171814918518,-0.400188684463501,0.0,0.0,0.0,1.0,0.0,0.0,-0.06596153974533081,-0.07509756088256836,-1.8013249635696411,1.037458062171936,-1.715171217918396,2.6949775218963623,2.0787233714818134,-0.06596153974533081,-0.07509756088256836,0.09995283075574157
1601,6,77,32.06039047241211,label_Tbqq,label_QCD,0.39286649227142334,-1.0723880529403687,-1.0115079879760742,-1.2729814052581787,-1.221898078918457,-0.11311262845993042,0.0,0.0,0.0,1.0,0.0,0.0,0.11930704116821289,0.12350797653198242,-1.1214312314987183,0.37653571367263794,-1.2786327600479126,1.7419209480285645,1.1829569521549357,0.11930704116821289,0.12350797653198242,0.17172184001849725
1601,7,50,29.58039093017578,label_Tbqq,label_QCD,0.39286649227142334,-0.32798147201538086,-0.18306651711463928,-0.5285748243331909,-0.3934566080570221,1.1350724697113037,0.0,0.0,1.0,0.0,0.0,0.0,0.27573585510253906,0.397493839263916,-3.421937942504883,0.17106904089450836,-4.541149616241455,5.688669681549072,3.426211303919698,0.27573585510253906,0.397493839263916,0.48376814078843217
